train_task,test_task,train_sub,test_sub,acc,network,feature
glass,semantic,MSC07,MSC02,0.7899999999999999,co,4060
glass,motor,MSC07,MSC02,0.52,co,4060
glass,mem,MSC07,MSC02,0.7299999999999999,co,4060
motor,semantic,MSC07,MSC02,0.5549999999999999,co,4060
motor,glass,MSC07,MSC02,0.5499999999999999,co,4060
motor,mem,MSC07,MSC02,0.5549999999999999,co,4060
mem,semantic,MSC07,MSC02,0.575,co,4060
mem,glass,MSC07,MSC02,0.5449999999999999,co,4060
mem,motor,MSC07,MSC02,0.58,co,4060
semantic,glass,MSC07,MSC03,0.4800000000000001,co,4060
semantic,motor,MSC07,MSC03,0.425,co,4060
semantic,mem,MSC07,MSC03,0.735,co,4060
glass,semantic,MSC07,MSC03,0.825,co,4060
glass,motor,MSC07,MSC03,0.48,co,4060
glass,mem,MSC07,MSC03,0.8299999999999998,co,4060
motor,semantic,MSC07,MSC03,0.6950000000000001,co,4060
motor,glass,MSC07,MSC03,0.635,co,4060
motor,mem,MSC07,MSC03,0.7050000000000001,co,4060
mem,semantic,MSC07,MSC03,0.5449999999999999,co,4060
mem,glass,MSC07,MSC03,0.5799999999999998,co,4060
mem,motor,MSC07,MSC03,0.5849999999999999,co,4060
semantic,glass,MSC07,MSC04,0.5549999999999999,co,4060
semantic,motor,MSC07,MSC04,0.5,co,4060
semantic,mem,MSC07,MSC04,0.5249999999999999,co,4060
glass,semantic,MSC07,MSC04,0.8300000000000001,co,4060
glass,motor,MSC07,MSC04,0.5299999999999999,co,4060
glass,mem,MSC07,MSC04,0.6700000000000002,co,4060
motor,semantic,MSC07,MSC04,0.39999999999999997,co,4060
motor,glass,MSC07,MSC04,0.42000000000000004,co,4060
motor,mem,MSC07,MSC04,0.495,co,4060
mem,semantic,MSC07,MSC04,0.525,co,4060
mem,glass,MSC07,MSC04,0.4600000000000001,co,4060
mem,motor,MSC07,MSC04,0.5149999999999999,co,4060
semantic,glass,MSC07,MSC05,0.5,co,4060
semantic,motor,MSC07,MSC05,0.5,co,4060
semantic,mem,MSC07,MSC05,0.5,co,4060
glass,semantic,MSC07,MSC05,0.5,co,4060
glass,motor,MSC07,MSC05,0.5,co,4060
glass,mem,MSC07,MSC05,0.5,co,4060
motor,semantic,MSC07,MSC05,0.8249999999999998,co,4060
motor,glass,MSC07,MSC05,0.7849999999999999,co,4060
motor,mem,MSC07,MSC05,0.875,co,4060
mem,semantic,MSC07,MSC05,0.7749999999999999,co,4060
mem,glass,MSC07,MSC05,0.595,co,4060
mem,motor,MSC07,MSC05,0.565,co,4060
semantic,glass,MSC07,MSC06,0.5263157894736842,co,4060
semantic,motor,MSC07,MSC06,0.5499999999999999,co,4060
semantic,mem,MSC07,MSC06,0.53,co,4060
glass,semantic,MSC07,MSC06,0.5449999999999999,co,4060
glass,motor,MSC07,MSC06,0.57,co,4060
glass,mem,MSC07,MSC06,0.5449999999999999,co,4060
motor,semantic,MSC07,MSC06,0.4450000000000001,co,4060
motor,glass,MSC07,MSC06,0.41052631578947363,co,4060
motor,mem,MSC07,MSC06,0.515,co,4060
mem,semantic,MSC07,MSC06,0.6749999999999999,co,4060
mem,glass,MSC07,MSC06,0.5526315789473684,co,4060
mem,motor,MSC07,MSC06,0.7200000000000001,co,4060
semantic,glass,MSC07,MSC10,0.495,co,4060
semantic,motor,MSC07,MSC10,0.53,co,4060
semantic,mem,MSC07,MSC10,0.5399999999999999,co,4060
glass,semantic,MSC07,MSC10,0.565,co,4060
glass,motor,MSC07,MSC10,0.5499999999999999,co,4060
glass,mem,MSC07,MSC10,0.5950000000000001,co,4060
motor,semantic,MSC07,MSC10,0.43500000000000005,co,4060
motor,glass,MSC07,MSC10,0.445,co,4060
motor,mem,MSC07,MSC10,0.4800000000000001,co,4060
mem,semantic,MSC07,MSC10,0.42000000000000004,co,4060
mem,glass,MSC07,MSC10,0.4600000000000001,co,4060
mem,motor,MSC07,MSC10,0.51,co,4060
semantic,glass,MSC10,MSC01,0.6900000000000001,co,4060
semantic,motor,MSC10,MSC01,0.43499999999999994,co,4060
semantic,mem,MSC10,MSC01,0.6599999999999999,co,4060
glass,semantic,MSC10,MSC01,0.7799999999999999,co,4060
glass,motor,MSC10,MSC01,0.5199999999999999,co,4060
glass,mem,MSC10,MSC01,0.74,co,4060
motor,semantic,MSC10,MSC01,0.7699999999999999,co,4060
motor,glass,MSC10,MSC01,0.635,co,4060
motor,mem,MSC10,MSC01,0.7,co,4060
mem,semantic,MSC10,MSC01,0.61,co,4060
mem,glass,MSC10,MSC01,0.5700000000000001,co,4060
mem,motor,MSC10,MSC01,0.5700000000000001,co,4060
semantic,glass,MSC10,MSC02,0.585,co,4060
semantic,motor,MSC10,MSC02,0.495,co,4060
semantic,mem,MSC10,MSC02,0.54,co,4060
glass,semantic,MSC10,MSC02,0.5149999999999999,co,4060
glass,motor,MSC10,MSC02,0.47000000000000003,co,4060
glass,mem,MSC10,MSC02,0.4800000000000001,co,4060
motor,semantic,MSC10,MSC02,0.5949999999999999,co,4060
motor,glass,MSC10,MSC02,0.5599999999999999,co,4060
motor,mem,MSC10,MSC02,0.5399999999999999,co,4060
mem,semantic,MSC10,MSC02,0.6950000000000001,co,4060
mem,glass,MSC10,MSC02,0.735,co,4060
mem,motor,MSC10,MSC02,0.7,co,4060
semantic,glass,MSC10,MSC03,0.465,co,4060
semantic,motor,MSC10,MSC03,0.4250000000000001,co,4060
semantic,mem,MSC10,MSC03,0.7050000000000001,co,4060
glass,semantic,MSC10,MSC03,0.555,co,4060
glass,motor,MSC10,MSC03,0.41500000000000004,co,4060
glass,mem,MSC10,MSC03,0.7150000000000001,co,4060
motor,semantic,MSC10,MSC03,0.605,co,4060
motor,glass,MSC10,MSC03,0.4600000000000001,co,4060
motor,mem,MSC10,MSC03,0.635,co,4060
mem,semantic,MSC10,MSC03,0.505,co,4060
mem,glass,MSC10,MSC03,0.53,co,4060
mem,motor,MSC10,MSC03,0.505,co,4060
semantic,glass,MSC10,MSC04,0.66,co,4060
semantic,motor,MSC10,MSC04,0.5149999999999999,co,4060
semantic,mem,MSC10,MSC04,0.5799999999999998,co,4060
glass,semantic,MSC10,MSC04,0.7999999999999999,co,4060
glass,motor,MSC10,MSC04,0.5549999999999999,co,4060
glass,mem,MSC10,MSC04,0.6050000000000001,co,4060
motor,semantic,MSC10,MSC04,0.53,co,4060
motor,glass,MSC10,MSC04,0.68,co,4060
motor,mem,MSC10,MSC04,0.6499999999999999,co,4060
mem,semantic,MSC10,MSC04,0.675,co,4060
mem,glass,MSC10,MSC04,0.655,co,4060
mem,motor,MSC10,MSC04,0.7050000000000002,co,4060
semantic,glass,MSC10,MSC05,0.4,co,4060
semantic,motor,MSC10,MSC05,0.29,co,4060
semantic,mem,MSC10,MSC05,0.5449999999999999,co,4060
glass,semantic,MSC10,MSC05,0.53,co,4060
glass,motor,MSC10,MSC05,0.475,co,4060
glass,mem,MSC10,MSC05,0.48500000000000004,co,4060
motor,semantic,MSC10,MSC05,0.565,co,4060
motor,glass,MSC10,MSC05,0.51,co,4060
motor,mem,MSC10,MSC05,0.545,co,4060
mem,semantic,MSC10,MSC05,0.875,co,4060
mem,glass,MSC10,MSC05,0.7050000000000001,co,4060
mem,motor,MSC10,MSC05,0.615,co,4060
semantic,glass,MSC10,MSC06,0.6789473684210525,co,4060
semantic,motor,MSC10,MSC06,0.5399999999999999,co,4060
semantic,mem,MSC10,MSC06,0.675,co,4060
glass,semantic,MSC10,MSC06,0.5999999999999999,co,4060
glass,motor,MSC10,MSC06,0.5299999999999999,co,4060
glass,mem,MSC10,MSC06,0.5599999999999999,co,4060
motor,semantic,MSC10,MSC06,0.525,co,4060
motor,glass,MSC10,MSC06,0.5473684210526316,co,4060
motor,mem,MSC10,MSC06,0.505,co,4060
mem,semantic,MSC10,MSC06,0.675,co,4060
mem,glass,MSC10,MSC06,0.7157894736842104,co,4060
mem,motor,MSC10,MSC06,0.74,co,4060
semantic,glass,MSC10,MSC07,0.685,co,4060
semantic,motor,MSC10,MSC07,0.44000000000000006,co,4060
semantic,mem,MSC10,MSC07,0.475,co,4060
glass,semantic,MSC10,MSC07,0.5900000000000001,co,4060
glass,motor,MSC10,MSC07,0.53,co,4060
glass,mem,MSC10,MSC07,0.51,co,4060
motor,semantic,MSC10,MSC07,0.495,co,4060
motor,glass,MSC10,MSC07,0.45499999999999996,co,4060
motor,mem,MSC10,MSC07,0.44000000000000006,co,4060
mem,semantic,MSC10,MSC07,0.6649999999999999,co,4060
mem,glass,MSC10,MSC07,0.6699999999999999,co,4060
mem,motor,MSC10,MSC07,0.6649999999999999,co,4060
semantic,glass,MSC01,MSC02,0.5,sm,2375
semantic,motor,MSC01,MSC02,0.475,sm,2375
semantic,mem,MSC01,MSC02,0.475,sm,2375
glass,semantic,MSC01,MSC02,0.53,sm,2375
glass,motor,MSC01,MSC02,0.5,sm,2375
glass,mem,MSC01,MSC02,0.5,sm,2375
motor,semantic,MSC01,MSC02,0.6900000000000002,sm,2375
motor,glass,MSC01,MSC02,0.5900000000000001,sm,2375
motor,mem,MSC01,MSC02,0.645,sm,2375
mem,semantic,MSC01,MSC02,0.5399999999999999,sm,2375
mem,glass,MSC01,MSC02,0.53,sm,2375
mem,motor,MSC01,MSC02,0.34500000000000003,sm,2375
semantic,glass,MSC01,MSC03,0.5,sm,2375
semantic,motor,MSC01,MSC03,0.5,sm,2375
semantic,mem,MSC01,MSC03,0.5,sm,2375
glass,semantic,MSC01,MSC03,0.5,sm,2375
glass,motor,MSC01,MSC03,0.5,sm,2375
glass,mem,MSC01,MSC03,0.5,sm,2375
motor,semantic,MSC01,MSC03,0.45499999999999996,sm,2375
motor,glass,MSC01,MSC03,0.575,sm,2375
motor,mem,MSC01,MSC03,0.30500000000000005,sm,2375
mem,semantic,MSC01,MSC03,0.38,sm,2375
mem,glass,MSC01,MSC03,0.51,sm,2375
mem,motor,MSC01,MSC03,0.22500000000000003,sm,2375
semantic,glass,MSC01,MSC04,0.5349999999999999,sm,2375
semantic,motor,MSC01,MSC04,0.5,sm,2375
semantic,mem,MSC01,MSC04,0.5,sm,2375
glass,semantic,MSC01,MSC04,0.5549999999999999,sm,2375
glass,motor,MSC01,MSC04,0.5,sm,2375
glass,mem,MSC01,MSC04,0.5,sm,2375
motor,semantic,MSC01,MSC04,0.725,sm,2375
motor,glass,MSC01,MSC04,0.655,sm,2375
motor,mem,MSC01,MSC04,0.6950000000000001,sm,2375
mem,semantic,MSC01,MSC04,0.8150000000000001,sm,2375
mem,glass,MSC01,MSC04,0.5700000000000001,sm,2375
mem,motor,MSC01,MSC04,0.45000000000000007,sm,2375
semantic,glass,MSC01,MSC05,0.55,sm,2375
semantic,motor,MSC01,MSC05,0.5,sm,2375
semantic,mem,MSC01,MSC05,0.54,sm,2375
glass,semantic,MSC01,MSC05,0.505,sm,2375
glass,motor,MSC01,MSC05,0.5,sm,2375
glass,mem,MSC01,MSC05,0.51,sm,2375
motor,semantic,MSC01,MSC05,0.52,sm,2375
motor,glass,MSC01,MSC05,0.5349999999999999,sm,2375
motor,mem,MSC01,MSC05,0.635,sm,2375
mem,semantic,MSC01,MSC05,0.6199999999999999,sm,2375
mem,glass,MSC01,MSC05,0.5450000000000002,sm,2375
mem,motor,MSC01,MSC05,0.30000000000000004,sm,2375
semantic,glass,MSC01,MSC06,0.5368421052631578,sm,2375
semantic,motor,MSC01,MSC06,0.5,sm,2375
semantic,mem,MSC01,MSC06,0.5,sm,2375
glass,semantic,MSC01,MSC06,0.505,sm,2375
glass,motor,MSC01,MSC06,0.5,sm,2375
glass,mem,MSC01,MSC06,0.5,sm,2375
motor,semantic,MSC01,MSC06,0.5200000000000001,sm,2375
motor,glass,MSC01,MSC06,0.5684210526315789,sm,2375
motor,mem,MSC01,MSC06,0.725,sm,2375
mem,semantic,MSC01,MSC06,0.6599999999999999,sm,2375
mem,glass,MSC01,MSC06,0.5842105263157894,sm,2375
mem,motor,MSC01,MSC06,0.525,sm,2375
semantic,glass,MSC01,MSC07,0.6449999999999999,sm,2375
semantic,motor,MSC01,MSC07,0.5,sm,2375
semantic,mem,MSC01,MSC07,0.5850000000000001,sm,2375
glass,semantic,MSC01,MSC07,0.625,sm,2375
glass,motor,MSC01,MSC07,0.45999999999999996,sm,2375
glass,mem,MSC01,MSC07,0.55,sm,2375
motor,semantic,MSC01,MSC07,0.5,sm,2375
motor,glass,MSC01,MSC07,0.4600000000000001,sm,2375
motor,mem,MSC01,MSC07,0.5,sm,2375
mem,semantic,MSC01,MSC07,0.5,sm,2375
mem,glass,MSC01,MSC07,0.5,sm,2375
mem,motor,MSC01,MSC07,0.185,sm,2375
semantic,glass,MSC01,MSC10,0.5449999999999999,sm,2375
semantic,motor,MSC01,MSC10,0.495,sm,2375
semantic,mem,MSC01,MSC10,0.6599999999999999,sm,2375
glass,semantic,MSC01,MSC10,0.505,sm,2375
glass,motor,MSC01,MSC10,0.5,sm,2375
glass,mem,MSC01,MSC10,0.53,sm,2375
motor,semantic,MSC01,MSC10,0.45000000000000007,sm,2375
motor,glass,MSC01,MSC10,0.3,sm,2375
motor,mem,MSC01,MSC10,0.5399999999999999,sm,2375
mem,semantic,MSC01,MSC10,0.51,sm,2375
mem,glass,MSC01,MSC10,0.275,sm,2375
mem,motor,MSC01,MSC10,0.1,sm,2375
semantic,glass,MSC02,MSC01,0.5,sm,2375
semantic,motor,MSC02,MSC01,0.5,sm,2375
semantic,mem,MSC02,MSC01,0.5,sm,2375
glass,semantic,MSC02,MSC01,0.545,sm,2375
glass,motor,MSC02,MSC01,0.5,sm,2375
glass,mem,MSC02,MSC01,0.505,sm,2375
motor,semantic,MSC02,MSC01,0.5,sm,2375
motor,glass,MSC02,MSC01,0.5,sm,2375
motor,mem,MSC02,MSC01,0.5,sm,2375
mem,semantic,MSC02,MSC01,0.6849999999999999,sm,2375
mem,glass,MSC02,MSC01,0.55,sm,2375
mem,motor,MSC02,MSC01,0.715,sm,2375
semantic,glass,MSC02,MSC03,0.57,sm,2375
semantic,motor,MSC02,MSC03,0.5,sm,2375
semantic,mem,MSC02,MSC03,0.5,sm,2375
glass,semantic,MSC02,MSC03,0.5,sm,2375
glass,motor,MSC02,MSC03,0.5,sm,2375
glass,mem,MSC02,MSC03,0.505,sm,2375
motor,semantic,MSC02,MSC03,0.5349999999999999,sm,2375
motor,glass,MSC02,MSC03,0.5349999999999999,sm,2375
motor,mem,MSC02,MSC03,0.5399999999999999,sm,2375
mem,semantic,MSC02,MSC03,0.74,sm,2375
mem,glass,MSC02,MSC03,0.5549999999999999,sm,2375
mem,motor,MSC02,MSC03,0.5549999999999999,sm,2375
semantic,glass,MSC02,MSC04,0.5,sm,2375
semantic,motor,MSC02,MSC04,0.5,sm,2375
semantic,mem,MSC02,MSC04,0.5,sm,2375
glass,semantic,MSC02,MSC04,0.5149999999999999,sm,2375
glass,motor,MSC02,MSC04,0.5,sm,2375
glass,mem,MSC02,MSC04,0.5,sm,2375
motor,semantic,MSC02,MSC04,0.51,sm,2375
motor,glass,MSC02,MSC04,0.5,sm,2375
motor,mem,MSC02,MSC04,0.5,sm,2375
mem,semantic,MSC02,MSC04,0.66,sm,2375
mem,glass,MSC02,MSC04,0.5499999999999999,sm,2375
mem,motor,MSC02,MSC04,0.64,sm,2375
semantic,glass,MSC02,MSC05,0.5,sm,2375
semantic,motor,MSC02,MSC05,0.5549999999999999,sm,2375
semantic,mem,MSC02,MSC05,0.5,sm,2375
glass,semantic,MSC02,MSC05,0.5,sm,2375
glass,motor,MSC02,MSC05,0.5900000000000001,sm,2375
glass,mem,MSC02,MSC05,0.5,sm,2375
motor,semantic,MSC02,MSC05,0.5,sm,2375
motor,glass,MSC02,MSC05,0.5149999999999999,sm,2375
motor,mem,MSC02,MSC05,0.5,sm,2375
mem,semantic,MSC02,MSC05,0.6800000000000002,sm,2375
mem,glass,MSC02,MSC05,0.75,sm,2375
mem,motor,MSC02,MSC05,0.7300000000000001,sm,2375
semantic,glass,MSC02,MSC06,0.5315789473684209,sm,2375
semantic,motor,MSC02,MSC06,0.5799999999999998,sm,2375
semantic,mem,MSC02,MSC06,0.5349999999999999,sm,2375
glass,semantic,MSC02,MSC06,0.53,sm,2375
glass,motor,MSC02,MSC06,0.5,sm,2375
glass,mem,MSC02,MSC06,0.505,sm,2375
motor,semantic,MSC02,MSC06,0.5,sm,2375
motor,glass,MSC02,MSC06,0.5263157894736842,sm,2375
motor,mem,MSC02,MSC06,0.5,sm,2375
mem,semantic,MSC02,MSC06,0.5499999999999999,sm,2375
mem,glass,MSC02,MSC06,0.5263157894736842,sm,2375
mem,motor,MSC02,MSC06,0.62,sm,2375
semantic,glass,MSC02,MSC07,0.5599999999999998,sm,2375
semantic,motor,MSC02,MSC07,0.525,sm,2375
semantic,mem,MSC02,MSC07,0.5650000000000001,sm,2375
glass,semantic,MSC02,MSC07,0.52,sm,2375
glass,motor,MSC02,MSC07,0.495,sm,2375
glass,mem,MSC02,MSC07,0.5399999999999999,sm,2375
motor,semantic,MSC02,MSC07,0.5,sm,2375
motor,glass,MSC02,MSC07,0.5,sm,2375
motor,mem,MSC02,MSC07,0.5,sm,2375
mem,semantic,MSC02,MSC07,0.57,sm,2375
mem,glass,MSC02,MSC07,0.5599999999999999,sm,2375
mem,motor,MSC02,MSC07,0.675,sm,2375
semantic,glass,MSC02,MSC10,0.5349999999999999,sm,2375
semantic,motor,MSC02,MSC10,0.495,sm,2375
semantic,mem,MSC02,MSC10,0.5399999999999999,sm,2375
glass,semantic,MSC02,MSC10,0.5,sm,2375
glass,motor,MSC02,MSC10,0.5,sm,2375
glass,mem,MSC02,MSC10,0.505,sm,2375
motor,semantic,MSC02,MSC10,0.495,sm,2375
motor,glass,MSC02,MSC10,0.5799999999999998,sm,2375
motor,mem,MSC02,MSC10,0.495,sm,2375
mem,semantic,MSC02,MSC10,0.8099999999999998,sm,2375
mem,glass,MSC02,MSC10,0.72,sm,2375
mem,motor,MSC02,MSC10,0.705,sm,2375
semantic,glass,MSC03,MSC01,0.5,sm,2375
semantic,motor,MSC03,MSC01,0.6050000000000001,sm,2375
semantic,mem,MSC03,MSC01,0.5,sm,2375
glass,semantic,MSC03,MSC01,0.62,sm,2375
glass,motor,MSC03,MSC01,0.585,sm,2375
glass,mem,MSC03,MSC01,0.55,sm,2375
motor,semantic,MSC03,MSC01,0.385,sm,2375
motor,glass,MSC03,MSC01,0.32499999999999996,sm,2375
motor,mem,MSC03,MSC01,0.215,sm,2375
mem,semantic,MSC03,MSC01,0.44000000000000006,sm,2375
mem,glass,MSC03,MSC01,0.49000000000000005,sm,2375
mem,motor,MSC03,MSC01,0.32499999999999996,sm,2375
semantic,glass,MSC03,MSC02,0.5,sm,2375
semantic,motor,MSC03,MSC02,0.535,sm,2375
semantic,mem,MSC03,MSC02,0.5,sm,2375
glass,semantic,MSC03,MSC02,0.6799999999999999,sm,2375
glass,motor,MSC03,MSC02,0.7699999999999999,sm,2375
glass,mem,MSC03,MSC02,0.5349999999999999,sm,2375
motor,semantic,MSC03,MSC02,0.55,sm,2375
motor,glass,MSC03,MSC02,0.4750000000000001,sm,2375
motor,mem,MSC03,MSC02,0.46499999999999997,sm,2375
mem,semantic,MSC03,MSC02,0.48500000000000004,sm,2375
mem,glass,MSC03,MSC02,0.36000000000000004,sm,2375
mem,motor,MSC03,MSC02,0.6300000000000001,sm,2375
semantic,glass,MSC03,MSC04,0.5,sm,2375
semantic,motor,MSC03,MSC04,0.5149999999999999,sm,2375
semantic,mem,MSC03,MSC04,0.505,sm,2375
glass,semantic,MSC03,MSC04,0.4750000000000001,sm,2375
glass,motor,MSC03,MSC04,0.51,sm,2375
glass,mem,MSC03,MSC04,0.51,sm,2375
motor,semantic,MSC03,MSC04,0.45000000000000007,sm,2375
motor,glass,MSC03,MSC04,0.53,sm,2375
motor,mem,MSC03,MSC04,0.495,sm,2375
mem,semantic,MSC03,MSC04,0.315,sm,2375
mem,glass,MSC03,MSC04,0.34500000000000003,sm,2375
mem,motor,MSC03,MSC04,0.4699999999999999,sm,2375
semantic,glass,MSC03,MSC05,0.605,sm,2375
semantic,motor,MSC03,MSC05,0.7050000000000001,sm,2375
semantic,mem,MSC03,MSC05,0.675,sm,2375
glass,semantic,MSC03,MSC05,0.67,sm,2375
glass,motor,MSC03,MSC05,0.75,sm,2375
glass,mem,MSC03,MSC05,0.85,sm,2375
motor,semantic,MSC03,MSC05,0.6900000000000002,sm,2375
motor,glass,MSC03,MSC05,0.66,sm,2375
motor,mem,MSC03,MSC05,0.71,sm,2375
mem,semantic,MSC03,MSC05,0.675,sm,2375
mem,glass,MSC03,MSC05,0.75,sm,2375
mem,motor,MSC03,MSC05,0.865,sm,2375
semantic,glass,MSC03,MSC06,0.5263157894736842,sm,2375
semantic,motor,MSC03,MSC06,0.5999999999999999,sm,2375
semantic,mem,MSC03,MSC06,0.5,sm,2375
glass,semantic,MSC03,MSC06,0.615,sm,2375
glass,motor,MSC03,MSC06,0.7150000000000001,sm,2375
glass,mem,MSC03,MSC06,0.7300000000000001,sm,2375
motor,semantic,MSC03,MSC06,0.4600000000000001,sm,2375
motor,glass,MSC03,MSC06,0.4736842105263158,sm,2375
motor,mem,MSC03,MSC06,0.5,sm,2375
mem,semantic,MSC03,MSC06,0.525,sm,2375
mem,glass,MSC03,MSC06,0.43157894736842106,sm,2375
mem,motor,MSC03,MSC06,0.57,sm,2375
semantic,glass,MSC03,MSC07,0.5,sm,2375
semantic,motor,MSC03,MSC07,0.6050000000000001,sm,2375
semantic,mem,MSC03,MSC07,0.5,sm,2375
glass,semantic,MSC03,MSC07,0.51,sm,2375
glass,motor,MSC03,MSC07,0.56,sm,2375
glass,mem,MSC03,MSC07,0.505,sm,2375
motor,semantic,MSC03,MSC07,0.5,sm,2375
motor,glass,MSC03,MSC07,0.5,sm,2375
motor,mem,MSC03,MSC07,0.5,sm,2375
mem,semantic,MSC03,MSC07,0.5449999999999999,sm,2375
mem,glass,MSC03,MSC07,0.5,sm,2375
mem,motor,MSC03,MSC07,0.835,sm,2375
semantic,glass,MSC03,MSC10,0.5899999999999999,sm,2375
semantic,motor,MSC03,MSC10,0.62,sm,2375
semantic,mem,MSC03,MSC10,0.5599999999999998,sm,2375
glass,semantic,MSC03,MSC10,0.57,sm,2375
glass,motor,MSC03,MSC10,0.51,sm,2375
glass,mem,MSC03,MSC10,0.54,sm,2375
motor,semantic,MSC03,MSC10,0.75,sm,2375
motor,glass,MSC03,MSC10,0.605,sm,2375
motor,mem,MSC03,MSC10,0.6300000000000001,sm,2375
mem,semantic,MSC03,MSC10,0.7550000000000001,sm,2375
mem,glass,MSC03,MSC10,0.7550000000000001,sm,2375
mem,motor,MSC03,MSC10,0.78,sm,2375
semantic,glass,MSC04,MSC01,0.59,sm,2375
semantic,motor,MSC04,MSC01,0.51,sm,2375
semantic,mem,MSC04,MSC01,0.57,sm,2375
glass,semantic,MSC04,MSC01,0.525,sm,2375
glass,motor,MSC04,MSC01,0.57,sm,2375
glass,mem,MSC04,MSC01,0.5,sm,2375
motor,semantic,MSC04,MSC01,0.525,sm,2375
motor,glass,MSC04,MSC01,0.47000000000000003,sm,2375
motor,mem,MSC04,MSC01,0.47000000000000003,sm,2375
mem,semantic,MSC04,MSC01,0.805,sm,2375
mem,glass,MSC04,MSC01,0.7150000000000001,sm,2375
mem,motor,MSC04,MSC01,0.565,sm,2375
semantic,glass,MSC04,MSC02,0.6049999999999999,sm,2375
semantic,motor,MSC04,MSC02,0.45500000000000007,sm,2375
semantic,mem,MSC04,MSC02,0.58,sm,2375
glass,semantic,MSC04,MSC02,0.6200000000000001,sm,2375
glass,motor,MSC04,MSC02,0.475,sm,2375
glass,mem,MSC04,MSC02,0.6599999999999999,sm,2375
motor,semantic,MSC04,MSC02,0.545,sm,2375
motor,glass,MSC04,MSC02,0.5449999999999999,sm,2375
motor,mem,MSC04,MSC02,0.5599999999999999,sm,2375
mem,semantic,MSC04,MSC02,0.685,sm,2375
mem,glass,MSC04,MSC02,0.64,sm,2375
mem,motor,MSC04,MSC02,0.495,sm,2375
semantic,glass,MSC04,MSC03,0.425,sm,2375
semantic,motor,MSC04,MSC03,0.36,sm,2375
semantic,mem,MSC04,MSC03,0.325,sm,2375
glass,semantic,MSC04,MSC03,0.685,sm,2375
glass,motor,MSC04,MSC03,0.445,sm,2375
glass,mem,MSC04,MSC03,0.40499999999999997,sm,2375
motor,semantic,MSC04,MSC03,0.5650000000000001,sm,2375
motor,glass,MSC04,MSC03,0.5,sm,2375
motor,mem,MSC04,MSC03,0.6300000000000001,sm,2375
mem,semantic,MSC04,MSC03,0.62,sm,2375
mem,glass,MSC04,MSC03,0.56,sm,2375
mem,motor,MSC04,MSC03,0.5850000000000001,sm,2375
semantic,glass,MSC04,MSC05,0.565,sm,2375
semantic,motor,MSC04,MSC05,0.5,sm,2375
semantic,mem,MSC04,MSC05,0.51,sm,2375
glass,semantic,MSC04,MSC05,0.7150000000000001,sm,2375
glass,motor,MSC04,MSC05,0.57,sm,2375
glass,mem,MSC04,MSC05,0.565,sm,2375
motor,semantic,MSC04,MSC05,0.5999999999999999,sm,2375
motor,glass,MSC04,MSC05,0.525,sm,2375
motor,mem,MSC04,MSC05,0.505,sm,2375
mem,semantic,MSC04,MSC05,0.7749999999999999,sm,2375
mem,glass,MSC04,MSC05,0.7649999999999999,sm,2375
mem,motor,MSC04,MSC05,0.6499999999999999,sm,2375
semantic,glass,MSC04,MSC06,0.5894736842105264,sm,2375
semantic,motor,MSC04,MSC06,0.51,sm,2375
semantic,mem,MSC04,MSC06,0.585,sm,2375
glass,semantic,MSC04,MSC06,0.65,sm,2375
glass,motor,MSC04,MSC06,0.565,sm,2375
glass,mem,MSC04,MSC06,0.55,sm,2375
motor,semantic,MSC04,MSC06,0.5499999999999999,sm,2375
motor,glass,MSC04,MSC06,0.5789473684210528,sm,2375
motor,mem,MSC04,MSC06,0.505,sm,2375
mem,semantic,MSC04,MSC06,0.6950000000000001,sm,2375
mem,glass,MSC04,MSC06,0.8894736842105262,sm,2375
mem,motor,MSC04,MSC06,0.7350000000000001,sm,2375
semantic,glass,MSC04,MSC07,0.615,sm,2375
semantic,motor,MSC04,MSC07,0.25999999999999995,sm,2375
semantic,mem,MSC04,MSC07,0.51,sm,2375
glass,semantic,MSC04,MSC07,0.7300000000000001,sm,2375
glass,motor,MSC04,MSC07,0.3949999999999999,sm,2375
glass,mem,MSC04,MSC07,0.55,sm,2375
motor,semantic,MSC04,MSC07,0.51,sm,2375
motor,glass,MSC04,MSC07,0.5,sm,2375
motor,mem,MSC04,MSC07,0.5,sm,2375
mem,semantic,MSC04,MSC07,0.545,sm,2375
mem,glass,MSC04,MSC07,0.53,sm,2375
mem,motor,MSC04,MSC07,0.53,sm,2375
semantic,glass,MSC04,MSC10,0.5599999999999999,sm,2375
semantic,motor,MSC04,MSC10,0.465,sm,2375
semantic,mem,MSC04,MSC10,0.635,sm,2375
glass,semantic,MSC04,MSC10,0.555,sm,2375
glass,motor,MSC04,MSC10,0.375,sm,2375
glass,mem,MSC04,MSC10,0.6450000000000001,sm,2375
motor,semantic,MSC04,MSC10,0.6850000000000002,sm,2375
motor,glass,MSC04,MSC10,0.605,sm,2375
motor,mem,MSC04,MSC10,0.635,sm,2375
mem,semantic,MSC04,MSC10,0.8150000000000001,sm,2375
mem,glass,MSC04,MSC10,0.7649999999999999,sm,2375
mem,motor,MSC04,MSC10,0.685,sm,2375
semantic,glass,MSC05,MSC01,0.48500000000000004,sm,2375
semantic,motor,MSC05,MSC01,0.42000000000000004,sm,2375
semantic,mem,MSC05,MSC01,0.49000000000000005,sm,2375
glass,semantic,MSC05,MSC01,0.4600000000000001,sm,2375
