train,same_sub,diff_sub,feat
MSC07,0.99,0.81,3533
MSC10,0.96,0.61,3533
MSC01,0.97,0.58,3563
MSC02,0.97,0.82,3563
MSC03,0.97,0.76,3563
MSC04,0.99,0.68,3563
MSC05,0.99,0.71,3563
MSC06,0.97,0.73,3563
MSC07,0.97,0.75,3563
MSC10,0.96,0.61,3563
MSC01,1.0,0.59,3593
MSC02,0.99,0.79,3593
MSC03,0.94,0.76,3593
MSC04,0.99,0.64,3593
MSC05,1.0,0.74,3593
MSC06,0.96,0.83,3593
MSC07,1.0,0.79,3593
MSC10,0.95,0.59,3593
MSC01,1.0,0.63,3624
MSC02,0.96,0.85,3624
MSC03,0.95,0.77,3624
MSC04,0.97,0.66,3624
MSC05,0.99,0.7,3624
MSC06,0.96,0.8,3624
MSC07,0.99,0.79,3624
MSC10,0.96,0.58,3624
MSC01,0.99,0.6,3655
MSC02,0.99,0.84,3655
MSC03,0.97,0.78,3655
MSC04,0.95,0.7,3655
MSC05,0.99,0.68,3655
MSC06,0.97,0.83,3655
MSC07,0.97,0.79,3655
MSC10,0.93,0.59,3655
MSC01,0.99,0.54,3686
MSC02,0.99,0.82,3686
MSC03,1.0,0.78,3686
MSC04,0.99,0.68,3686
MSC05,0.99,0.67,3686
MSC06,0.97,0.76,3686
MSC07,0.99,0.79,3686
MSC10,0.94,0.57,3686
MSC01,1.0,0.6,3718
MSC02,0.99,0.75,3718
MSC03,0.94,0.75,3718
MSC04,0.99,0.63,3718
MSC05,0.99,0.75,3718
MSC06,0.96,0.73,3718
MSC07,0.96,0.78,3718
MSC10,0.96,0.68,3718
MSC01,0.99,0.63,3750
MSC02,0.94,0.78,3750
MSC03,0.99,0.77,3750
MSC04,1.0,0.67,3750
MSC05,0.99,0.67,3750
MSC06,0.96,0.8,3750
MSC07,0.97,0.79,3750
MSC10,0.97,0.63,3750
MSC01,0.97,0.59,3782
MSC02,0.96,0.82,3782
MSC03,0.95,0.78,3782
MSC04,0.99,0.63,3782
MSC05,0.99,0.66,3782
MSC06,0.95,0.8,3782
MSC07,1.0,0.78,3782
MSC10,0.94,0.62,3782
MSC01,1.0,0.63,3814
MSC02,0.99,0.77,3814
MSC03,0.97,0.8,3814
MSC04,1.0,0.68,3814
MSC05,0.99,0.67,3814
MSC06,0.97,0.81,3814
MSC07,0.99,0.81,3814
MSC10,0.95,0.66,3814
MSC01,0.99,0.61,3847
MSC02,0.94,0.81,3847
MSC03,0.97,0.78,3847
MSC04,0.99,0.67,3847
MSC05,0.99,0.73,3847
MSC06,0.96,0.81,3847
MSC07,0.99,0.81,3847
MSC10,0.95,0.62,3847
MSC01,0.99,0.62,3880
MSC02,0.99,0.78,3880
MSC03,0.93,0.77,3880
MSC04,1.0,0.63,3880
MSC05,0.99,0.72,3880
MSC06,0.96,0.78,3880
MSC07,0.99,0.78,3880
MSC10,0.95,0.67,3880
MSC01,1.0,0.6,3913
MSC02,0.99,0.83,3913
MSC03,0.99,0.81,3913
MSC04,0.97,0.72,3913
MSC05,0.99,0.79,3913
MSC06,0.99,0.77,3913
MSC07,0.97,0.8,3913
MSC10,0.94,0.62,3913
MSC01,0.97,0.62,3947
MSC02,0.99,0.8,3947
MSC03,0.96,0.8,3947
MSC04,0.97,0.68,3947
MSC05,0.99,0.77,3947
MSC06,0.97,0.83,3947
MSC07,0.99,0.8,3947
MSC10,0.94,0.63,3947
MSC01,0.96,0.58,3981
MSC02,0.97,0.81,3981
MSC03,0.95,0.79,3981
MSC04,0.97,0.65,3981
MSC05,0.99,0.68,3981
MSC06,0.95,0.8,3981
MSC07,0.99,0.82,3981
MSC10,0.96,0.65,3981
MSC01,0.97,0.58,4015
MSC02,0.99,0.79,4015
MSC03,0.99,0.8,4015
MSC04,0.97,0.68,4015
MSC05,0.99,0.72,4015
MSC06,0.95,0.84,4015
MSC07,0.97,0.79,4015
MSC10,0.95,0.62,4015
MSC01,0.99,0.57,4049
MSC02,0.96,0.78,4049
MSC03,0.96,0.77,4049
MSC04,0.99,0.61,4049
MSC05,0.99,0.69,4049
MSC06,0.97,0.83,4049
MSC07,0.97,0.83,4049
MSC10,0.94,0.6,4049
MSC01,0.96,0.62,4084
MSC02,0.94,0.79,4084
MSC03,0.96,0.79,4084
MSC04,0.97,0.66,4084
MSC05,0.99,0.71,4084
MSC06,0.97,0.79,4084
MSC07,0.99,0.78,4084
MSC10,0.96,0.62,4084
MSC01,1.0,0.57,4119
MSC02,0.99,0.8,4119
MSC03,0.99,0.79,4119
MSC04,0.97,0.61,4119
MSC05,0.99,0.78,4119
MSC06,0.94,0.78,4119
MSC07,1.0,0.79,4119
MSC10,0.96,0.6,4119
MSC01,1.0,0.66,4154
MSC02,0.99,0.77,4154
MSC03,0.91,0.78,4154
MSC04,1.0,0.65,4154
MSC05,0.99,0.76,4154
MSC06,0.97,0.81,4154
MSC07,0.99,0.77,4154
MSC10,0.94,0.57,4154
MSC01,1.0,0.58,4190
MSC02,0.99,0.81,4190
MSC03,0.95,0.78,4190
MSC04,0.99,0.66,4190
MSC05,0.99,0.71,4190
MSC06,0.99,0.8,4190
MSC07,0.99,0.77,4190
MSC10,0.94,0.59,4190
MSC01,0.97,0.54,4225
MSC02,0.99,0.79,4225
MSC03,0.97,0.8,4225
MSC04,0.97,0.58,4225
MSC05,0.99,0.69,4225
MSC06,0.97,0.82,4225
MSC07,0.96,0.77,4225
MSC10,0.93,0.6,4225
MSC01,0.96,0.62,4262
MSC02,0.96,0.8,4262
MSC03,0.97,0.82,4262
MSC04,1.0,0.62,4262
MSC05,0.99,0.73,4262
MSC06,0.95,0.8,4262
MSC07,1.0,0.79,4262
MSC10,0.97,0.64,4262
MSC01,0.95,0.61,4298
MSC02,0.99,0.75,4298
MSC03,0.95,0.77,4298
MSC04,0.97,0.57,4298
MSC05,0.99,0.69,4298
MSC06,0.99,0.8,4298
MSC07,0.99,0.78,4298
MSC10,0.95,0.63,4298
MSC01,0.97,0.62,4335
MSC02,0.99,0.72,4335
MSC03,0.95,0.76,4335
MSC04,0.96,0.65,4335
MSC05,0.97,0.64,4335
MSC06,0.95,0.81,4335
MSC07,0.99,0.78,4335
MSC10,0.95,0.6,4335
MSC01,0.99,0.64,4372
MSC02,0.97,0.8,4372
MSC03,0.96,0.77,4372
MSC04,0.97,0.6,4372
MSC05,0.97,0.69,4372
MSC06,0.97,0.84,4372
MSC07,0.99,0.79,4372
MSC10,0.93,0.62,4372
MSC01,0.97,0.58,4410
MSC02,0.97,0.79,4410
MSC03,0.97,0.75,4410
MSC04,0.99,0.69,4410
MSC05,0.99,0.65,4410
MSC06,0.94,0.76,4410
MSC07,0.97,0.8,4410
MSC10,0.95,0.56,4410
MSC01,0.99,0.6,4447
MSC02,0.99,0.76,4447
MSC03,0.99,0.8,4447
MSC04,0.99,0.76,4447
MSC05,0.97,0.7,4447
MSC06,0.96,0.82,4447
MSC07,0.99,0.8,4447
MSC10,0.96,0.58,4447
MSC01,0.97,0.57,4485
MSC02,0.99,0.87,4485
MSC03,0.96,0.76,4485
MSC04,0.99,0.62,4485
MSC05,0.99,0.74,4485
MSC06,0.99,0.8,4485
MSC07,1.0,0.79,4485
MSC10,0.95,0.59,4485
MSC01,0.99,0.58,4524
MSC02,0.95,0.81,4524
MSC03,0.96,0.79,4524
MSC04,0.97,0.74,4524
MSC05,0.99,0.75,4524
MSC06,0.95,0.78,4524
MSC07,0.99,0.8,4524
MSC10,0.96,0.64,4524
MSC01,0.97,0.66,4563
MSC02,0.99,0.84,4563
MSC03,0.96,0.78,4563
MSC04,0.97,0.67,4563
MSC05,0.99,0.76,4563
MSC06,0.97,0.83,4563
MSC07,0.99,0.82,4563
MSC10,0.93,0.65,4563
MSC01,0.97,0.59,4602
MSC02,0.99,0.84,4602
MSC03,0.94,0.8,4602
MSC04,0.97,0.66,4602
MSC05,0.99,0.76,4602
MSC06,0.97,0.78,4602
MSC07,1.0,0.78,4602
MSC10,0.94,0.62,4602
MSC01,0.99,0.62,4641
MSC02,0.95,0.84,4641
MSC03,0.97,0.79,4641
MSC04,0.99,0.67,4641
MSC05,0.99,0.68,4641
MSC06,0.95,0.79,4641
MSC07,0.99,0.82,4641
MSC10,0.94,0.6,4641
MSC01,0.97,0.65,4681
MSC02,0.97,0.82,4681
MSC03,0.99,0.78,4681
MSC04,0.99,0.69,4681
MSC05,0.99,0.7,4681
MSC06,0.99,0.81,4681
MSC07,0.97,0.78,4681
MSC10,0.94,0.59,4681
MSC01,1.0,0.57,4721
MSC02,0.99,0.86,4721
MSC03,0.99,0.78,4721
MSC04,0.99,0.6,4721
MSC05,0.99,0.67,4721
MSC06,0.97,0.82,4721
MSC07,0.99,0.79,4721
MSC10,0.95,0.58,4721
MSC01,1.0,0.57,4761
MSC02,0.99,0.77,4761
MSC03,1.0,0.79,4761
MSC04,0.99,0.68,4761
MSC05,0.99,0.72,4761
MSC06,0.96,0.76,4761
MSC07,1.0,0.81,4761
MSC10,0.96,0.61,4761
MSC01,0.97,0.55,4802
MSC02,0.96,0.82,4802
MSC03,0.96,0.74,4802
MSC04,0.99,0.63,4802
MSC05,0.99,0.7,4802
MSC06,0.97,0.81,4802
MSC07,0.99,0.79,4802
MSC10,0.93,0.59,4802
MSC01,0.99,0.59,4843
MSC02,0.97,0.83,4843
MSC03,0.96,0.8,4843
MSC04,0.99,0.67,4843
MSC05,0.99,0.74,4843
MSC06,0.99,0.79,4843
MSC07,0.99,0.77,4843
MSC10,0.96,0.59,4843
MSC01,0.99,0.6,4885
MSC02,0.99,0.81,4885
MSC03,0.93,0.77,4885
MSC04,0.99,0.67,4885
MSC05,0.99,0.73,4885
MSC06,0.97,0.8,4885
MSC07,0.99,0.81,4885
MSC10,0.91,0.57,4885
MSC01,0.97,0.58,4927
MSC02,0.97,0.84,4927
MSC03,0.97,0.8,4927
MSC04,0.99,0.67,4927
MSC05,0.99,0.69,4927
MSC06,0.93,0.78,4927
MSC07,0.97,0.82,4927
MSC10,0.95,0.61,4927
MSC01,0.96,0.64,4969
MSC02,0.97,0.79,4969
MSC03,0.93,0.8,4969
MSC04,1.0,0.63,4969
MSC05,0.99,0.66,4969
MSC06,0.95,0.79,4969
MSC07,0.97,0.79,4969
MSC10,0.97,0.62,4969
MSC01,0.97,0.63,5011
MSC02,0.97,0.84,5011
MSC03,0.96,0.81,5011
MSC04,0.99,0.66,5011
MSC05,0.99,0.77,5011
MSC06,0.95,0.83,5011
MSC07,0.99,0.82,5011
MSC10,0.95,0.63,5011
MSC01,0.97,0.57,5054
MSC02,0.99,0.88,5054
MSC03,0.97,0.74,5054
MSC04,0.99,0.65,5054
MSC05,0.99,0.74,5054
MSC06,0.95,0.81,5054
MSC07,0.97,0.81,5054
MSC10,0.95,0.6,5054
MSC01,0.97,0.57,5098
MSC02,0.97,0.73,5098
MSC03,0.96,0.8,5098
MSC04,0.99,0.61,5098
MSC05,0.99,0.73,5098
MSC06,0.97,0.8,5098
MSC07,0.99,0.78,5098
MSC10,0.96,0.63,5098
MSC01,0.97,0.61,5141
MSC02,0.94,0.83,5141
MSC03,0.93,0.79,5141
MSC04,0.97,0.61,5141
MSC05,0.99,0.7,5141
MSC06,0.99,0.78,5141
MSC07,0.99,0.8,5141
MSC10,0.94,0.6,5141
MSC01,1.0,0.65,5185
MSC02,0.99,0.8,5185
MSC03,0.97,0.79,5185
MSC04,0.97,0.67,5185
MSC05,0.99,0.7,5185
MSC06,0.97,0.81,5185
MSC07,0.99,0.78,5185
MSC10,0.96,0.64,5185
MSC01,1.0,0.58,5230
MSC02,0.99,0.87,5230
MSC03,0.96,0.83,5230
MSC04,0.99,0.63,5230
MSC05,0.99,0.74,5230
MSC06,0.97,0.84,5230
MSC07,1.0,0.8,5230
MSC10,0.94,0.66,5230
MSC01,1.0,0.63,5274
MSC02,0.97,0.81,5274
MSC03,0.94,0.78,5274
MSC04,1.0,0.65,5274
MSC05,0.99,0.71,5274
MSC06,0.95,0.76,5274
MSC07,0.99,0.78,5274
MSC10,0.95,0.58,5274
MSC01,1.0,0.6,5320
MSC02,0.97,0.81,5320
MSC03,0.97,0.8,5320
MSC04,0.99,0.69,5320
MSC05,0.99,0.78,5320
MSC06,0.97,0.82,5320
MSC07,0.99,0.79,5320
MSC10,0.96,0.62,5320
MSC01,0.99,0.59,5365
MSC02,0.97,0.83,5365
MSC03,0.99,0.77,5365
MSC04,0.99,0.73,5365
MSC05,1.0,0.69,5365
MSC06,0.95,0.85,5365
MSC07,0.97,0.8,5365
MSC10,0.95,0.69,5365
MSC01,0.99,0.58,5411
MSC02,0.97,0.77,5411
MSC03,0.91,0.73,5411
MSC04,0.97,0.62,5411
MSC05,0.99,0.72,5411
MSC06,0.99,0.78,5411
MSC07,1.0,0.78,5411
MSC10,0.95,0.58,5411
MSC01,0.97,0.59,5458
MSC02,0.97,0.86,5458
MSC03,1.0,0.81,5458
MSC04,0.99,0.65,5458
MSC05,0.99,0.69,5458
MSC06,0.97,0.79,5458
MSC07,0.99,0.76,5458
MSC10,0.96,0.58,5458
MSC01,0.97,0.6,5504
MSC02,0.99,0.79,5504
MSC03,0.96,0.81,5504
MSC04,0.97,0.67,5504
MSC05,0.99,0.74,5504
MSC06,0.97,0.77,5504
MSC07,0.99,0.81,5504
MSC10,0.95,0.68,5504
MSC01,1.0,0.54,5551
MSC02,0.95,0.82,5551
MSC03,0.96,0.74,5551
MSC04,0.99,0.67,5551
MSC05,0.99,0.68,5551
MSC06,0.97,0.78,5551
MSC07,0.99,0.73,5551
MSC10,0.93,0.58,5551
MSC01,0.99,0.6,5599
MSC02,0.97,0.8,5599
MSC03,0.97,0.76,5599
MSC04,0.99,0.58,5599
MSC05,0.99,0.79,5599
MSC06,0.97,0.82,5599
MSC07,0.96,0.78,5599
MSC10,0.96,0.57,5599
MSC01,0.99,0.55,5647
MSC02,0.94,0.83,5647
MSC03,0.95,0.76,5647
MSC04,0.96,0.64,5647
MSC05,0.99,0.73,5647
MSC06,0.96,0.81,5647
MSC07,0.99,0.72,5647
MSC10,0.94,0.63,5647
MSC01,1.0,0.61,5695
MSC02,0.99,0.87,5695
MSC03,0.97,0.82,5695
MSC04,0.97,0.62,5695
MSC05,0.99,0.7,5695
MSC06,0.99,0.83,5695
MSC07,1.0,0.81,5695
MSC10,0.97,0.61,5695
MSC01,1.0,0.56,5744
MSC02,0.97,0.84,5744
MSC03,0.97,0.8,5744
MSC04,1.0,0.63,5744
MSC05,0.99,0.69,5744
MSC06,0.97,0.76,5744
MSC07,0.99,0.76,5744
MSC10,0.94,0.57,5744
MSC01,0.96,0.59,5793
MSC02,0.97,0.83,5793
MSC03,0.95,0.8,5793
MSC04,0.97,0.62,5793
MSC05,0.99,0.67,5793
MSC06,0.91,0.77,5793
MSC07,0.97,0.76,5793
MSC10,0.95,0.59,5793
MSC01,0.97,0.59,5843
MSC02,0.99,0.84,5843
MSC03,0.97,0.8,5843
MSC04,0.97,0.69,5843
MSC05,0.99,0.72,5843
MSC06,0.96,0.81,5843
MSC07,0.99,0.79,5843
MSC10,0.94,0.68,5843
MSC01,1.0,0.62,5893
MSC02,0.99,0.78,5893
MSC03,0.99,0.78,5893
MSC04,0.99,0.68,5893
MSC05,0.99,0.72,5893
MSC06,0.97,0.81,5893
MSC07,0.99,0.77,5893
MSC10,0.97,0.64,5893
MSC01,0.96,0.59,5943
MSC02,0.99,0.83,5943
MSC03,0.94,0.79,5943
MSC04,0.99,0.67,5943
MSC05,0.99,0.74,5943
MSC06,0.96,0.75,5943
MSC07,0.99,0.81,5943
MSC10,0.95,0.59,5943
MSC01,0.97,0.58,5994
MSC02,0.95,0.84,5994
MSC03,0.99,0.78,5994
MSC04,0.97,0.68,5994
MSC05,0.99,0.73,5994
MSC06,0.97,0.82,5994
MSC07,0.99,0.82,5994
MSC10,0.95,0.59,5994
MSC01,1.0,0.58,6046
MSC02,0.97,0.78,6046
MSC03,0.95,0.77,6046
MSC04,0.97,0.61,6046
MSC05,0.99,0.67,6046
MSC06,0.97,0.79,6046
MSC07,0.99,0.8,6046
MSC10,0.94,0.65,6046
MSC01,0.99,0.58,6097
MSC02,0.97,0.86,6097
MSC03,0.97,0.8,6097
MSC04,0.97,0.68,6097
MSC05,0.99,0.7,6097
MSC06,0.97,0.83,6097
MSC07,1.0,0.81,6097
MSC10,0.96,0.58,6097
MSC01,0.99,0.58,6150
MSC02,0.97,0.77,6150
MSC03,0.97,0.8,6150
MSC04,0.99,0.62,6150
MSC05,0.99,0.76,6150
MSC06,0.97,0.8,6150
MSC07,0.99,0.8,6150
MSC10,0.95,0.57,6150
MSC01,0.97,0.59,6202
MSC02,0.97,0.85,6202
MSC03,0.97,0.76,6202
MSC04,0.99,0.6,6202
MSC05,0.99,0.73,6202
MSC06,0.97,0.84,6202
MSC07,0.99,0.8,6202
MSC10,0.95,0.62,6202
MSC01,0.99,0.61,6255
MSC02,0.99,0.78,6255
MSC03,0.97,0.79,6255
MSC04,0.97,0.69,6255
MSC05,0.99,0.7,6255
MSC06,0.97,0.79,6255
MSC07,0.99,0.8,6255
MSC10,0.96,0.61,6255
MSC01,1.0,0.6,6309
MSC02,0.99,0.81,6309
MSC03,0.97,0.79,6309
MSC04,0.97,0.72,6309
MSC05,0.99,0.74,6309
MSC06,0.97,0.79,6309
MSC07,0.99,0.8,6309
MSC10,0.95,0.64,6309
MSC01,1.0,0.61,6363
MSC02,0.99,0.85,6363
MSC03,0.97,0.78,6363
MSC04,0.99,0.69,6363
MSC05,0.99,0.73,6363
MSC06,0.97,0.82,6363
MSC07,0.99,0.79,6363
MSC10,0.95,0.61,6363
MSC01,0.99,0.61,6418
MSC02,0.99,0.81,6418
MSC03,0.97,0.78,6418
MSC04,0.97,0.66,6418
MSC05,0.99,0.69,6418
MSC06,0.96,0.78,6418
MSC07,1.0,0.78,6418
MSC10,0.96,0.57,6418
MSC01,0.99,0.6,6473
MSC02,0.99,0.81,6473
MSC03,0.97,0.76,6473
MSC04,0.99,0.72,6473
MSC05,0.99,0.64,6473
MSC06,0.97,0.79,6473
MSC07,0.99,0.8,6473
MSC10,0.94,0.61,6473
MSC01,0.99,0.59,6528
MSC02,0.99,0.85,6528
MSC03,0.93,0.79,6528
MSC04,1.0,0.66,6528
MSC05,0.99,0.74,6528
MSC06,0.99,0.8,6528
MSC07,0.97,0.8,6528
MSC10,0.95,0.6,6528
MSC01,0.99,0.57,6584
MSC02,0.95,0.82,6584
MSC03,0.99,0.79,6584
MSC04,1.0,0.63,6584
MSC05,0.99,0.76,6584
MSC06,0.99,0.81,6584
MSC07,1.0,0.77,6584
MSC10,0.93,0.59,6584
MSC01,0.96,0.59,6640
MSC02,0.97,0.79,6640
MSC03,0.96,0.74,6640
MSC04,0.99,0.63,6640
MSC05,0.99,0.67,6640
MSC06,0.97,0.79,6640
MSC07,0.97,0.8,6640
MSC10,0.95,0.6,6640
MSC01,1.0,0.59,6697
MSC02,0.97,0.79,6697
MSC03,0.97,0.77,6697
MSC04,0.99,0.64,6697
MSC05,0.99,0.75,6697
MSC06,0.96,0.79,6697
MSC07,0.99,0.75,6697
MSC10,0.93,0.62,6697
MSC01,0.97,0.58,6755
MSC02,0.97,0.74,6755
MSC03,0.95,0.79,6755
MSC04,1.0,0.66,6755
MSC05,0.99,0.7,6755
MSC06,0.97,0.8,6755
MSC07,0.99,0.79,6755
MSC10,0.95,0.55,6755
MSC01,1.0,0.56,6812
MSC02,0.99,0.84,6812
MSC03,0.95,0.78,6812
MSC04,0.99,0.62,6812
MSC05,0.99,0.74,6812
MSC06,0.97,0.78,6812
MSC07,0.99,0.79,6812
MSC10,0.95,0.59,6812
MSC01,1.0,0.62,6871
MSC02,0.97,0.79,6871
MSC03,0.97,0.78,6871
MSC04,0.97,0.65,6871
MSC05,0.99,0.7,6871
MSC06,0.97,0.77,6871
MSC07,0.97,0.8,6871
MSC10,0.96,0.6,6871
MSC01,1.0,0.58,6930
MSC02,0.99,0.83,6930
MSC03,0.97,0.81,6930
MSC04,0.99,0.64,6930
MSC05,1.0,0.66,6930
MSC06,0.96,0.81,6930
MSC07,0.99,0.79,6930
MSC10,0.96,0.6,6930
MSC01,1.0,0.59,6989
MSC02,0.99,0.82,6989
MSC03,0.95,0.79,6989
MSC04,0.99,0.63,6989
MSC05,0.99,0.69,6989
MSC06,0.97,0.77,6989
MSC07,0.99,0.8,6989
MSC10,0.95,0.58,6989
MSC01,0.97,0.56,7049
MSC02,0.97,0.84,7049
MSC03,0.96,0.79,7049
MSC04,1.0,0.66,7049
MSC05,0.99,0.77,7049
MSC06,0.97,0.77,7049
MSC07,1.0,0.79,7049
MSC10,0.96,0.56,7049
MSC01,0.97,0.6,7109
MSC02,0.97,0.78,7109
MSC03,0.91,0.82,7109
MSC04,1.0,0.68,7109
MSC05,0.99,0.75,7109
MSC06,0.97,0.81,7109
MSC07,1.0,0.82,7109
MSC10,0.95,0.63,7109
MSC01,0.97,0.56,7170
MSC02,0.97,0.82,7170
MSC03,0.99,0.82,7170
MSC04,1.0,0.65,7170
MSC05,0.99,0.76,7170
MSC06,0.99,0.82,7170
MSC07,1.0,0.79,7170
MSC10,0.96,0.61,7170
MSC01,0.99,0.58,7232
MSC02,0.94,0.81,7232
MSC03,0.97,0.81,7232
MSC04,0.99,0.62,7232
MSC05,0.99,0.64,7232
MSC06,0.97,0.81,7232
MSC07,0.99,0.78,7232
MSC10,0.96,0.59,7232
MSC01,1.0,0.59,7293
MSC02,0.97,0.82,7293
MSC03,0.97,0.79,7293
MSC04,0.97,0.64,7293
MSC05,0.99,0.71,7293
MSC06,0.95,0.8,7293
MSC07,1.0,0.78,7293
MSC10,0.95,0.65,7293
MSC01,0.99,0.61,7356
MSC02,0.97,0.8,7356
MSC03,0.94,0.8,7356
MSC04,0.99,0.67,7356
MSC05,0.99,0.7,7356
MSC06,0.99,0.82,7356
MSC07,0.97,0.82,7356
MSC10,0.96,0.62,7356
MSC01,0.99,0.56,7419
MSC02,0.97,0.77,7419
MSC03,0.96,0.81,7419
MSC04,0.97,0.65,7419
MSC05,0.99,0.71,7419
MSC06,0.97,0.81,7419
MSC07,0.97,0.77,7419
MSC10,0.95,0.59,7419
MSC01,1.0,0.53,7482
MSC02,0.99,0.82,7482
MSC03,0.95,0.8,7482
MSC04,0.97,0.7,7482
MSC05,0.99,0.63,7482
MSC06,0.95,0.82,7482
MSC07,0.99,0.8,7482
MSC10,0.96,0.61,7482
MSC01,1.0,0.62,7547
MSC02,0.97,0.81,7547
MSC03,0.95,0.82,7547
MSC04,0.99,0.62,7547
MSC05,0.99,0.73,7547
MSC06,0.96,0.8,7547
MSC07,0.99,0.78,7547
MSC10,0.95,0.64,7547
MSC01,0.99,0.56,7611
MSC02,0.97,0.86,7611
MSC03,0.97,0.79,7611
MSC04,0.97,0.64,7611
MSC05,0.99,0.73,7611
MSC06,0.95,0.78,7611
MSC07,0.97,0.78,7611
MSC10,0.96,0.64,7611
MSC01,1.0,0.58,7676
MSC02,0.97,0.8,7676
MSC03,0.96,0.79,7676
MSC04,0.99,0.66,7676
MSC05,0.99,0.69,7676
MSC06,0.97,0.8,7676
MSC07,0.96,0.75,7676
MSC10,0.94,0.58,7676
MSC01,0.99,0.6,7742
MSC02,0.99,0.82,7742
MSC03,0.99,0.81,7742
MSC04,0.99,0.67,7742
MSC05,0.99,0.71,7742
MSC06,0.97,0.8,7742
MSC07,0.97,0.8,7742
MSC10,0.94,0.63,7742
MSC01,0.97,0.6,7808
MSC02,0.99,0.87,7808
MSC03,0.96,0.79,7808
MSC04,0.99,0.61,7808
MSC05,0.99,0.74,7808
MSC06,0.97,0.83,7808
MSC07,0.97,0.79,7808
MSC10,0.95,0.62,7808
MSC01,1.0,0.6,7875
MSC02,0.93,0.83,7875
MSC03,0.95,0.79,7875
MSC04,0.97,0.67,7875
MSC05,0.99,0.66,7875
MSC06,0.97,0.81,7875
MSC07,0.99,0.8,7875
MSC10,0.96,0.62,7875
MSC01,1.0,0.63,7943
MSC02,0.99,0.8,7943
MSC03,0.94,0.81,7943
MSC04,0.99,0.62,7943
MSC05,0.99,0.67,7943
MSC06,0.96,0.79,7943
MSC07,0.99,0.78,7943
MSC10,0.94,0.64,7943
MSC01,1.0,0.59,8011
MSC02,0.99,0.82,8011
MSC03,0.96,0.81,8011
MSC04,0.99,0.64,8011
MSC05,0.99,0.71,8011
MSC06,0.96,0.81,8011
MSC07,0.99,0.79,8011
MSC10,0.95,0.65,8011
MSC01,0.99,0.59,8079
MSC02,0.97,0.83,8079
MSC03,0.94,0.77,8079
MSC04,1.0,0.62,8079
MSC05,0.99,0.69,8079
MSC06,0.97,0.8,8079
MSC07,0.97,0.8,8079
MSC10,0.95,0.64,8079
MSC01,0.99,0.61,8149
MSC02,0.97,0.8,8149
MSC03,0.97,0.79,8149
MSC04,0.97,0.61,8149
MSC05,0.99,0.69,8149
MSC06,0.97,0.82,8149
MSC07,0.97,0.79,8149
MSC10,0.91,0.62,8149
MSC01,1.0,0.57,8218
MSC02,0.99,0.86,8218
MSC03,0.97,0.76,8218
MSC04,0.97,0.6,8218
MSC05,0.99,0.75,8218
MSC06,0.97,0.78,8218
MSC07,0.99,0.8,8218
MSC10,0.94,0.59,8218
MSC01,1.0,0.63,8289
MSC02,0.97,0.81,8289
MSC03,0.99,0.81,8289
MSC04,0.99,0.66,8289
MSC05,0.99,0.74,8289
MSC06,0.95,0.79,8289
MSC07,0.99,0.78,8289
MSC10,0.96,0.58,8289
MSC01,1.0,0.63,8360
MSC02,0.97,0.86,8360
MSC03,0.96,0.78,8360
MSC04,0.96,0.66,8360
MSC05,1.0,0.74,8360
MSC06,0.97,0.8,8360
MSC07,0.99,0.81,8360
MSC10,0.95,0.6,8360
MSC01,0.99,0.55,8431
MSC02,0.99,0.82,8431
MSC03,0.97,0.8,8431
MSC04,0.99,0.65,8431
MSC05,0.99,0.74,8431
MSC06,0.97,0.8,8431
MSC07,1.0,0.82,8431
MSC10,0.95,0.61,8431
MSC01,0.99,0.6,8504
MSC02,0.97,0.83,8504
MSC03,0.96,0.82,8504
MSC04,0.99,0.69,8504
MSC05,0.99,0.73,8504
MSC06,0.97,0.79,8504
MSC07,0.97,0.81,8504
MSC10,0.94,0.6,8504
MSC01,0.99,0.6,8576
MSC02,0.99,0.8,8576
MSC03,0.97,0.81,8576
MSC04,0.99,0.65,8576
MSC05,0.99,0.67,8576
MSC06,0.96,0.81,8576
MSC07,0.99,0.79,8576
MSC10,0.95,0.58,8576
MSC01,0.97,0.57,8650
MSC02,0.99,0.78,8650
MSC03,0.97,0.78,8650
MSC04,0.99,0.65,8650
MSC05,0.99,0.71,8650
MSC06,0.96,0.83,8650
MSC07,0.97,0.8,8650
MSC10,0.96,0.57,8650
MSC01,1.0,0.56,8724
MSC02,0.99,0.79,8724
MSC03,0.96,0.79,8724
MSC04,0.99,0.61,8724
MSC05,0.99,0.66,8724
MSC06,0.97,0.78,8724
MSC07,1.0,0.81,8724
MSC10,0.94,0.61,8724
MSC01,0.96,0.59,8799
MSC02,0.99,0.84,8799
MSC03,0.97,0.81,8799
MSC04,0.99,0.64,8799
MSC05,0.99,0.73,8799
MSC06,0.97,0.81,8799
MSC07,1.0,0.82,8799
MSC10,0.91,0.65,8799
MSC01,1.0,0.56,8874
MSC02,0.96,0.81,8874
MSC03,1.0,0.79,8874
MSC04,0.99,0.69,8874
MSC05,0.99,0.71,8874
MSC06,0.97,0.79,8874
MSC07,0.96,0.77,8874
MSC10,0.97,0.58,8874
MSC01,0.99,0.59,8950
MSC02,0.99,0.83,8950
MSC03,0.96,0.77,8950
MSC04,0.99,0.63,8950
MSC05,0.99,0.75,8950
MSC06,0.97,0.81,8950
MSC07,0.99,0.8,8950
MSC10,0.93,0.55,8950
