sub,acc,task,iteration
MSC07,0.5257142857142857,mem,30
MSC10,0.5085714285714286,mem,30
MSC01,0.5114285714285715,motor,30
MSC02,0.5035714285714287,motor,30
MSC03,0.48142857142857143,motor,30
MSC04,0.4757142857142857,motor,30
MSC05,0.4892857142857143,motor,30
MSC06,0.5135714285714286,motor,30
MSC07,0.5028571428571429,motor,30
MSC10,0.4985714285714286,motor,30
MSC01,0.5071428571428571,mixed,31
MSC02,0.485,mixed,31
MSC03,0.49214285714285716,mixed,31
MSC04,0.5028571428571429,mixed,31
MSC05,0.5057142857142857,mixed,31
MSC06,0.5007142857142858,mixed,31
MSC07,0.49428571428571433,mixed,31
MSC10,0.5028571428571429,mixed,31
MSC01,0.5071428571428572,mem,31
MSC02,0.4835714285714286,mem,31
MSC03,0.5228571428571429,mem,31
MSC04,0.5164285714285715,mem,31
MSC05,0.4878571428571429,mem,31
MSC06,0.4935714285714285,mem,31
MSC07,0.5028571428571428,mem,31
MSC10,0.5,mem,31
MSC01,0.4900000000000001,motor,31
MSC02,0.5021428571428571,motor,31
MSC03,0.5214285714285715,motor,31
MSC04,0.5064285714285715,motor,31
MSC05,0.5171428571428571,motor,31
MSC06,0.5278571428571428,motor,31
MSC07,0.5121428571428571,motor,31
MSC10,0.4864285714285715,motor,31
MSC01,0.47000000000000003,mixed,32
MSC02,0.525,mixed,32
MSC03,0.4892857142857143,mixed,32
MSC04,0.5171428571428571,mixed,32
MSC05,0.5042857142857143,mixed,32
MSC06,0.48999999999999994,mixed,32
MSC07,0.4878571428571428,mixed,32
MSC10,0.45214285714285724,mixed,32
MSC01,0.4957142857142857,mem,32
MSC02,0.4978571428571429,mem,32
MSC03,0.5021428571428571,mem,32
MSC04,0.5107142857142858,mem,32
MSC05,0.5049999999999999,mem,32
MSC06,0.4964285714285715,mem,32
MSC07,0.47357142857142864,mem,32
MSC10,0.48571428571428577,mem,32
MSC01,0.5007142857142858,motor,32
MSC02,0.4935714285714286,motor,32
MSC03,0.5142857142857143,motor,32
MSC04,0.4842857142857143,motor,32
MSC05,0.49785714285714283,motor,32
MSC06,0.5078571428571428,motor,32
MSC07,0.5028571428571428,motor,32
MSC10,0.45642857142857146,motor,32
MSC01,0.5192857142857144,mixed,33
MSC02,0.4992857142857143,mixed,33
MSC03,0.515,mixed,33
MSC04,0.5128571428571429,mixed,33
MSC05,0.505,mixed,33
MSC06,0.4921428571428571,mixed,33
MSC07,0.4907142857142857,mixed,33
MSC10,0.5199999999999999,mixed,33
MSC01,0.49071428571428577,mem,33
MSC02,0.4992857142857143,mem,33
MSC03,0.4764285714285714,mem,33
MSC04,0.5021428571428571,mem,33
MSC05,0.5107142857142858,mem,33
MSC06,0.5085714285714286,mem,33
MSC07,0.5157142857142857,mem,33
MSC10,0.5585714285714286,mem,33
MSC01,0.5471428571428572,motor,33
MSC02,0.4828571428571428,motor,33
MSC03,0.49714285714285705,motor,33
MSC04,0.4957142857142857,motor,33
MSC05,0.5135714285714287,motor,33
MSC06,0.5064285714285715,motor,33
MSC07,0.5185714285714286,motor,33
MSC10,0.5007142857142857,motor,33
MSC01,0.48785714285714293,mixed,34
MSC02,0.485,mixed,34
MSC03,0.49285714285714277,mixed,34
MSC04,0.47928571428571426,mixed,34
MSC05,0.48928571428571427,mixed,34
MSC06,0.5014285714285714,mixed,34
MSC07,0.5121428571428572,mixed,34
MSC10,0.4864285714285715,mixed,34
MSC01,0.4764285714285715,mem,34
MSC02,0.5335714285714286,mem,34
MSC03,0.46571428571428575,mem,34
MSC04,0.46785714285714286,mem,34
MSC05,0.46571428571428575,mem,34
MSC06,0.505,mem,34
MSC07,0.5014285714285714,mem,34
MSC10,0.48000000000000004,mem,34
MSC01,0.5042857142857143,motor,34
MSC02,0.5257142857142857,motor,34
MSC03,0.48214285714285715,motor,34
MSC04,0.5271428571428572,motor,34
MSC05,0.5028571428571429,motor,34
MSC06,0.5035714285714286,motor,34
MSC07,0.5028571428571429,motor,34
MSC10,0.4785714285714286,motor,34
MSC01,0.49785714285714283,mixed,35
MSC02,0.5085714285714287,mixed,35
MSC03,0.4992857142857143,mixed,35
MSC04,0.5135714285714286,mixed,35
MSC05,0.48214285714285715,mixed,35
MSC06,0.48500000000000004,mixed,35
MSC07,0.4900000000000001,mixed,35
MSC10,0.5157142857142858,mixed,35
MSC01,0.49000000000000005,mem,35
MSC02,0.505,mem,35
MSC03,0.5121428571428572,mem,35
MSC04,0.5142857142857143,mem,35
MSC05,0.5078571428571429,mem,35
MSC06,0.4928571428571429,mem,35
MSC07,0.5007142857142857,mem,35
MSC10,0.4842857142857143,mem,35
MSC01,0.5028571428571429,motor,35
MSC02,0.5278571428571429,motor,35
MSC03,0.51,motor,35
MSC04,0.5128571428571429,motor,35
MSC05,0.535,motor,35
MSC06,0.545,motor,35
MSC07,0.48500000000000004,motor,35
MSC10,0.5021428571428571,motor,35
MSC01,0.5164285714285713,mixed,36
MSC02,0.47285714285714286,mixed,36
MSC03,0.515,mixed,36
MSC04,0.54,mixed,36
MSC05,0.48571428571428577,mixed,36
MSC06,0.5035714285714284,mixed,36
MSC07,0.4992857142857143,mixed,36
MSC10,0.5171428571428571,mixed,36
MSC01,0.4928571428571429,mem,36
MSC02,0.48,mem,36
MSC03,0.515,mem,36
MSC04,0.4714285714285715,mem,36
MSC05,0.5092857142857142,mem,36
MSC06,0.49714285714285716,mem,36
MSC07,0.4842857142857143,mem,36
MSC10,0.5035714285714287,mem,36
MSC01,0.5028571428571429,motor,36
MSC02,0.5107142857142858,motor,36
MSC03,0.48071428571428576,motor,36
MSC04,0.4785714285714286,motor,36
MSC05,0.5171428571428571,motor,36
MSC06,0.5064285714285715,motor,36
MSC07,0.485,motor,36
MSC10,0.4885714285714286,motor,36
MSC01,0.5307142857142856,mixed,37
MSC02,0.49642857142857144,mixed,37
MSC03,0.5164285714285715,mixed,37
MSC04,0.5221428571428571,mixed,37
MSC05,0.5135714285714286,mixed,37
MSC06,0.48357142857142854,mixed,37
MSC07,0.4807142857142857,mixed,37
MSC10,0.4928571428571429,mixed,37
MSC01,0.5242857142857144,mem,37
MSC02,0.46642857142857147,mem,37
MSC03,0.48857142857142855,mem,37
MSC04,0.48142857142857143,mem,37
MSC05,0.5207142857142857,mem,37
MSC06,0.48571428571428577,mem,37
MSC07,0.5135714285714286,mem,37
MSC10,0.5000000000000001,mem,37
MSC01,0.47071428571428564,motor,37
MSC02,0.4907142857142857,motor,37
MSC03,0.4878571428571429,motor,37
MSC04,0.48142857142857143,motor,37
MSC05,0.5135714285714286,motor,37
MSC06,0.49785714285714283,motor,37
MSC07,0.5092857142857142,motor,37
MSC10,0.4978571428571429,motor,37
MSC01,0.4857142857142857,mixed,38
MSC02,0.4985714285714286,mixed,38
MSC03,0.5064285714285716,mixed,38
MSC04,0.5028571428571429,mixed,38
MSC05,0.5057142857142857,mixed,38
MSC06,0.4978571428571429,mixed,38
MSC07,0.5085714285714286,mixed,38
MSC10,0.5257142857142857,mixed,38
MSC01,0.5021428571428572,mem,38
MSC02,0.5264285714285715,mem,38
MSC03,0.5042857142857143,mem,38
MSC04,0.5071428571428572,mem,38
MSC05,0.4985714285714286,mem,38
MSC06,0.525,mem,38
MSC07,0.5085714285714286,mem,38
MSC10,0.5121428571428572,mem,38
MSC01,0.5107142857142858,motor,38
MSC02,0.5171428571428571,motor,38
MSC03,0.4907142857142857,motor,38
MSC04,0.5121428571428571,motor,38
MSC05,0.5199999999999999,motor,38
MSC06,0.4992857142857143,motor,38
MSC07,0.4928571428571429,motor,38
MSC10,0.505,motor,38
MSC01,0.5107142857142858,mixed,39
MSC02,0.5057142857142858,mixed,39
MSC03,0.5178571428571429,mixed,39
MSC04,0.4992857142857142,mixed,39
MSC05,0.49642857142857144,mixed,39
MSC06,0.49785714285714283,mixed,39
MSC07,0.5007142857142857,mixed,39
MSC10,0.5042857142857142,mixed,39
MSC01,0.4878571428571429,mem,39
MSC02,0.5142857142857142,mem,39
MSC03,0.5121428571428571,mem,39
MSC04,0.48071428571428576,mem,39
MSC05,0.4935714285714285,mem,39
MSC06,0.47500000000000003,mem,39
MSC07,0.46428571428571436,mem,39
MSC10,0.4971428571428572,mem,39
MSC01,0.4892857142857143,motor,39
MSC02,0.5292857142857141,motor,39
MSC03,0.48142857142857143,motor,39
MSC04,0.4621428571428572,motor,39
MSC05,0.5164285714285715,motor,39
MSC06,0.5,motor,39
MSC07,0.5071428571428571,motor,39
MSC10,0.4992857142857143,motor,39
MSC01,0.4957142857142857,mixed,40
MSC02,0.5342857142857144,mixed,40
MSC03,0.5028571428571429,mixed,40
MSC04,0.49071428571428566,mixed,40
MSC05,0.49500000000000005,mixed,40
MSC06,0.5257142857142857,mixed,40
MSC07,0.5042857142857142,mixed,40
MSC10,0.5221428571428571,mixed,40
MSC01,0.5114285714285713,mem,40
MSC02,0.5257142857142858,mem,40
MSC03,0.4978571428571429,mem,40
MSC04,0.5000000000000001,mem,40
MSC05,0.4942857142857143,mem,40
MSC06,0.5035714285714287,mem,40
MSC07,0.5035714285714287,mem,40
MSC10,0.4878571428571429,mem,40
MSC01,0.5121428571428572,motor,40
MSC02,0.52,motor,40
MSC03,0.5235714285714286,motor,40
MSC04,0.5,motor,40
MSC05,0.4835714285714286,motor,40
MSC06,0.5092857142857143,motor,40
MSC07,0.5014285714285714,motor,40
MSC10,0.48428571428571426,motor,40
MSC01,0.49214285714285716,mixed,41
MSC02,0.5042857142857142,mixed,41
MSC03,0.49714285714285705,mixed,41
MSC04,0.4664285714285715,mixed,41
MSC05,0.48999999999999994,mixed,41
MSC06,0.48571428571428565,mixed,41
MSC07,0.48714285714285716,mixed,41
MSC10,0.4892857142857143,mixed,41
MSC01,0.5035714285714286,mem,41
MSC02,0.4921428571428571,mem,41
MSC03,0.4628571428571429,mem,41
MSC04,0.5114285714285715,mem,41
MSC05,0.5007142857142857,mem,41
MSC06,0.48214285714285715,mem,41
MSC07,0.4942857142857143,mem,41
MSC10,0.4757142857142857,mem,41
MSC01,0.5192857142857142,motor,41
MSC02,0.485,motor,41
MSC03,0.4757142857142857,motor,41
MSC04,0.5035714285714286,motor,41
MSC05,0.5164285714285715,motor,41
MSC06,0.49071428571428566,motor,41
MSC07,0.5207142857142858,motor,41
MSC10,0.5242857142857142,motor,41
MSC01,0.49071428571428566,mixed,42
MSC02,0.5028571428571429,mixed,42
MSC03,0.4992857142857143,mixed,42
MSC04,0.49500000000000005,mixed,42
MSC05,0.5121428571428571,mixed,42
MSC06,0.5028571428571429,mixed,42
MSC07,0.4935714285714286,mixed,42
MSC10,0.5214285714285715,mixed,42
MSC01,0.5092857142857142,mem,42
MSC02,0.5292857142857142,mem,42
MSC03,0.5085714285714287,mem,42
MSC04,0.49571428571428583,mem,42
MSC05,0.4985714285714286,mem,42
MSC06,0.5114285714285713,mem,42
MSC07,0.5228571428571429,mem,42
MSC10,0.4992857142857144,mem,42
MSC01,0.49714285714285716,motor,42
MSC02,0.5021428571428571,motor,42
MSC03,0.5228571428571428,motor,42
MSC04,0.5,motor,42
MSC05,0.49000000000000005,motor,42
MSC06,0.5164285714285715,motor,42
MSC07,0.5042857142857143,motor,42
MSC10,0.5035714285714286,motor,42
MSC01,0.5057142857142857,mixed,43
MSC02,0.517857142857143,mixed,43
MSC03,0.4821428571428572,mixed,43
MSC04,0.4942857142857143,mixed,43
MSC05,0.48857142857142855,mixed,43
MSC06,0.49857142857142855,mixed,43
MSC07,0.4992857142857143,mixed,43
MSC10,0.4992857142857143,mixed,43
MSC01,0.5171428571428571,mem,43
MSC02,0.4857142857142857,mem,43
MSC03,0.5342857142857143,mem,43
MSC04,0.515,mem,43
MSC05,0.5107142857142858,mem,43
MSC06,0.4992857142857144,mem,43
MSC07,0.4985714285714286,mem,43
MSC10,0.4964285714285714,mem,43
MSC01,0.5164285714285713,motor,43
MSC02,0.48857142857142855,motor,43
MSC03,0.4978571428571428,motor,43
MSC04,0.49571428571428566,motor,43
MSC05,0.49857142857142855,motor,43
MSC06,0.51,motor,43
MSC07,0.5171428571428571,motor,43
MSC10,0.5178571428571429,motor,43
MSC01,0.5142857142857143,mixed,44
MSC02,0.5192857142857144,mixed,44
MSC03,0.5064285714285715,mixed,44
MSC04,0.5,mixed,44
MSC05,0.4857142857142857,mixed,44
MSC06,0.5335714285714286,mixed,44
MSC07,0.5007142857142857,mixed,44
MSC10,0.49571428571428566,mixed,44
MSC01,0.4878571428571429,mem,44
MSC02,0.5000000000000001,mem,44
MSC03,0.5142857142857142,mem,44
MSC04,0.4978571428571429,mem,44
MSC05,0.4857142857142857,mem,44
MSC06,0.48,mem,44
MSC07,0.5,mem,44
MSC10,0.4907142857142857,mem,44
MSC01,0.4935714285714286,motor,44
MSC02,0.4992857142857143,motor,44
MSC03,0.48999999999999994,motor,44
MSC04,0.4885714285714286,motor,44
MSC05,0.5114285714285715,motor,44
MSC06,0.4935714285714286,motor,44
MSC07,0.5107142857142857,motor,44
MSC10,0.5071428571428571,motor,44
MSC01,0.5042857142857143,mixed,45
MSC02,0.48571428571428577,mixed,45
MSC03,0.5035714285714284,mixed,45
MSC04,0.5007142857142857,mixed,45
MSC05,0.5164285714285715,mixed,45
MSC06,0.48714285714285716,mixed,45
MSC07,0.4892857142857143,mixed,45
MSC10,0.4928571428571428,mixed,45
MSC01,0.5207142857142858,mem,45
MSC02,0.5057142857142857,mem,45
MSC03,0.5028571428571429,mem,45
MSC04,0.5014285714285716,mem,45
MSC05,0.5021428571428571,mem,45
MSC06,0.5,mem,45
MSC07,0.4764285714285714,mem,45
MSC10,0.515,mem,45
MSC01,0.4835714285714286,motor,45
MSC02,0.45928571428571424,motor,45
MSC03,0.5114285714285713,motor,45
MSC04,0.4857142857142857,motor,45
MSC05,0.5,motor,45
MSC06,0.4992857142857143,motor,45
MSC07,0.5014285714285716,motor,45
MSC10,0.5135714285714286,motor,45
MSC01,0.47357142857142864,mixed,46
MSC02,0.5221428571428571,mixed,46
MSC03,0.495,mixed,46
MSC04,0.5135714285714286,mixed,46
MSC05,0.48857142857142855,mixed,46
MSC06,0.49714285714285716,mixed,46
MSC07,0.5021428571428571,mixed,46
MSC10,0.47714285714285715,mixed,46
MSC01,0.5028571428571429,mem,46
MSC02,0.5128571428571428,mem,46
MSC03,0.485,mem,46
MSC04,0.5085714285714285,mem,46
MSC05,0.5064285714285715,mem,46
MSC06,0.5035714285714287,mem,46
MSC07,0.5099999999999999,mem,46
MSC10,0.4478571428571429,mem,46
MSC01,0.527142857142857,motor,46
MSC02,0.5135714285714286,motor,46
MSC03,0.4764285714285714,motor,46
MSC04,0.49571428571428566,motor,46
MSC05,0.5192857142857142,motor,46
MSC06,0.5135714285714287,motor,46
MSC07,0.5085714285714287,motor,46
MSC10,0.5064285714285715,motor,46
MSC01,0.5057142857142859,mixed,47
MSC02,0.5092857142857142,mixed,47
MSC03,0.4971428571428572,mixed,47
MSC04,0.5142857142857142,mixed,47
MSC05,0.5042857142857142,mixed,47
MSC06,0.49071428571428577,mixed,47
MSC07,0.5035714285714287,mixed,47
MSC10,0.5035714285714287,mixed,47
MSC01,0.535,mem,47
MSC02,0.5278571428571429,mem,47
MSC03,0.5157142857142858,mem,47
MSC04,0.5028571428571429,mem,47
MSC05,0.5085714285714286,mem,47
MSC06,0.48214285714285715,mem,47
MSC07,0.515,mem,47
MSC10,0.4964285714285715,mem,47
MSC01,0.5114285714285713,motor,47
MSC02,0.5157142857142858,motor,47
MSC03,0.4964285714285714,motor,47
MSC04,0.5092857142857142,motor,47
MSC05,0.4878571428571429,motor,47
MSC06,0.5057142857142858,motor,47
MSC07,0.5021428571428571,motor,47
MSC10,0.4692857142857143,motor,47
MSC01,0.5178571428571429,mixed,48
MSC02,0.5157142857142858,mixed,48
MSC03,0.49714285714285716,mixed,48
MSC04,0.4621428571428571,mixed,48
MSC05,0.5078571428571429,mixed,48
MSC06,0.49285714285714277,mixed,48
MSC07,0.49142857142857144,mixed,48
MSC10,0.51,mixed,48
MSC01,0.5057142857142857,mem,48
MSC02,0.5264285714285715,mem,48
MSC03,0.5221428571428571,mem,48
MSC04,0.4928571428571428,mem,48
MSC05,0.4892857142857143,mem,48
MSC06,0.5071428571428571,mem,48
MSC07,0.5342857142857144,mem,48
MSC10,0.5257142857142857,mem,48
MSC01,0.5028571428571429,motor,48
MSC02,0.47357142857142864,motor,48
MSC03,0.4992857142857143,motor,48
MSC04,0.4892857142857143,motor,48
MSC05,0.4828571428571428,motor,48
MSC06,0.5221428571428572,motor,48
MSC07,0.4985714285714286,motor,48
MSC10,0.5378571428571428,motor,48
MSC01,0.495,mixed,49
MSC02,0.4992857142857143,mixed,49
MSC03,0.5221428571428571,mixed,49
MSC04,0.4999999999999999,mixed,49
MSC05,0.5114285714285715,mixed,49
MSC06,0.4878571428571428,mixed,49
MSC07,0.4864285714285714,mixed,49
MSC10,0.5164285714285715,mixed,49
MSC01,0.5057142857142857,mem,49
MSC02,0.47357142857142864,mem,49
MSC03,0.5157142857142858,mem,49
MSC04,0.5014285714285714,mem,49
MSC05,0.48142857142857143,mem,49
MSC06,0.5107142857142857,mem,49
MSC07,0.48000000000000004,mem,49
MSC10,0.48857142857142855,mem,49
MSC01,0.48999999999999994,motor,49
MSC02,0.47000000000000003,motor,49
MSC03,0.48285714285714276,motor,49
MSC04,0.5057142857142857,motor,49
MSC05,0.4878571428571429,motor,49
MSC06,0.5028571428571429,motor,49
MSC07,0.4864285714285715,motor,49
MSC10,0.52,motor,49
MSC01,0.49714285714285716,mixed,50
MSC02,0.4864285714285715,mixed,50
MSC03,0.4914285714285714,mixed,50
MSC04,0.47000000000000003,mixed,50
MSC05,0.4992857142857143,mixed,50
MSC06,0.5071428571428572,mixed,50
MSC07,0.5035714285714287,mixed,50
MSC10,0.4935714285714286,mixed,50
MSC01,0.48000000000000004,mem,50
MSC02,0.5057142857142858,mem,50
MSC03,0.5349999999999999,mem,50
MSC04,0.4921428571428571,mem,50
MSC05,0.48499999999999993,mem,50
MSC06,0.5028571428571428,mem,50
MSC07,0.4964285714285715,mem,50
MSC10,0.5435714285714285,mem,50
MSC01,0.48571428571428577,motor,50
MSC02,0.49214285714285716,motor,50
MSC03,0.512857142857143,motor,50
MSC04,0.5128571428571428,motor,50
MSC05,0.49928571428571417,motor,50
MSC06,0.48999999999999994,motor,50
MSC07,0.5057142857142857,motor,50
MSC10,0.5285714285714286,motor,50
MSC01,0.48214285714285715,mixed,51
MSC02,0.5285714285714286,mixed,51
MSC03,0.505,mixed,51
MSC04,0.48214285714285715,mixed,51
MSC05,0.49071428571428566,mixed,51
MSC06,0.51,mixed,51
MSC07,0.5071428571428572,mixed,51
MSC10,0.4928571428571429,mixed,51
MSC01,0.5399999999999999,mem,51
MSC02,0.49142857142857144,mem,51
MSC03,0.5071428571428571,mem,51
MSC04,0.4864285714285714,mem,51
MSC05,0.5064285714285715,mem,51
MSC06,0.4821428571428572,mem,51
MSC07,0.4992857142857143,mem,51
MSC10,0.5042857142857142,mem,51
MSC01,0.5121428571428571,motor,51
MSC02,0.5078571428571428,motor,51
MSC03,0.4864285714285714,motor,51
MSC04,0.5228571428571428,motor,51
MSC05,0.5128571428571429,motor,51
MSC06,0.49714285714285716,motor,51
MSC07,0.4978571428571429,motor,51
MSC10,0.5014285714285714,motor,51
MSC01,0.5114285714285713,mixed,52
MSC02,0.4828571428571428,mixed,52
MSC03,0.48928571428571427,mixed,52
MSC04,0.5057142857142857,mixed,52
MSC05,0.4871428571428571,mixed,52
MSC06,0.4914285714285714,mixed,52
MSC07,0.5078571428571429,mixed,52
MSC10,0.5042857142857143,mixed,52
MSC01,0.5114285714285715,mem,52
MSC02,0.5035714285714286,mem,52
MSC03,0.5028571428571429,mem,52
MSC04,0.5242857142857142,mem,52
MSC05,0.5135714285714287,mem,52
MSC06,0.5057142857142857,mem,52
MSC07,0.48999999999999994,mem,52
MSC10,0.49357142857142844,mem,52
MSC01,0.5142857142857143,motor,52
MSC02,0.49714285714285716,motor,52
MSC03,0.4864285714285715,motor,52
MSC04,0.4907142857142857,motor,52
MSC05,0.5135714285714287,motor,52
MSC06,0.4942857142857143,motor,52
MSC07,0.5,motor,52
MSC10,0.5157142857142857,motor,52
MSC01,0.5085714285714286,mixed,53
MSC02,0.49714285714285705,mixed,53
MSC03,0.49142857142857144,mixed,53
MSC04,0.5085714285714287,mixed,53
MSC05,0.5071428571428571,mixed,53
MSC06,0.4757142857142857,mixed,53
MSC07,0.46499999999999997,mixed,53
MSC10,0.4857142857142857,mixed,53
MSC01,0.47214285714285714,mem,53
MSC02,0.4992857142857143,mem,53
MSC03,0.505,mem,53
MSC04,0.4992857142857143,mem,53
MSC05,0.505,mem,53
MSC06,0.4935714285714286,mem,53
MSC07,0.5228571428571428,mem,53
MSC10,0.4871428571428572,mem,53
MSC01,0.5207142857142857,motor,53
MSC02,0.48857142857142855,motor,53
MSC03,0.47500000000000003,motor,53
MSC04,0.49000000000000005,motor,53
MSC05,0.49285714285714294,motor,53
MSC06,0.5164285714285715,motor,53
MSC07,0.5114285714285715,motor,53
MSC10,0.5092857142857142,motor,53
MSC01,0.48714285714285716,mixed,54
MSC02,0.4785714285714286,mixed,54
MSC03,0.47928571428571426,mixed,54
MSC04,0.5057142857142857,mixed,54
MSC05,0.48499999999999993,mixed,54
MSC06,0.4907142857142857,mixed,54
MSC07,0.5314285714285714,mixed,54
MSC10,0.5221428571428571,mixed,54
MSC01,0.48142857142857143,mem,54
MSC02,0.51,mem,54
MSC03,0.5192857142857142,mem,54
MSC04,0.4985714285714286,mem,54
MSC05,0.48642857142857154,mem,54
MSC06,0.49714285714285705,mem,54
MSC07,0.5057142857142857,mem,54
MSC10,0.527142857142857,mem,54
MSC01,0.48500000000000004,motor,54
MSC02,0.51,motor,54
MSC03,0.5071428571428571,motor,54
MSC04,0.49928571428571444,motor,54
MSC05,0.4828571428571428,motor,54
MSC06,0.49714285714285705,motor,54
MSC07,0.5107142857142858,motor,54
MSC10,0.5028571428571429,motor,54
MSC01,0.4921428571428571,mixed,55
MSC02,0.5000000000000001,mixed,55
MSC03,0.4835714285714286,mixed,55
MSC04,0.48928571428571427,mixed,55
MSC05,0.51,mixed,55
MSC06,0.5028571428571429,mixed,55
MSC07,0.5071428571428572,mixed,55
MSC10,0.49071428571428566,mixed,55
MSC01,0.4878571428571429,mem,55
MSC02,0.5435714285714286,mem,55
MSC03,0.5014285714285714,mem,55
MSC04,0.51,mem,55
MSC05,0.49142857142857144,mem,55
MSC06,0.48714285714285716,mem,55
MSC07,0.5078571428571429,mem,55
MSC10,0.5042857142857142,mem,55
MSC01,0.48357142857142865,motor,55
MSC02,0.5092857142857143,motor,55
MSC03,0.5014285714285716,motor,55
MSC04,0.4885714285714286,motor,55
MSC05,0.512142857142857,motor,55
MSC06,0.4957142857142857,motor,55
MSC07,0.4764285714285714,motor,55
MSC10,0.4928571428571429,motor,55
MSC01,0.5014285714285714,mixed,56
MSC02,0.5135714285714286,mixed,56
MSC03,0.5121428571428571,mixed,56
MSC04,0.49785714285714283,mixed,56
MSC05,0.5371428571428571,mixed,56
MSC06,0.4978571428571429,mixed,56
MSC07,0.4985714285714286,mixed,56
MSC10,0.48714285714285716,mixed,56
MSC01,0.4921428571428571,mem,56
MSC02,0.5207142857142857,mem,56
MSC03,0.5042857142857142,mem,56
MSC04,0.4842857142857143,mem,56
MSC05,0.5128571428571428,mem,56
MSC06,0.49857142857142867,mem,56
MSC07,0.5057142857142857,mem,56
MSC10,0.5142857142857143,mem,56
MSC01,0.5178571428571429,motor,56
MSC02,0.47857142857142865,motor,56
MSC03,0.4671428571428571,motor,56
MSC04,0.48214285714285715,motor,56
MSC05,0.48,motor,56
MSC06,0.4971428571428572,motor,56
MSC07,0.5021428571428571,motor,56
MSC10,0.4928571428571429,motor,56
MSC01,0.5035714285714284,mixed,57
MSC02,0.49500000000000005,mixed,57
MSC03,0.4992857142857143,mixed,57
MSC04,0.4992857142857144,mixed,57
MSC05,0.4935714285714286,mixed,57
MSC06,0.5107142857142858,mixed,57
MSC07,0.4821428571428572,mixed,57
MSC10,0.5071428571428571,mixed,57
MSC01,0.5164285714285715,mem,57
MSC02,0.47642857142857153,mem,57
MSC03,0.49928571428571417,mem,57
MSC04,0.48857142857142855,mem,57
MSC05,0.5264285714285715,mem,57
MSC06,0.48214285714285715,mem,57
MSC07,0.4978571428571429,mem,57
MSC10,0.5128571428571429,mem,57
MSC01,0.5114285714285715,motor,57
MSC02,0.4900000000000001,motor,57
