train,task,same_sub,diff_sub,feature,Null_Network
MSC05,semantic,0.95,0.7257142857142858,316,sm-lat
MSC06,semantic,0.95,0.7471428571428571,316,sm-lat
MSC07,semantic,0.9,0.5771428571428572,316,sm-lat
MSC10,semantic,0.8,0.6892857142857143,316,sm-lat
MSC01,glass,0.85,0.679136690647482,316,sm-lat
MSC02,glass,0.85,0.5446043165467626,316,sm-lat
MSC03,glass,0.8,0.5884892086330935,316,sm-lat
MSC04,glass,0.9,0.7338129496402878,316,sm-lat
MSC05,glass,0.9,0.5669064748201439,316,sm-lat
MSC06,glass,0.7777777777777778,0.6761904761904762,316,sm-lat
MSC07,glass,0.75,0.6100719424460431,316,sm-lat
MSC10,glass,0.75,0.7179856115107913,316,sm-lat
MSC01,motor,1.0,0.8268115942028985,316,sm-lat
MSC02,motor,0.95,0.6768115942028985,316,sm-lat
MSC03,motor,0.95,0.8152173913043479,316,sm-lat
MSC04,motor,1.0,0.9405797101449276,316,sm-lat
MSC05,motor,0.95,0.7036231884057971,316,sm-lat
MSC06,motor,1.0,0.8721023181454837,316,sm-lat
MSC07,motor,1.0,0.8521183053557154,316,sm-lat
MSC10,motor,0.95,0.8289855072463768,316,sm-lat
MSC01,mem,1.0,0.8557971014492753,316,sm-lat
MSC02,mem,1.0,0.8579710144927536,316,sm-lat
MSC03,mem,0.9375,0.7383928571428572,316,sm-lat
MSC04,mem,1.0,0.8601449275362318,316,sm-lat
MSC05,mem,1.0,0.7521739130434782,316,sm-lat
MSC06,mem,1.0,0.8615942028985507,316,sm-lat
MSC07,mem,0.95,0.682608695652174,316,sm-lat
MSC10,mem,1.0,0.8311594202898551,316,sm-lat
MSC01,semantic,0.9,0.6464285714285715,316,sm-lat
MSC02,semantic,0.85,0.6921428571428572,316,sm-lat
MSC03,semantic,0.85,0.5307142857142857,316,sm-lat
MSC04,semantic,0.95,0.6428571428571428,316,sm-lat
MSC05,semantic,0.95,0.765,316,sm-lat
MSC06,semantic,0.9,0.6828571428571428,316,sm-lat
MSC07,semantic,1.0,0.5385714285714286,316,sm-lat
MSC10,semantic,0.85,0.6392857142857142,316,sm-lat
MSC01,glass,0.9,0.5964028776978417,316,sm-lat
MSC02,glass,0.75,0.6669064748201439,316,sm-lat
MSC03,glass,0.8,0.5287769784172662,316,sm-lat
MSC04,glass,0.95,0.6597122302158274,316,sm-lat
MSC05,glass,0.9,0.5928057553956835,316,sm-lat
MSC06,glass,0.7777777777777778,0.7103174603174603,316,sm-lat
MSC07,glass,0.95,0.5273381294964029,316,sm-lat
MSC10,glass,0.85,0.6453237410071943,316,sm-lat
MSC01,motor,0.95,0.6949275362318841,316,sm-lat
MSC02,motor,0.9,0.6847826086956522,316,sm-lat
MSC03,motor,0.95,0.8782608695652174,316,sm-lat
MSC04,motor,1.0,0.8731884057971014,316,sm-lat
MSC05,motor,0.95,0.813768115942029,316,sm-lat
MSC06,motor,1.0,0.8529176658673061,316,sm-lat
MSC07,motor,0.9444444444444444,0.8337330135891287,316,sm-lat
MSC10,motor,1.0,0.8420289855072464,316,sm-lat
MSC01,mem,1.0,0.8347826086956522,316,sm-lat
MSC02,mem,0.95,0.7557971014492754,316,sm-lat
MSC03,mem,0.9375,0.7517857142857143,316,sm-lat
MSC04,mem,1.0,0.8079710144927537,316,sm-lat
MSC05,mem,1.0,0.7376811594202899,316,sm-lat
MSC06,mem,1.0,0.768840579710145,316,sm-lat
MSC07,mem,0.95,0.8753623188405797,316,sm-lat
MSC10,mem,1.0,0.6956521739130435,316,sm-lat
MSC01,semantic,0.95,0.7528571428571429,316,sm-lat
MSC02,semantic,0.8,0.5914285714285714,316,sm-lat
MSC03,semantic,0.75,0.5800000000000001,316,sm-lat
MSC04,semantic,0.95,0.7021428571428572,316,sm-lat
MSC05,semantic,0.9,0.75,316,sm-lat
MSC06,semantic,0.9,0.7692857142857142,316,sm-lat
MSC07,semantic,1.0,0.6642857142857143,316,sm-lat
MSC10,semantic,0.85,0.6742857142857143,316,sm-lat
MSC01,glass,0.85,0.5453237410071943,316,sm-lat
MSC02,glass,0.85,0.5625899280575539,316,sm-lat
MSC03,glass,0.8,0.5906474820143885,316,sm-lat
MSC04,glass,0.9,0.7230215827338129,316,sm-lat
MSC05,glass,0.9,0.5985611510791367,316,sm-lat
MSC06,glass,0.8333333333333334,0.580952380952381,316,sm-lat
MSC07,glass,0.95,0.5589928057553957,316,sm-lat
MSC10,glass,0.85,0.6064748201438849,316,sm-lat
MSC01,motor,1.0,0.75,316,sm-lat
MSC02,motor,0.9,0.6007246376811595,316,sm-lat
MSC03,motor,0.95,0.8094202898550724,316,sm-lat
MSC04,motor,1.0,0.8710144927536232,316,sm-lat
MSC05,motor,1.0,0.6333333333333333,316,sm-lat
MSC06,motor,0.9444444444444444,0.6554756195043965,316,sm-lat
MSC07,motor,0.7777777777777778,0.6490807354116707,316,sm-lat
MSC10,motor,1.0,0.7297101449275363,316,sm-lat
MSC01,mem,1.0,0.7442028985507246,316,sm-lat
MSC02,mem,0.95,0.8594202898550725,316,sm-lat
MSC03,mem,0.9375,0.7205357142857143,316,sm-lat
MSC04,mem,1.0,0.8586956521739131,316,sm-lat
MSC05,mem,1.0,0.6905797101449275,316,sm-lat
MSC06,mem,1.0,0.7347826086956522,316,sm-lat
MSC07,mem,0.9,0.6347826086956522,316,sm-lat
MSC10,mem,0.9,0.808695652173913,316,sm-lat
MSC01,semantic,0.95,0.6392857142857142,316,sm-lat
MSC02,semantic,0.9,0.5942857142857143,316,sm-lat
MSC03,semantic,0.95,0.6264285714285714,316,sm-lat
MSC04,semantic,1.0,0.6892857142857143,316,sm-lat
MSC05,semantic,0.95,0.63,316,sm-lat
MSC06,semantic,0.8,0.7121428571428572,316,sm-lat
MSC07,semantic,1.0,0.6514285714285715,316,sm-lat
MSC10,semantic,0.8,0.7014285714285714,316,sm-lat
MSC01,glass,0.9,0.5805755395683453,316,sm-lat
MSC02,glass,0.85,0.6438848920863309,316,sm-lat
MSC03,glass,0.8,0.576978417266187,316,sm-lat
MSC04,glass,1.0,0.7100719424460431,316,sm-lat
MSC05,glass,0.9,0.556115107913669,316,sm-lat
MSC06,glass,0.7777777777777778,0.707936507936508,316,sm-lat
MSC07,glass,0.95,0.564748201438849,316,sm-lat
MSC10,glass,0.75,0.681294964028777,316,sm-lat
MSC01,motor,0.95,0.6905797101449276,316,sm-lat
MSC02,motor,0.9,0.8166666666666667,316,sm-lat
MSC03,motor,0.9,0.6369565217391304,316,sm-lat
MSC04,motor,1.0,0.8405797101449275,316,sm-lat
MSC05,motor,1.0,0.6289855072463768,316,sm-lat
MSC06,motor,0.8888888888888888,0.671462829736211,316,sm-lat
MSC07,motor,0.9444444444444444,0.7362110311750599,316,sm-lat
MSC10,motor,0.9,0.8144927536231884,316,sm-lat
MSC01,mem,1.0,0.7601449275362319,316,sm-lat
MSC02,mem,0.95,0.5101449275362319,316,sm-lat
MSC03,mem,0.875,0.74375,316,sm-lat
MSC04,mem,1.0,0.8188405797101449,316,sm-lat
MSC05,mem,1.0,0.7369565217391304,316,sm-lat
MSC06,mem,0.95,0.7811594202898551,316,sm-lat
MSC07,mem,1.0,0.8014492753623188,316,sm-lat
MSC10,mem,0.9,0.8246376811594203,316,sm-lat
MSC01,semantic,1.0,0.7214285714285714,316,sm-lat
MSC02,semantic,0.9,0.5978571428571429,316,sm-lat
MSC03,semantic,0.85,0.55,316,sm-lat
MSC04,semantic,0.95,0.7192857142857143,316,sm-lat
MSC05,semantic,0.95,0.7142857142857143,316,sm-lat
MSC06,semantic,0.85,0.7842857142857143,316,sm-lat
MSC07,semantic,0.85,0.5657142857142857,316,sm-lat
MSC10,semantic,0.85,0.6471428571428571,316,sm-lat
MSC01,glass,0.95,0.6467625899280576,316,sm-lat
MSC02,glass,0.65,0.6589928057553956,316,sm-lat
MSC03,glass,0.75,0.5705035971223021,316,sm-lat
MSC04,glass,0.95,0.6870503597122302,316,sm-lat
MSC05,glass,1.0,0.6086330935251798,316,sm-lat
MSC06,glass,0.7222222222222222,0.6095238095238095,316,sm-lat
MSC07,glass,0.9,0.5093525179856115,316,sm-lat
MSC10,glass,0.8,0.6035971223021582,316,sm-lat
MSC01,motor,1.0,0.7652173913043478,316,sm-lat
MSC02,motor,1.0,0.6,316,sm-lat
MSC03,motor,0.95,0.744927536231884,316,sm-lat
MSC04,motor,0.95,0.8536231884057971,316,sm-lat
MSC05,motor,0.95,0.6115942028985507,316,sm-lat
MSC06,motor,1.0,0.7402078337330136,316,sm-lat
MSC07,motor,1.0,0.7537969624300559,316,sm-lat
MSC10,motor,0.95,0.7876811594202898,316,sm-lat
MSC01,mem,1.0,0.808695652173913,316,sm-lat
MSC02,mem,1.0,0.8536231884057971,316,sm-lat
MSC03,mem,0.9375,0.7348214285714285,316,sm-lat
MSC04,mem,1.0,0.7920289855072463,316,sm-lat
MSC05,mem,1.0,0.7166666666666667,316,sm-lat
MSC06,mem,1.0,0.8601449275362318,316,sm-lat
MSC07,mem,0.95,0.7920289855072464,316,sm-lat
MSC10,mem,0.95,0.6797101449275362,316,sm-lat
MSC01,semantic,0.9,0.7135714285714286,316,sm-lat
MSC02,semantic,0.85,0.5285714285714286,316,sm-lat
MSC03,semantic,0.85,0.5664285714285714,316,sm-lat
MSC04,semantic,0.95,0.6085714285714285,316,sm-lat
MSC05,semantic,0.95,0.6678571428571428,316,sm-lat
MSC06,semantic,0.95,0.6278571428571429,316,sm-lat
MSC07,semantic,1.0,0.5800000000000001,316,sm-lat
MSC10,semantic,0.9,0.5807142857142857,316,sm-lat
MSC01,glass,0.85,0.6309352517985611,316,sm-lat
MSC02,glass,0.85,0.5820143884892086,316,sm-lat
MSC03,glass,0.8,0.6237410071942446,316,sm-lat
MSC04,glass,0.9,0.6553956834532374,316,sm-lat
MSC05,glass,0.9,0.6316546762589927,316,sm-lat
MSC06,glass,0.7777777777777778,0.5682539682539682,316,sm-lat
MSC07,glass,0.9,0.6158273381294964,316,sm-lat
MSC10,glass,0.9,0.6100719424460431,316,sm-lat
MSC01,motor,0.95,0.644927536231884,316,sm-lat
MSC02,motor,0.9,0.5695652173913044,316,sm-lat
MSC03,motor,0.95,0.7644927536231885,316,sm-lat
MSC04,motor,0.95,0.7572463768115942,316,sm-lat
MSC05,motor,0.9,0.7094202898550724,316,sm-lat
MSC06,motor,0.9444444444444444,0.592326139088729,316,sm-lat
MSC07,motor,1.0,0.7793764988009593,316,sm-lat
MSC10,motor,1.0,0.6927536231884058,316,sm-lat
MSC01,mem,1.0,0.8108695652173913,316,sm-lat
MSC02,mem,0.95,0.7739130434782608,316,sm-lat
MSC03,mem,0.875,0.6455357142857143,316,sm-lat
MSC04,mem,0.95,0.8195652173913044,316,sm-lat
MSC05,mem,1.0,0.572463768115942,316,sm-lat
MSC06,mem,0.95,0.7507246376811594,316,sm-lat
MSC07,mem,0.9,0.6833333333333333,316,sm-lat
MSC10,mem,0.95,0.7789855072463768,316,sm-lat
MSC01,semantic,0.9,0.6985714285714286,316,sm-lat
MSC02,semantic,0.8,0.6171428571428571,316,sm-lat
MSC03,semantic,0.8,0.5692857142857143,316,sm-lat
MSC04,semantic,0.9,0.7207142857142858,316,sm-lat
MSC05,semantic,1.0,0.6514285714285715,316,sm-lat
MSC06,semantic,0.9,0.8378571428571429,316,sm-lat
MSC07,semantic,1.0,0.5221428571428571,316,sm-lat
MSC10,semantic,0.8,0.7314285714285714,316,sm-lat
MSC01,glass,0.85,0.6453237410071943,316,sm-lat
MSC02,glass,0.8,0.6014388489208633,316,sm-lat
MSC03,glass,0.9,0.5446043165467626,316,sm-lat
MSC04,glass,0.95,0.7043165467625899,316,sm-lat
MSC05,glass,0.95,0.5863309352517986,316,sm-lat
MSC06,glass,0.8333333333333334,0.5412698412698412,316,sm-lat
MSC07,glass,0.95,0.5050359712230216,316,sm-lat
MSC10,glass,0.85,0.6410071942446043,316,sm-lat
MSC01,motor,0.95,0.7144927536231884,316,sm-lat
MSC02,motor,0.9,0.6927536231884058,316,sm-lat
MSC03,motor,0.95,0.6898550724637681,316,sm-lat
MSC04,motor,1.0,0.6985507246376812,316,sm-lat
MSC05,motor,1.0,0.6876811594202898,316,sm-lat
MSC06,motor,1.0,0.6850519584332534,316,sm-lat
MSC07,motor,0.9444444444444444,0.7913669064748201,316,sm-lat
MSC10,motor,0.95,0.7202898550724638,316,sm-lat
MSC01,mem,0.9,0.7898550724637681,316,sm-lat
MSC02,mem,0.95,0.5847826086956522,316,sm-lat
MSC03,mem,0.8125,0.6392857142857142,316,sm-lat
MSC04,mem,1.0,0.7166666666666667,316,sm-lat
MSC05,mem,1.0,0.7239130434782609,316,sm-lat
MSC06,mem,1.0,0.886231884057971,316,sm-lat
MSC07,mem,1.0,0.6927536231884058,316,sm-lat
MSC10,mem,0.9,0.7123188405797102,316,sm-lat
MSC01,semantic,1.0,0.7528571428571429,316,sm-lat
MSC02,semantic,0.8,0.6335714285714286,316,sm-lat
MSC03,semantic,0.9,0.5464285714285715,316,sm-lat
MSC04,semantic,0.95,0.7221428571428572,316,sm-lat
MSC05,semantic,1.0,0.7735714285714286,316,sm-lat
MSC06,semantic,0.9,0.6021428571428571,316,sm-lat
MSC07,semantic,1.0,0.5971428571428571,316,sm-lat
MSC10,semantic,0.85,0.685,316,sm-lat
MSC01,glass,0.95,0.5964028776978417,316,sm-lat
MSC02,glass,0.65,0.6057553956834533,316,sm-lat
MSC03,glass,0.95,0.581294964028777,316,sm-lat
MSC04,glass,0.95,0.6359712230215827,316,sm-lat
MSC05,glass,0.85,0.6553956834532374,316,sm-lat
MSC06,glass,0.7777777777777778,0.5515873015873016,316,sm-lat
MSC07,glass,0.9,0.5258992805755396,316,sm-lat
MSC10,glass,0.9,0.5841726618705037,316,sm-lat
MSC01,motor,1.0,0.7326086956521739,316,sm-lat
MSC02,motor,0.9,0.6920289855072463,316,sm-lat
MSC03,motor,0.95,0.7485507246376811,316,sm-lat
MSC04,motor,1.0,0.831159420289855,316,sm-lat
MSC05,motor,0.95,0.7666666666666667,316,sm-lat
MSC06,motor,1.0,0.820943245403677,316,sm-lat
MSC07,motor,0.9444444444444444,0.8441247002398081,316,sm-lat
MSC10,motor,1.0,0.7942028985507247,316,sm-lat
MSC01,mem,1.0,0.5333333333333333,316,sm-lat
MSC02,mem,0.9,0.7818840579710145,316,sm-lat
MSC03,mem,0.9375,0.7366071428571428,316,sm-lat
MSC04,mem,0.85,0.6478260869565218,316,sm-lat
MSC05,mem,1.0,0.6644927536231884,316,sm-lat
MSC06,mem,0.95,0.8398550724637681,316,sm-lat
MSC07,mem,1.0,0.8072463768115942,316,sm-lat
MSC10,mem,1.0,0.7543478260869565,316,sm-lat
MSC01,semantic,0.95,0.7250000000000001,316,sm-lat
MSC02,semantic,0.85,0.5478571428571428,316,sm-lat
MSC03,semantic,0.9,0.5457142857142857,316,sm-lat
MSC04,semantic,0.9,0.7678571428571429,316,sm-lat
MSC05,semantic,0.95,0.8142857142857143,316,sm-lat
MSC06,semantic,0.9,0.7035714285714285,316,sm-lat
MSC07,semantic,1.0,0.5471428571428572,316,sm-lat
MSC10,semantic,0.8,0.6935714285714286,316,sm-lat
MSC01,glass,0.85,0.5949640287769784,316,sm-lat
MSC02,glass,0.85,0.5741007194244605,316,sm-lat
MSC03,glass,0.85,0.5697841726618705,316,sm-lat
MSC04,glass,1.0,0.658273381294964,316,sm-lat
MSC05,glass,1.0,0.6122302158273382,316,sm-lat
MSC06,glass,0.8333333333333334,0.5619047619047619,316,sm-lat
MSC07,glass,0.9,0.5309352517985612,316,sm-lat
MSC10,glass,0.8,0.658273381294964,316,sm-lat
MSC01,motor,1.0,0.8152173913043479,316,sm-lat
MSC02,motor,0.9,0.6246376811594203,316,sm-lat
MSC03,motor,1.0,0.8659420289855073,316,sm-lat
MSC04,motor,1.0,0.913768115942029,316,sm-lat
MSC05,motor,1.0,0.7804347826086957,316,sm-lat
MSC06,motor,1.0,0.8481215027977618,316,sm-lat
MSC07,motor,1.0,0.8952837729816147,316,sm-lat
MSC10,motor,0.95,0.8217391304347826,316,sm-lat
MSC01,mem,0.95,0.7840579710144928,316,sm-lat
MSC02,mem,0.95,0.7166666666666667,316,sm-lat
MSC03,mem,0.9375,0.8330357142857143,316,sm-lat
MSC04,mem,1.0,0.7985507246376812,316,sm-lat
MSC05,mem,1.0,0.8173913043478261,316,sm-lat
MSC06,mem,1.0,0.8268115942028985,316,sm-lat
MSC07,mem,1.0,0.8717391304347826,316,sm-lat
MSC10,mem,1.0,0.7797101449275362,316,sm-lat
MSC01,semantic,0.95,0.72,316,sm-lat
MSC02,semantic,0.9,0.545,316,sm-lat
MSC03,semantic,0.75,0.505,316,sm-lat
MSC04,semantic,0.9,0.5485714285714286,316,sm-lat
MSC05,semantic,0.95,0.6971428571428572,316,sm-lat
MSC06,semantic,0.85,0.7235714285714285,316,sm-lat
MSC07,semantic,1.0,0.5328571428571428,316,sm-lat
MSC10,semantic,0.8,0.7385714285714285,316,sm-lat
MSC01,glass,0.85,0.7050359712230215,316,sm-lat
MSC02,glass,0.85,0.6302158273381295,316,sm-lat
MSC03,glass,0.8,0.5661870503597122,316,sm-lat
MSC04,glass,0.85,0.6014388489208633,316,sm-lat
MSC05,glass,1.0,0.6100719424460431,316,sm-lat
MSC06,glass,0.7222222222222222,0.5555555555555556,316,sm-lat
MSC07,glass,0.95,0.5215827338129496,316,sm-lat
MSC10,glass,0.85,0.6021582733812949,316,sm-lat
MSC01,motor,1.0,0.7840579710144928,316,sm-lat
MSC02,motor,0.9,0.6405797101449275,316,sm-lat
MSC03,motor,1.0,0.8231884057971015,316,sm-lat
MSC04,motor,0.95,0.8304347826086956,316,sm-lat
MSC05,motor,1.0,0.8760869565217392,316,sm-lat
MSC06,motor,1.0,0.6075139888089528,316,sm-lat
MSC07,motor,1.0,0.8361310951239009,316,sm-lat
MSC10,motor,0.95,0.7847826086956522,316,sm-lat
MSC01,mem,1.0,0.8615942028985507,316,sm-lat
MSC02,mem,1.0,0.8927536231884058,316,sm-lat
MSC03,mem,0.875,0.6383928571428571,316,sm-lat
MSC04,mem,1.0,0.8434782608695652,316,sm-lat
MSC05,mem,1.0,0.8195652173913044,316,sm-lat
MSC06,mem,1.0,0.855072463768116,316,sm-lat
MSC07,mem,0.95,0.8166666666666667,316,sm-lat
MSC10,mem,0.9,0.7913043478260869,316,sm-lat
MSC01,semantic,0.95,0.7457142857142858,316,sm-lat
MSC02,semantic,0.95,0.5628571428571428,316,sm-lat
MSC03,semantic,0.85,0.5707142857142857,316,sm-lat
MSC04,semantic,0.95,0.8378571428571429,316,sm-lat
MSC05,semantic,0.95,0.6978571428571428,316,sm-lat
MSC06,semantic,0.8,0.7121428571428572,316,sm-lat
MSC07,semantic,1.0,0.6807142857142857,316,sm-lat
MSC10,semantic,0.8,0.6271428571428571,316,sm-lat
MSC01,glass,0.95,0.6971223021582734,316,sm-lat
MSC02,glass,0.75,0.5381294964028777,316,sm-lat
MSC03,glass,0.85,0.5575539568345323,316,sm-lat
MSC04,glass,1.0,0.7330935251798562,316,sm-lat
MSC05,glass,1.0,0.6223021582733813,316,sm-lat
MSC06,glass,0.8333333333333334,0.6126984126984127,316,sm-lat
MSC07,glass,0.85,0.5446043165467626,316,sm-lat
MSC10,glass,0.85,0.6021582733812949,316,sm-lat
MSC01,motor,1.0,0.7717391304347826,316,sm-lat
MSC02,motor,0.9,0.6036231884057971,316,sm-lat
MSC03,motor,0.95,0.7623188405797101,316,sm-lat
MSC04,motor,1.0,0.894927536231884,316,sm-lat
MSC05,motor,1.0,0.7876811594202898,316,sm-lat
MSC06,motor,1.0,0.7841726618705036,316,sm-lat
MSC07,motor,0.9444444444444444,0.7737809752198241,316,sm-lat
MSC10,motor,1.0,0.827536231884058,316,sm-lat
MSC01,mem,0.9,0.763768115942029,316,sm-lat
MSC02,mem,0.9,0.7702898550724637,316,sm-lat
MSC03,mem,0.9375,0.7616071428571428,316,sm-lat
MSC04,mem,1.0,0.5304347826086957,316,sm-lat
MSC05,mem,1.0,0.7369565217391304,316,sm-lat
MSC06,mem,0.95,0.7782608695652173,316,sm-lat
MSC07,mem,0.95,0.5405797101449276,316,sm-lat
MSC10,mem,0.9,0.7847826086956522,316,sm-lat
MSC01,semantic,0.85,0.6992857142857143,316,sm-lat
MSC02,semantic,0.85,0.54,316,sm-lat
MSC03,semantic,0.8,0.51,316,sm-lat
MSC04,semantic,0.95,0.7464285714285714,316,sm-lat
MSC05,semantic,0.95,0.7685714285714286,316,sm-lat
MSC06,semantic,0.9,0.6964285714285714,316,sm-lat
MSC07,semantic,1.0,0.575,316,sm-lat
MSC10,semantic,0.8,0.5778571428571428,316,sm-lat
MSC01,glass,0.9,0.5755395683453237,316,sm-lat
MSC02,glass,0.75,0.5539568345323741,316,sm-lat
MSC03,glass,0.75,0.5669064748201439,316,sm-lat
MSC04,glass,0.85,0.6741007194244605,316,sm-lat
MSC05,glass,0.95,0.5913669064748202,316,sm-lat
MSC06,glass,0.8333333333333334,0.6325396825396825,316,sm-lat
MSC07,glass,0.85,0.5172661870503598,316,sm-lat
MSC10,glass,0.85,0.5971223021582733,316,sm-lat
MSC01,motor,0.95,0.731159420289855,316,sm-lat
MSC02,motor,0.95,0.6159420289855072,316,sm-lat
MSC03,motor,0.95,0.691304347826087,316,sm-lat
MSC04,motor,0.95,0.8659420289855073,316,sm-lat
MSC05,motor,1.0,0.7956521739130434,316,sm-lat
MSC06,motor,1.0,0.7386091127098321,316,sm-lat
MSC07,motor,0.9444444444444444,0.7362110311750599,316,sm-lat
MSC10,motor,0.95,0.7471014492753624,316,sm-lat
MSC01,mem,1.0,0.7557971014492754,316,sm-lat
MSC02,mem,1.0,0.6210144927536232,316,sm-lat
MSC03,mem,0.6875,0.7973214285714285,316,sm-lat
MSC04,mem,1.0,0.881159420289855,316,sm-lat
MSC05,mem,1.0,0.8239130434782609,316,sm-lat
MSC06,mem,1.0,0.8347826086956521,316,sm-lat
MSC07,mem,0.9,0.7304347826086957,316,sm-lat
MSC10,mem,0.95,0.7840579710144928,316,sm-lat
MSC01,semantic,1.0,0.6364285714285715,316,sm-lat
MSC02,semantic,0.85,0.5914285714285714,316,sm-lat
MSC03,semantic,0.9,0.5107142857142857,316,sm-lat
MSC04,semantic,0.95,0.7607142857142857,316,sm-lat
MSC05,semantic,1.0,0.6321428571428571,316,sm-lat
MSC06,semantic,0.85,0.7657142857142857,316,sm-lat
MSC07,semantic,1.0,0.5571428571428572,316,sm-lat
MSC10,semantic,0.8,0.6828571428571428,316,sm-lat
MSC01,glass,0.85,0.5920863309352518,316,sm-lat
MSC02,glass,0.75,0.5784172661870504,316,sm-lat
MSC03,glass,0.9,0.5071942446043165,316,sm-lat
MSC04,glass,0.95,0.6280575539568345,316,sm-lat
MSC05,glass,0.9,0.5223021582733813,316,sm-lat
MSC06,glass,0.7777777777777778,0.5658730158730159,316,sm-lat
MSC07,glass,0.9,0.5107913669064749,316,sm-lat
MSC10,glass,0.75,0.5899280575539568,316,sm-lat
MSC01,motor,0.95,0.7652173913043478,316,sm-lat
MSC02,motor,0.95,0.6246376811594203,316,sm-lat
MSC03,motor,1.0,0.7971014492753623,316,sm-lat
MSC04,motor,0.95,0.8065217391304348,316,sm-lat
MSC05,motor,1.0,0.6152173913043478,316,sm-lat
MSC06,motor,1.0,0.6578737010391686,316,sm-lat
MSC07,motor,0.8888888888888888,0.7905675459632294,316,sm-lat
MSC10,motor,0.9,0.741304347826087,316,sm-lat
MSC01,mem,1.0,0.6811594202898551,316,sm-lat
MSC02,mem,0.95,0.7231884057971014,316,sm-lat
MSC03,mem,0.9375,0.6071428571428572,316,sm-lat
MSC04,mem,1.0,0.7768115942028986,316,sm-lat
MSC05,mem,1.0,0.6442028985507247,316,sm-lat
MSC06,mem,1.0,0.7739130434782608,316,sm-lat
MSC07,mem,1.0,0.8318840579710145,316,sm-lat
MSC10,mem,0.95,0.7543478260869565,316,sm-lat
MSC01,semantic,0.95,0.6985714285714286,564,auditory
MSC02,semantic,0.95,0.5857142857142857,564,auditory
MSC03,semantic,0.9,0.5621428571428572,564,auditory
MSC04,semantic,1.0,0.6964285714285714,564,auditory
MSC05,semantic,0.95,0.7135714285714285,564,auditory
MSC06,semantic,0.9,0.6857142857142857,564,auditory
MSC07,semantic,1.0,0.5092857142857142,564,auditory
MSC10,semantic,0.85,0.6957142857142857,564,auditory
MSC01,glass,0.9,0.6302158273381295,564,auditory
MSC02,glass,0.95,0.564748201438849,564,auditory
MSC03,glass,0.75,0.5625899280575539,564,auditory
MSC04,glass,0.95,0.7532374100719424,564,auditory
MSC05,glass,0.95,0.6366906474820144,564,auditory
MSC06,glass,0.7777777777777778,0.638095238095238,564,auditory
MSC07,glass,0.8,0.5179856115107914,564,auditory
MSC10,glass,0.8,0.6611510791366907,564,auditory
MSC01,motor,1.0,0.7702898550724637,564,auditory
MSC02,motor,0.95,0.5550724637681159,564,auditory
MSC03,motor,1.0,0.8326086956521739,564,auditory
MSC04,motor,0.95,0.9217391304347826,564,auditory
MSC05,motor,1.0,0.7695652173913043,564,auditory
MSC06,motor,1.0,0.7346123101518786,564,auditory
MSC07,motor,0.8333333333333334,0.8313349320543565,564,auditory
MSC10,motor,0.95,0.7869565217391304,564,auditory
MSC01,mem,1.0,0.7521739130434782,564,auditory
MSC02,mem,1.0,0.8971014492753623,564,auditory
MSC03,mem,0.9375,0.7607142857142857,564,auditory
MSC04,mem,1.0,0.9311594202898551,564,auditory
MSC05,mem,1.0,0.7992753623188406,564,auditory
MSC06,mem,0.95,0.8043478260869565,564,auditory
MSC07,mem,0.95,0.8449275362318841,564,auditory
MSC10,mem,1.0,0.8536231884057971,564,auditory
MSC01,semantic,0.95,0.7435714285714285,564,auditory
MSC02,semantic,0.95,0.575,564,auditory
MSC03,semantic,0.8,0.5221428571428571,564,auditory
MSC04,semantic,0.95,0.7707142857142857,564,auditory
MSC05,semantic,1.0,0.7742857142857142,564,auditory
MSC06,semantic,1.0,0.7392857142857143,564,auditory
MSC07,semantic,0.95,0.5314285714285715,564,auditory
MSC10,semantic,0.85,0.7557142857142857,564,auditory
MSC01,glass,0.9,0.6884892086330935,564,auditory
MSC02,glass,0.75,0.5856115107913669,564,auditory
MSC03,glass,0.8,0.5309352517985612,564,auditory
MSC04,glass,0.95,0.7467625899280576,564,auditory
MSC05,glass,0.95,0.5359712230215827,564,auditory
MSC06,glass,0.7777777777777778,0.5873015873015873,564,auditory
MSC07,glass,0.9,0.5244604316546763,564,auditory
MSC10,glass,0.8,0.6892086330935252,564,auditory
MSC01,motor,1.0,0.7905797101449276,564,auditory
MSC02,motor,0.9,0.5702898550724638,564,auditory
MSC03,motor,0.95,0.6920289855072463,564,auditory
MSC04,motor,1.0,0.9115942028985508,564,auditory
MSC05,motor,1.0,0.6173913043478261,564,auditory
MSC06,motor,1.0,0.7234212629896083,564,auditory
MSC07,motor,0.9444444444444444,0.8920863309352518,564,auditory
MSC10,motor,1.0,0.822463768115942,564,auditory
MSC01,mem,0.95,0.808695652173913,564,auditory
MSC02,mem,0.95,0.9210144927536232,564,auditory
MSC03,mem,0.875,0.6383928571428571,564,auditory
MSC04,mem,1.0,0.8826086956521739,564,auditory
MSC05,mem,1.0,0.7905797101449276,564,auditory
MSC06,mem,1.0,0.8760869565217392,564,auditory
MSC07,mem,1.0,0.7673913043478261,564,auditory
MSC10,mem,0.95,0.7195652173913043,564,auditory
MSC01,semantic,0.95,0.7628571428571429,564,auditory
MSC02,semantic,0.9,0.5292857142857142,564,auditory
