sub,train_task,test_task,acc,frames
MSC07,mem,mixed,0.7291666666666666,344
MSC02,mem,mixed,9999,345
MSC05,mem,mixed,0.75,345
MSC06,mem,mixed,0.8673469387755101,345
MSC07,mem,mixed,0.7291666666666666,345
MSC02,mem,mixed,9999,346
MSC05,mem,mixed,0.75,346
MSC06,mem,mixed,0.8673469387755101,346
MSC07,mem,mixed,0.7023809523809524,346
MSC02,mem,mixed,9999,346
MSC05,mem,mixed,0.75,346
MSC06,mem,mixed,0.8673469387755101,346
MSC07,mem,mixed,0.7023809523809524,346
