sub,acc,train_task,test_task,iteration
MSC02,0.48214285714285715,motor,mem,310
MSC03,0.4842857142857143,motor,mem,310
MSC04,0.5021428571428571,motor,mem,310
MSC05,0.5028571428571429,motor,mem,310
MSC06,0.5085714285714286,motor,mem,310
MSC07,0.4971428571428573,motor,mem,310
MSC10,0.48142857142857143,motor,mem,310
MSC01,0.5078571428571428,mixed,mem,311
MSC02,0.4864285714285715,mixed,mem,311
MSC03,0.5092857142857143,mixed,mem,311
MSC04,0.49000000000000005,mixed,mem,311
MSC05,0.48857142857142855,mixed,mem,311
MSC06,0.49357142857142866,mixed,mem,311
MSC07,0.49857142857142855,mixed,mem,311
MSC10,0.4907142857142857,mixed,mem,311
MSC01,0.49714285714285716,mixed,motor,311
MSC02,0.505,mixed,motor,311
MSC03,0.5028571428571429,mixed,motor,311
MSC04,0.4557142857142857,mixed,motor,311
MSC05,0.4921428571428571,mixed,motor,311
MSC06,0.4907142857142857,mixed,motor,311
MSC07,0.4978571428571428,mixed,motor,311
MSC10,0.4992857142857143,mixed,motor,311
MSC01,0.5342857142857143,mem,mixed,311
MSC02,0.5335714285714286,mem,mixed,311
MSC03,0.5042857142857142,mem,mixed,311
MSC04,0.5107142857142857,mem,mixed,311
MSC05,0.49714285714285716,mem,mixed,311
MSC06,0.5085714285714287,mem,mixed,311
MSC07,0.5228571428571429,mem,mixed,311
MSC10,0.5007142857142857,mem,mixed,311
MSC01,0.5064285714285715,mem,motor,311
MSC02,0.4857142857142857,mem,motor,311
MSC03,0.5307142857142857,mem,motor,311
MSC04,0.4985714285714286,mem,motor,311
MSC05,0.5057142857142857,mem,motor,311
MSC06,0.5007142857142857,mem,motor,311
MSC07,0.5128571428571428,mem,motor,311
MSC10,0.4971428571428572,mem,motor,311
MSC01,0.5264285714285714,motor,mixed,311
MSC02,0.5092857142857143,motor,mixed,311
MSC03,0.48928571428571427,motor,mixed,311
MSC04,0.4842857142857143,motor,mixed,311
MSC05,0.5278571428571428,motor,mixed,311
MSC06,0.4985714285714286,motor,mixed,311
MSC07,0.49714285714285716,motor,mixed,311
MSC10,0.49000000000000005,motor,mixed,311
MSC01,0.4864285714285715,motor,mem,311
MSC02,0.4992857142857143,motor,mem,311
MSC03,0.5157142857142857,motor,mem,311
MSC04,0.4964285714285715,motor,mem,311
MSC05,0.5207142857142857,motor,mem,311
MSC06,0.48857142857142855,motor,mem,311
MSC07,0.5035714285714287,motor,mem,311
MSC10,0.5078571428571429,motor,mem,311
MSC01,0.5000000000000001,mixed,mem,312
MSC02,0.5107142857142858,mixed,mem,312
MSC03,0.4757142857142858,mixed,mem,312
MSC04,0.5057142857142857,mixed,mem,312
MSC05,0.4985714285714286,mixed,mem,312
MSC06,0.5485714285714286,mixed,mem,312
MSC07,0.46642857142857136,mixed,mem,312
MSC10,0.5185714285714286,mixed,mem,312
MSC01,0.495,mixed,motor,312
MSC02,0.5092857142857142,mixed,motor,312
MSC03,0.5021428571428571,mixed,motor,312
MSC04,0.5514285714285715,mixed,motor,312
MSC05,0.4928571428571429,mixed,motor,312
MSC06,0.5257142857142857,mixed,motor,312
MSC07,0.5135714285714286,mixed,motor,312
MSC10,0.5014285714285714,mixed,motor,312
MSC01,0.47500000000000003,mem,mixed,312
MSC02,0.5035714285714286,mem,mixed,312
MSC03,0.5128571428571428,mem,mixed,312
MSC04,0.4978571428571429,mem,mixed,312
MSC05,0.5021428571428571,mem,mixed,312
MSC06,0.5128571428571428,mem,mixed,312
MSC07,0.5071428571428571,mem,mixed,312
MSC10,0.5042857142857143,mem,mixed,312
MSC01,0.49714285714285716,mem,motor,312
MSC02,0.495,mem,motor,312
MSC03,0.5242857142857142,mem,motor,312
MSC04,0.5007142857142857,mem,motor,312
MSC05,0.5021428571428571,mem,motor,312
MSC06,0.48428571428571426,mem,motor,312
MSC07,0.49714285714285705,mem,motor,312
MSC10,0.5171428571428571,mem,motor,312
MSC01,0.5078571428571429,motor,mixed,312
MSC02,0.48857142857142855,motor,mixed,312
MSC03,0.4942857142857143,motor,mixed,312
MSC04,0.4942857142857143,motor,mixed,312
MSC05,0.4971428571428572,motor,mixed,312
MSC06,0.505,motor,mixed,312
MSC07,0.4907142857142857,motor,mixed,312
MSC10,0.5278571428571429,motor,mixed,312
MSC01,0.5121428571428571,motor,mem,312
MSC02,0.4778571428571429,motor,mem,312
MSC03,0.5171428571428571,motor,mem,312
MSC04,0.4878571428571429,motor,mem,312
MSC05,0.49500000000000005,motor,mem,312
MSC06,0.5007142857142857,motor,mem,312
MSC07,0.4985714285714286,motor,mem,312
MSC10,0.5092857142857142,motor,mem,312
MSC01,0.5128571428571429,mixed,mem,313
MSC02,0.46785714285714286,mixed,mem,313
MSC03,0.5085714285714287,mixed,mem,313
MSC04,0.5121428571428571,mixed,mem,313
MSC05,0.45785714285714285,mixed,mem,313
MSC06,0.5,mixed,mem,313
MSC07,0.5092857142857143,mixed,mem,313
MSC10,0.5042857142857142,mixed,mem,313
MSC01,0.5121428571428571,mixed,motor,313
MSC02,0.48999999999999994,mixed,motor,313
MSC03,0.5171428571428571,mixed,motor,313
MSC04,0.48928571428571427,mixed,motor,313
MSC05,0.5050000000000001,mixed,motor,313
MSC06,0.505,mixed,motor,313
MSC07,0.48357142857142865,mixed,motor,313
MSC10,0.4964285714285714,mixed,motor,313
MSC01,0.5121428571428572,mem,mixed,313
MSC02,0.4842857142857143,mem,mixed,313
MSC03,0.4778571428571428,mem,mixed,313
MSC04,0.4978571428571429,mem,mixed,313
MSC05,0.5064285714285715,mem,mixed,313
MSC06,0.48857142857142855,mem,mixed,313
MSC07,0.49571428571428566,mem,mixed,313
MSC10,0.4928571428571429,mem,mixed,313
MSC01,0.48214285714285715,mem,motor,313
MSC02,0.5014285714285713,mem,motor,313
MSC03,0.4942857142857143,mem,motor,313
MSC04,0.5000000000000001,mem,motor,313
MSC05,0.49000000000000005,mem,motor,313
MSC06,0.51,mem,motor,313
MSC07,0.5035714285714287,mem,motor,313
MSC10,0.4928571428571429,mem,motor,313
MSC01,0.47785714285714287,motor,mixed,313
MSC02,0.4992857142857144,motor,mixed,313
MSC03,0.48714285714285716,motor,mixed,313
MSC04,0.5221428571428571,motor,mixed,313
MSC05,0.4785714285714286,motor,mixed,313
MSC06,0.4835714285714286,motor,mixed,313
MSC07,0.5000000000000001,motor,mixed,313
MSC10,0.4921428571428571,motor,mixed,313
MSC01,0.5014285714285716,motor,mem,313
MSC02,0.5078571428571429,motor,mem,313
MSC03,0.5092857142857143,motor,mem,313
MSC04,0.47928571428571426,motor,mem,313
MSC05,0.49071428571428577,motor,mem,313
MSC06,0.5007142857142857,motor,mem,313
MSC07,0.5121428571428572,motor,mem,313
MSC10,0.48500000000000004,motor,mem,313
MSC01,0.5114285714285715,mixed,mem,314
MSC02,0.4928571428571429,mixed,mem,314
MSC03,0.5021428571428571,mixed,mem,314
MSC04,0.5292857142857142,mixed,mem,314
MSC05,0.5171428571428571,mixed,mem,314
MSC06,0.47928571428571437,mixed,mem,314
MSC07,0.4871428571428572,mixed,mem,314
MSC10,0.5071428571428571,mixed,mem,314
MSC01,0.5514285714285715,mixed,motor,314
MSC02,0.4828571428571428,mixed,motor,314
MSC03,0.5042857142857143,mixed,motor,314
MSC04,0.5042857142857143,mixed,motor,314
MSC05,0.5078571428571428,mixed,motor,314
MSC06,0.4942857142857143,mixed,motor,314
MSC07,0.4842857142857143,mixed,motor,314
MSC10,0.4964285714285714,mixed,motor,314
MSC01,0.5000000000000001,mem,mixed,314
MSC02,0.5107142857142858,mem,mixed,314
MSC03,0.5235714285714287,mem,mixed,314
MSC04,0.51,mem,mixed,314
MSC05,0.5035714285714284,mem,mixed,314
MSC06,0.485,mem,mixed,314
MSC07,0.48142857142857143,mem,mixed,314
MSC10,0.5171428571428571,mem,mixed,314
MSC01,0.4835714285714286,mem,motor,314
MSC02,0.47214285714285725,mem,motor,314
MSC03,0.5064285714285715,mem,motor,314
MSC04,0.5092857142857142,mem,motor,314
MSC05,0.4928571428571429,mem,motor,314
MSC06,0.5264285714285715,mem,motor,314
MSC07,0.505,mem,motor,314
MSC10,0.5342857142857143,mem,motor,314
MSC01,0.5021428571428571,motor,mixed,314
MSC02,0.5192857142857142,motor,mixed,314
MSC03,0.4964285714285715,motor,mixed,314
MSC04,0.4992857142857143,motor,mixed,314
MSC05,0.5035714285714287,motor,mixed,314
MSC06,0.49571428571428566,motor,mixed,314
MSC07,0.5042857142857143,motor,mixed,314
MSC10,0.49642857142857144,motor,mixed,314
MSC01,0.47500000000000003,motor,mem,314
MSC02,0.4892857142857144,motor,mem,314
MSC03,0.49714285714285716,motor,mem,314
MSC04,0.5192857142857142,motor,mem,314
MSC05,0.525,motor,mem,314
MSC06,0.5028571428571429,motor,mem,314
MSC07,0.48857142857142855,motor,mem,314
MSC10,0.4992857142857143,motor,mem,314
MSC01,0.5114285714285713,mixed,mem,315
MSC02,0.5264285714285714,mixed,mem,315
MSC03,0.4864285714285715,mixed,mem,315
MSC04,0.49714285714285716,mixed,mem,315
MSC05,0.49714285714285716,mixed,mem,315
MSC06,0.4914285714285715,mixed,mem,315
MSC07,0.4828571428571428,mixed,mem,315
MSC10,0.47785714285714287,mixed,mem,315
MSC01,0.5071428571428572,mixed,motor,315
MSC02,0.5185714285714286,mixed,motor,315
MSC03,0.5064285714285715,mixed,motor,315
MSC04,0.5114285714285715,mixed,motor,315
MSC05,0.4764285714285714,mixed,motor,315
MSC06,0.49071428571428577,mixed,motor,315
MSC07,0.51,mixed,motor,315
MSC10,0.5142857142857143,mixed,motor,315
MSC01,0.5235714285714286,mem,mixed,315
MSC02,0.5107142857142858,mem,mixed,315
MSC03,0.4878571428571429,mem,mixed,315
MSC04,0.5007142857142857,mem,mixed,315
MSC05,0.4878571428571429,mem,mixed,315
MSC06,0.5242857142857142,mem,mixed,315
MSC07,0.495,mem,mixed,315
MSC10,0.5021428571428571,mem,mixed,315
MSC01,0.48142857142857143,mem,motor,315
MSC02,0.4778571428571428,mem,motor,315
MSC03,0.4935714285714286,mem,motor,315
MSC04,0.5142857142857142,mem,motor,315
MSC05,0.5121428571428571,mem,motor,315
MSC06,0.5164285714285715,mem,motor,315
MSC07,0.4964285714285714,mem,motor,315
MSC10,0.4757142857142858,mem,motor,315
MSC01,0.5121428571428571,motor,mixed,315
MSC02,0.4971428571428572,motor,mixed,315
MSC03,0.5128571428571428,motor,mixed,315
MSC04,0.47857142857142854,motor,mixed,315
MSC05,0.48857142857142855,motor,mixed,315
MSC06,0.5271428571428571,motor,mixed,315
MSC07,0.49571428571428583,motor,mixed,315
MSC10,0.4992857142857143,motor,mixed,315
MSC01,0.4864285714285714,motor,mem,315
MSC02,0.5135714285714286,motor,mem,315
MSC03,0.4628571428571429,motor,mem,315
MSC04,0.4757142857142857,motor,mem,315
MSC05,0.5021428571428572,motor,mem,315
MSC06,0.49714285714285716,motor,mem,315
MSC07,0.4992857142857143,motor,mem,315
MSC10,0.49071428571428577,motor,mem,315
MSC01,0.5149999999999999,mixed,mem,316
MSC02,0.495,mixed,mem,316
MSC03,0.4714285714285715,mixed,mem,316
MSC04,0.48357142857142865,mixed,mem,316
MSC05,0.5071428571428571,mixed,mem,316
MSC06,0.4792857142857144,mixed,mem,316
MSC07,0.5192857142857144,mixed,mem,316
MSC10,0.4928571428571428,mixed,mem,316
MSC01,0.5307142857142858,mixed,motor,316
MSC02,0.5142857142857142,mixed,motor,316
MSC03,0.5057142857142857,mixed,motor,316
MSC04,0.5214285714285715,mixed,motor,316
MSC05,0.49571428571428566,mixed,motor,316
MSC06,0.5078571428571429,mixed,motor,316
MSC07,0.48357142857142854,mixed,motor,316
MSC10,0.5135714285714286,mixed,motor,316
MSC01,0.4914285714285715,mem,mixed,316
MSC02,0.5000000000000001,mem,mixed,316
MSC03,0.5107142857142857,mem,mixed,316
MSC04,0.4978571428571429,mem,mixed,316
MSC05,0.49785714285714283,mem,mixed,316
MSC06,0.49000000000000005,mem,mixed,316
MSC07,0.49642857142857144,mem,mixed,316
MSC10,0.5021428571428571,mem,mixed,316
MSC01,0.49071428571428577,mem,motor,316
MSC02,0.5271428571428571,mem,motor,316
MSC03,0.49642857142857144,mem,motor,316
MSC04,0.48499999999999993,mem,motor,316
MSC05,0.4757142857142857,mem,motor,316
MSC06,0.5014285714285714,mem,motor,316
MSC07,0.4928571428571429,mem,motor,316
MSC10,0.5057142857142857,mem,motor,316
MSC01,0.49642857142857144,motor,mixed,316
MSC02,0.5128571428571428,motor,mixed,316
MSC03,0.49285714285714294,motor,mixed,316
MSC04,0.5007142857142857,motor,mixed,316
MSC05,0.5085714285714286,motor,mixed,316
MSC06,0.49142857142857144,motor,mixed,316
MSC07,0.5035714285714287,motor,mixed,316
MSC10,0.48857142857142855,motor,mixed,316
MSC01,0.48071428571428576,motor,mem,316
MSC02,0.5078571428571429,motor,mem,316
MSC03,0.4971428571428572,motor,mem,316
MSC04,0.48571428571428577,motor,mem,316
MSC05,0.5385714285714286,motor,mem,316
MSC06,0.4964285714285715,motor,mem,316
MSC07,0.5028571428571429,motor,mem,316
MSC10,0.4778571428571429,motor,mem,316
MSC01,0.4935714285714285,mixed,mem,317
MSC02,0.4857142857142857,mixed,mem,317
MSC03,0.5171428571428572,mixed,mem,317
MSC04,0.4907142857142857,mixed,mem,317
MSC05,0.4964285714285714,mixed,mem,317
MSC06,0.4935714285714286,mixed,mem,317
MSC07,0.5114285714285715,mixed,mem,317
MSC10,0.4957142857142857,mixed,mem,317
MSC01,0.5078571428571429,mixed,motor,317
MSC02,0.46928571428571425,mixed,motor,317
MSC03,0.4778571428571428,mixed,motor,317
MSC04,0.5121428571428571,mixed,motor,317
MSC05,0.5128571428571428,mixed,motor,317
MSC06,0.5442857142857143,mixed,motor,317
MSC07,0.5078571428571429,mixed,motor,317
MSC10,0.5078571428571428,mixed,motor,317
MSC01,0.5057142857142859,mem,mixed,317
MSC02,0.5021428571428571,mem,mixed,317
MSC03,0.4950000000000001,mem,mixed,317
MSC04,0.5035714285714287,mem,mixed,317
MSC05,0.5014285714285714,mem,mixed,317
MSC06,0.5007142857142858,mem,mixed,317
MSC07,0.5092857142857143,mem,mixed,317
MSC10,0.5228571428571429,mem,mixed,317
MSC01,0.5214285714285715,mem,motor,317
MSC02,0.5178571428571429,mem,motor,317
MSC03,0.4907142857142857,mem,motor,317
MSC04,0.4735714285714285,mem,motor,317
MSC05,0.49214285714285705,mem,motor,317
MSC06,0.49571428571428566,mem,motor,317
MSC07,0.5092857142857142,mem,motor,317
MSC10,0.5142857142857143,mem,motor,317
MSC01,0.46928571428571436,motor,mixed,317
MSC02,0.49071428571428566,motor,mixed,317
MSC03,0.5064285714285715,motor,mixed,317
MSC04,0.4842857142857144,motor,mixed,317
MSC05,0.5107142857142858,motor,mixed,317
MSC06,0.5028571428571429,motor,mixed,317
MSC07,0.49714285714285716,motor,mixed,317
MSC10,0.5114285714285715,motor,mixed,317
MSC01,0.505,motor,mem,317
MSC02,0.51,motor,mem,317
MSC03,0.515,motor,mem,317
MSC04,0.5042857142857142,motor,mem,317
MSC05,0.4942857142857142,motor,mem,317
MSC06,0.5221428571428571,motor,mem,317
MSC07,0.495,motor,mem,317
MSC10,0.4842857142857144,motor,mem,317
MSC01,0.5207142857142857,mixed,mem,318
MSC02,0.5057142857142857,mixed,mem,318
MSC03,0.4692857142857143,mixed,mem,318
MSC04,0.4935714285714285,mixed,mem,318
MSC05,0.4928571428571428,mixed,mem,318
MSC06,0.4892857142857143,mixed,mem,318
MSC07,0.5064285714285715,mixed,mem,318
MSC10,0.47928571428571426,mixed,mem,318
MSC01,0.4864285714285714,mixed,motor,318
MSC02,0.4764285714285714,mixed,motor,318
MSC03,0.505,mixed,motor,318
MSC04,0.4900000000000001,mixed,motor,318
MSC05,0.5214285714285715,mixed,motor,318
MSC06,0.48928571428571427,mixed,motor,318
MSC07,0.4964285714285715,mixed,motor,318
MSC10,0.5078571428571429,mixed,motor,318
MSC01,0.5028571428571429,mem,mixed,318
MSC02,0.5228571428571428,mem,mixed,318
MSC03,0.485,mem,mixed,318
MSC04,0.5157142857142858,mem,mixed,318
MSC05,0.5114285714285715,mem,mixed,318
MSC06,0.4807142857142857,mem,mixed,318
MSC07,0.5135714285714286,mem,mixed,318
MSC10,0.4835714285714286,mem,mixed,318
MSC01,0.4985714285714286,mem,motor,318
MSC02,0.5021428571428571,mem,motor,318
MSC03,0.5178571428571429,mem,motor,318
MSC04,0.5014285714285716,mem,motor,318
MSC05,0.5092857142857143,mem,motor,318
MSC06,0.47857142857142854,mem,motor,318
MSC07,0.4957142857142857,mem,motor,318
MSC10,0.5007142857142858,mem,motor,318
MSC01,0.48071428571428576,motor,mixed,318
MSC02,0.5035714285714287,motor,mixed,318
MSC03,0.5228571428571429,motor,mixed,318
MSC04,0.4921428571428571,motor,mixed,318
MSC05,0.48928571428571427,motor,mixed,318
MSC06,0.4935714285714286,motor,mixed,318
MSC07,0.495,motor,mixed,318
MSC10,0.5085714285714286,motor,mixed,318
MSC01,0.5092857142857142,motor,mem,318
MSC02,0.5157142857142857,motor,mem,318
MSC03,0.49428571428571433,motor,mem,318
MSC04,0.4957142857142857,motor,mem,318
MSC05,0.4928571428571429,motor,mem,318
MSC06,0.5071428571428571,motor,mem,318
MSC07,0.4921428571428571,motor,mem,318
MSC10,0.5128571428571428,motor,mem,318
MSC01,0.49000000000000005,mixed,mem,319
MSC02,0.4928571428571429,mixed,mem,319
MSC03,0.5171428571428571,mixed,mem,319
MSC04,0.4864285714285714,mixed,mem,319
MSC05,0.5121428571428571,mixed,mem,319
MSC06,0.49714285714285705,mixed,mem,319
MSC07,0.5078571428571429,mixed,mem,319
MSC10,0.475,mixed,mem,319
MSC01,0.5064285714285715,mixed,motor,319
MSC02,0.4928571428571429,mixed,motor,319
MSC03,0.4821428571428572,mixed,motor,319
MSC04,0.4942857142857142,mixed,motor,319
MSC05,0.5064285714285715,mixed,motor,319
MSC06,0.5142857142857143,mixed,motor,319
MSC07,0.4985714285714286,mixed,motor,319
MSC10,0.4828571428571428,mixed,motor,319
MSC01,0.5021428571428572,mem,mixed,319
MSC02,0.49571428571428566,mem,mixed,319
MSC03,0.4892857142857143,mem,mixed,319
MSC04,0.4978571428571429,mem,mixed,319
MSC05,0.4900000000000001,mem,mixed,319
MSC06,0.5064285714285715,mem,mixed,319
MSC07,0.5178571428571427,mem,mixed,319
MSC10,0.51,mem,mixed,319
MSC01,0.5049999999999999,mem,motor,319
MSC02,0.4957142857142857,mem,motor,319
MSC03,0.4992857142857144,mem,motor,319
MSC04,0.4685714285714285,mem,motor,319
MSC05,0.4835714285714286,mem,motor,319
MSC06,0.5085714285714286,mem,motor,319
MSC07,0.5228571428571429,mem,motor,319
MSC10,0.48285714285714293,mem,motor,319
MSC01,0.5078571428571429,motor,mixed,319
MSC02,0.48571428571428577,motor,mixed,319
MSC03,0.48357142857142854,motor,mixed,319
MSC04,0.4828571428571428,motor,mixed,319
MSC05,0.48999999999999994,motor,mixed,319
MSC06,0.5057142857142858,motor,mixed,319
MSC07,0.4935714285714285,motor,mixed,319
MSC10,0.4992857142857143,motor,mixed,319
MSC01,0.4571428571428572,motor,mem,319
MSC02,0.5128571428571428,motor,mem,319
MSC03,0.4985714285714286,motor,mem,319
MSC04,0.52,motor,mem,319
MSC05,0.5085714285714286,motor,mem,319
MSC06,0.5028571428571429,motor,mem,319
MSC07,0.47285714285714286,motor,mem,319
MSC10,0.505,motor,mem,319
MSC01,0.49500000000000005,mixed,mem,320
MSC02,0.49642857142857144,mixed,mem,320
MSC03,0.45928571428571424,mixed,mem,320
MSC04,0.49214285714285716,mixed,mem,320
MSC05,0.4807142857142857,mixed,mem,320
MSC06,0.4821428571428571,mixed,mem,320
MSC07,0.5107142857142858,mixed,mem,320
MSC10,0.5128571428571428,mixed,mem,320
MSC01,0.47785714285714287,mixed,motor,320
MSC02,0.5035714285714287,mixed,motor,320
MSC03,0.49071428571428577,mixed,motor,320
MSC04,0.5342857142857141,mixed,motor,320
MSC05,0.48500000000000004,mixed,motor,320
MSC06,0.4828571428571428,mixed,motor,320
MSC07,0.5092857142857142,mixed,motor,320
MSC10,0.5221428571428571,mixed,motor,320
MSC01,0.5057142857142857,mem,mixed,320
MSC02,0.4885714285714285,mem,mixed,320
MSC03,0.4778571428571428,mem,mixed,320
MSC04,0.4928571428571429,mem,mixed,320
MSC05,0.48,mem,mixed,320
MSC06,0.5014285714285714,mem,mixed,320
MSC07,0.5,mem,mixed,320
MSC10,0.4871428571428572,mem,mixed,320
MSC01,0.4507142857142857,mem,motor,320
MSC02,0.51,mem,motor,320
MSC03,0.5,mem,motor,320
MSC04,0.5178571428571429,mem,motor,320
MSC05,0.5007142857142857,mem,motor,320
MSC06,0.5114285714285715,mem,motor,320
MSC07,0.5092857142857142,mem,motor,320
MSC10,0.5207142857142857,mem,motor,320
MSC01,0.49785714285714283,motor,mixed,320
MSC02,0.48714285714285716,motor,mixed,320
MSC03,0.5135714285714286,motor,mixed,320
MSC04,0.5171428571428571,motor,mixed,320
MSC05,0.4914285714285715,motor,mixed,320
MSC06,0.4864285714285715,motor,mixed,320
MSC07,0.4992857142857143,motor,mixed,320
MSC10,0.5014285714285716,motor,mixed,320
MSC01,0.5035714285714286,motor,mem,320
MSC02,0.4964285714285715,motor,mem,320
MSC03,0.4885714285714286,motor,mem,320
MSC04,0.5142857142857143,motor,mem,320
MSC05,0.5085714285714286,motor,mem,320
MSC06,0.5028571428571428,motor,mem,320
MSC07,0.4992857142857144,motor,mem,320
MSC10,0.475,motor,mem,320
MSC01,0.4914285714285714,mixed,mem,321
MSC02,0.5078571428571428,mixed,mem,321
MSC03,0.5092857142857143,mixed,mem,321
MSC04,0.465,mixed,mem,321
MSC05,0.4964285714285715,mixed,mem,321
MSC06,0.5064285714285715,mixed,mem,321
MSC07,0.48857142857142855,mixed,mem,321
MSC10,0.4778571428571428,mixed,mem,321
MSC01,0.5149999999999999,mixed,motor,321
MSC02,0.4928571428571429,mixed,motor,321
MSC03,0.4892857142857143,mixed,motor,321
MSC04,0.4842857142857143,mixed,motor,321
MSC05,0.49071428571428566,mixed,motor,321
MSC06,0.48142857142857143,mixed,motor,321
MSC07,0.4907142857142857,mixed,motor,321
MSC10,0.4885714285714286,mixed,motor,321
MSC01,0.48928571428571427,mem,mixed,321
MSC02,0.47714285714285715,mem,mixed,321
MSC03,0.5128571428571428,mem,mixed,321
MSC04,0.51,mem,mixed,321
MSC05,0.5121428571428572,mem,mixed,321
MSC06,0.48714285714285716,mem,mixed,321
MSC07,0.5107142857142858,mem,mixed,321
MSC10,0.51,mem,mixed,321
MSC01,0.5014285714285716,mem,motor,321
MSC02,0.4878571428571429,mem,motor,321
MSC03,0.5128571428571428,mem,motor,321
MSC04,0.5192857142857144,mem,motor,321
MSC05,0.49071428571428566,mem,motor,321
MSC06,0.4971428571428572,mem,motor,321
MSC07,0.4864285714285713,mem,motor,321
MSC10,0.505,mem,motor,321
MSC01,0.5021428571428572,motor,mixed,321
MSC02,0.48714285714285716,motor,mixed,321
MSC03,0.4821428571428572,motor,mixed,321
MSC04,0.5121428571428571,motor,mixed,321
MSC05,0.4864285714285715,motor,mixed,321
MSC06,0.4935714285714286,motor,mixed,321
MSC07,0.5057142857142857,motor,mixed,321
MSC10,0.495,motor,mixed,321
MSC01,0.48714285714285716,motor,mem,321
MSC02,0.5228571428571429,motor,mem,321
MSC03,0.5078571428571429,motor,mem,321
MSC04,0.5035714285714286,motor,mem,321
MSC05,0.48,motor,mem,321
