train,acc,network
MSC10,-0.02,8466
MSC01,-0.03,8529
MSC02,-0.05,8529
MSC03,-0.07,8529
MSC04,-0.03,8529
MSC05,0.0,8529
MSC06,-0.01,8529
MSC07,-0.01,8529
MSC10,-0.04,8529
MSC01,-0.04,8592
MSC02,-0.04,8592
MSC03,-0.09,8592
MSC04,-0.03,8592
MSC05,0.0,8592
MSC06,-0.01,8592
MSC07,-0.03,8592
MSC10,-0.02,8592
MSC01,-0.04,8656
MSC02,-0.04,8656
MSC03,-0.09,8656
MSC04,-0.03,8656
MSC05,0.0,8656
MSC06,-0.03,8656
MSC07,-0.03,8656
MSC10,-0.02,8656
MSC01,-0.04,8720
MSC02,-0.06,8720
MSC03,-0.06,8720
MSC04,-0.04,8720
MSC05,-0.01,8720
MSC06,-0.03,8720
MSC07,0.0,8720
MSC10,-0.02,8720
MSC01,-0.03,8785
MSC02,-0.04,8785
MSC03,-0.1,8785
MSC04,-0.05,8785
MSC05,0.0,8785
MSC06,-0.03,8785
MSC07,-0.01,8785
MSC10,-0.02,8785
MSC01,-0.03,8850
MSC02,-0.04,8850
MSC03,-0.09,8850
MSC04,-0.05,8850
MSC05,-0.01,8850
MSC06,-0.01,8850
MSC07,-0.04,8850
MSC10,-0.02,8850
MSC01,-0.04,8915
MSC02,-0.04,8915
MSC03,-0.07,8915
MSC04,-0.05,8915
MSC05,-0.01,8915
MSC06,-0.01,8915
MSC07,-0.03,8915
MSC10,-0.02,8915
MSC01,-0.03,8981
MSC02,-0.05,8981
MSC03,-0.06,8981
MSC04,-0.04,8981
MSC05,0.0,8981
MSC06,-0.01,8981
MSC07,-0.01,8981
MSC10,-0.02,8981
MSC01,-0.04,9048
MSC02,-0.03,9048
MSC03,-0.06,9048
MSC04,-0.03,9048
MSC05,-0.03,9048
MSC06,-0.01,9048
MSC07,-0.03,9048
MSC10,-0.04,9048
MSC01,-0.03,9115
MSC02,-0.05,9115
MSC03,-0.07,9115
MSC04,-0.05,9115
MSC05,0.0,9115
MSC06,-0.01,9115
MSC07,-0.01,9115
MSC10,-0.02,9115
MSC01,-0.04,9182
MSC02,-0.04,9182
MSC03,-0.06,9182
MSC04,-0.01,9182
MSC05,-0.03,9182
MSC06,-0.03,9182
MSC07,-0.03,9182
MSC10,-0.02,9182
MSC01,-0.04,9250
MSC02,-0.03,9250
MSC03,-0.06,9250
MSC04,-0.05,9250
MSC05,0.0,9250
MSC06,-0.01,9250
MSC07,-0.01,9250
MSC10,-0.02,9250
MSC01,-0.03,9319
MSC02,-0.04,9319
MSC03,-0.04,9319
MSC04,-0.04,9319
MSC05,0.0,9319
MSC06,-0.01,9319
MSC07,-0.01,9319
MSC10,-0.02,9319
MSC01,-0.04,9387
MSC02,-0.05,9387
MSC03,-0.06,9387
MSC04,-0.06,9387
MSC05,-0.01,9387
MSC06,-0.03,9387
MSC07,-0.03,9387
MSC10,-0.02,9387
MSC01,-0.04,9457
MSC02,-0.06,9457
MSC03,-0.09,9457
MSC04,-0.04,9457
MSC05,0.0,9457
MSC06,-0.03,9457
MSC07,-0.03,9457
MSC10,-0.01,9457
MSC01,-0.03,9527
MSC02,-0.05,9527
MSC03,-0.07,9527
MSC04,-0.04,9527
MSC05,-0.01,9527
MSC06,-0.01,9527
MSC07,-0.03,9527
MSC10,-0.02,9527
MSC01,-0.03,9598
MSC02,-0.06,9598
MSC03,-0.09,9598
MSC04,-0.03,9598
MSC05,-0.01,9598
MSC06,-0.03,9598
MSC07,-0.01,9598
MSC10,-0.04,9598
MSC01,-0.03,9669
MSC02,-0.05,9669
MSC03,-0.06,9669
MSC04,-0.05,9669
MSC05,-0.03,9669
MSC06,-0.01,9669
MSC07,-0.03,9669
MSC10,-0.02,9669
MSC01,-0.03,9740
MSC02,-0.05,9740
MSC03,-0.1,9740
MSC04,-0.04,9740
MSC05,-0.01,9740
MSC06,-0.03,9740
MSC07,-0.03,9740
MSC10,-0.02,9740
MSC01,-0.05,9812
MSC02,-0.05,9812
MSC03,-0.1,9812
MSC04,-0.04,9812
MSC05,-0.01,9812
MSC06,-0.01,9812
MSC07,-0.04,9812
MSC10,-0.02,9812
MSC01,-0.04,9885
MSC02,-0.06,9885
MSC03,-0.1,9885
MSC04,-0.06,9885
MSC05,-0.03,9885
MSC06,-0.03,9885
MSC07,-0.01,9885
MSC10,-0.04,9885
MSC01,-0.04,9958
MSC02,-0.05,9958
MSC03,-0.1,9958
MSC04,-0.06,9958
MSC05,-0.01,9958
MSC06,-0.01,9958
MSC07,-0.04,9958
MSC10,-0.01,9958
MSC01,-0.05,10032
MSC02,-0.05,10032
MSC03,-0.1,10032
MSC04,-0.05,10032
MSC05,-0.03,10032
MSC06,-0.01,10032
MSC07,-0.03,10032
MSC10,-0.02,10032
MSC01,-0.04,10106
MSC02,-0.05,10106
MSC03,-0.09,10106
MSC04,-0.05,10106
MSC05,-0.03,10106
MSC06,-0.01,10106
MSC07,-0.04,10106
MSC10,-0.02,10106
MSC01,-0.04,10181
MSC02,-0.05,10181
MSC03,-0.11,10181
MSC04,-0.05,10181
MSC05,-0.01,10181
MSC06,-0.01,10181
MSC07,-0.01,10181
MSC10,-0.04,10181
MSC01,-0.04,10256
MSC02,-0.05,10256
MSC03,-0.1,10256
MSC04,-0.04,10256
MSC05,-0.03,10256
MSC06,-0.01,10256
MSC07,-0.03,10256
MSC10,-0.04,10256
MSC01,-0.04,10332
MSC02,-0.04,10332
MSC03,-0.09,10332
MSC04,-0.04,10332
MSC05,-0.03,10332
MSC06,-0.03,10332
MSC07,-0.05,10332
MSC10,-0.02,10332
MSC01,-0.04,10409
MSC02,-0.09,10409
MSC03,-0.06,10409
MSC04,-0.04,10409
MSC05,-0.04,10409
MSC06,-0.01,10409
MSC07,-0.04,10409
MSC10,-0.02,10409
MSC01,-0.05,10486
MSC02,-0.05,10486
MSC03,-0.1,10486
MSC04,-0.05,10486
MSC05,-0.03,10486
MSC06,-0.03,10486
MSC07,-0.04,10486
MSC10,-0.02,10486
MSC01,-0.04,10563
MSC02,-0.05,10563
MSC03,-0.1,10563
MSC04,-0.04,10563
MSC05,-0.03,10563
MSC06,-0.01,10563
MSC07,-0.04,10563
MSC10,-0.02,10563
MSC01,-0.05,10642
MSC02,-0.06,10642
MSC03,-0.09,10642
MSC04,-0.04,10642
MSC05,-0.03,10642
MSC06,-0.03,10642
MSC07,-0.03,10642
MSC10,-0.04,10642
MSC01,-0.04,10720
MSC02,-0.05,10720
MSC03,-0.06,10720
MSC04,-0.04,10720
MSC05,0.0,10720
MSC06,-0.03,10720
MSC07,-0.04,10720
MSC10,-0.05,10720
MSC01,-0.04,10800
MSC02,-0.04,10800
MSC03,-0.12,10800
MSC04,-0.06,10800
MSC05,-0.03,10800
MSC06,-0.03,10800
MSC07,-0.05,10800
MSC10,-0.05,10800
MSC01,-0.04,10880
MSC02,-0.04,10880
MSC03,-0.11,10880
MSC04,-0.04,10880
MSC05,-0.01,10880
MSC06,-0.03,10880
MSC07,-0.04,10880
MSC10,-0.04,10880
MSC01,-0.04,10960
MSC02,-0.05,10960
MSC03,-0.11,10960
MSC04,-0.06,10960
MSC05,-0.04,10960
MSC06,-0.03,10960
MSC07,-0.04,10960
MSC10,-0.04,10960
MSC01,-0.05,11041
MSC02,-0.04,11041
MSC03,-0.09,11041
MSC04,-0.06,11041
MSC05,-0.03,11041
MSC06,-0.03,11041
MSC07,-0.03,11041
MSC10,-0.02,11041
MSC01,-0.06,11123
MSC02,-0.09,11123
MSC03,-0.11,11123
MSC04,-0.05,11123
MSC05,-0.01,11123
MSC06,-0.01,11123
MSC07,-0.03,11123
MSC10,-0.02,11123
MSC01,-0.05,11205
MSC02,-0.09,11205
MSC03,-0.09,11205
MSC04,-0.06,11205
MSC05,-0.04,11205
MSC06,-0.01,11205
MSC07,-0.03,11205
MSC10,-0.04,11205
MSC01,-0.04,11288
MSC02,-0.05,11288
MSC03,-0.1,11288
MSC04,-0.04,11288
MSC05,-0.03,11288
MSC06,-0.01,11288
MSC07,-0.05,11288
MSC10,-0.04,11288
MSC01,-0.05,11372
MSC02,-0.06,11372
MSC03,-0.09,11372
MSC04,-0.08,11372
MSC05,-0.04,11372
MSC06,-0.01,11372
MSC07,-0.01,11372
MSC10,-0.04,11372
MSC01,-0.04,11456
MSC02,-0.05,11456
MSC03,-0.1,11456
MSC04,-0.08,11456
MSC05,-0.01,11456
MSC06,-0.01,11456
MSC07,-0.05,11456
MSC10,-0.02,11456
MSC01,-0.06,11541
MSC02,-0.06,11541
MSC03,-0.09,11541
MSC04,-0.08,11541
MSC05,-0.03,11541
MSC06,-0.03,11541
MSC07,-0.05,11541
MSC10,-0.05,11541
MSC01,-0.06,11626
MSC02,-0.05,11626
MSC03,-0.06,11626
MSC04,-0.06,11626
MSC05,-0.03,11626
MSC06,-0.01,11626
MSC07,-0.03,11626
MSC10,-0.04,11626
MSC01,-0.06,11713
MSC02,-0.06,11713
MSC03,-0.11,11713
MSC04,-0.04,11713
MSC05,-0.03,11713
MSC06,-0.01,11713
MSC07,-0.04,11713
MSC10,-0.05,11713
MSC01,-0.05,11799
MSC02,-0.08,11799
MSC03,-0.14,11799
MSC04,-0.06,11799
MSC05,-0.04,11799
MSC06,-0.01,11799
MSC07,-0.04,11799
MSC10,-0.04,11799
MSC01,-0.05,11887
MSC02,-0.06,11887
MSC03,-0.11,11887
MSC04,-0.05,11887
MSC05,-0.04,11887
MSC06,-0.03,11887
MSC07,-0.05,11887
MSC10,-0.04,11887
MSC01,-0.05,11975
MSC02,-0.06,11975
MSC03,-0.12,11975
MSC04,-0.06,11975
MSC05,-0.04,11975
MSC06,-0.01,11975
MSC07,-0.04,11975
MSC10,-0.04,11975
MSC01,-0.07,12063
MSC02,-0.09,12063
MSC03,-0.07,12063
MSC04,-0.09,12063
MSC05,-0.01,12063
MSC06,-0.03,12063
MSC07,-0.06,12063
MSC10,-0.06,12063
MSC01,-0.07,12153
MSC02,-0.08,12153
MSC03,-0.11,12153
MSC04,-0.09,12153
MSC05,-0.04,12153
MSC06,-0.01,12153
MSC07,-0.04,12153
MSC10,-0.06,12153
MSC01,-0.05,12243
MSC02,-0.06,12243
MSC03,-0.12,12243
MSC04,-0.08,12243
MSC05,-0.04,12243
MSC06,-0.01,12243
MSC07,-0.03,12243
MSC10,-0.04,12243
MSC01,-0.04,12333
MSC02,-0.08,12333
MSC03,-0.12,12333
MSC04,-0.08,12333
MSC05,-0.03,12333
MSC06,-0.04,12333
MSC07,-0.04,12333
MSC10,-0.05,12333
MSC01,-0.05,12424
MSC02,-0.05,12424
MSC03,-0.12,12424
MSC04,-0.1,12424
MSC05,-0.03,12424
MSC06,-0.04,12424
MSC07,-0.06,12424
MSC10,-0.09,12424
MSC01,-0.05,12516
MSC02,-0.09,12516
MSC03,-0.1,12516
MSC04,-0.06,12516
MSC05,-0.03,12516
MSC06,-0.03,12516
MSC07,-0.05,12516
MSC10,-0.05,12516
MSC01,-0.05,12609
MSC02,-0.08,12609
MSC03,-0.16,12609
MSC04,-0.08,12609
MSC05,-0.03,12609
MSC06,-0.03,12609
MSC07,-0.04,12609
MSC10,-0.05,12609
MSC01,-0.05,12702
MSC02,-0.09,12702
MSC03,-0.11,12702
MSC04,-0.09,12702
MSC05,-0.03,12702
MSC06,-0.01,12702
MSC07,-0.05,12702
MSC10,-0.04,12702
MSC01,-0.06,12796
MSC02,-0.08,12796
MSC03,-0.1,12796
MSC04,-0.08,12796
MSC05,-0.05,12796
MSC06,-0.03,12796
MSC07,-0.04,12796
MSC10,-0.06,12796
MSC01,-0.06,12891
MSC02,-0.1,12891
MSC03,-0.15,12891
MSC04,-0.1,12891
MSC05,-0.03,12891
MSC06,-0.03,12891
MSC07,-0.04,12891
MSC10,-0.05,12891
MSC01,-0.04,12987
MSC02,-0.08,12987
MSC03,-0.14,12987
MSC04,-0.08,12987
MSC05,-0.03,12987
MSC06,-0.01,12987
MSC07,-0.06,12987
MSC10,-0.05,12987
MSC01,-0.06,13083
MSC02,-0.09,13083
MSC03,-0.14,13083
MSC04,-0.09,13083
MSC05,-0.04,13083
MSC06,-0.03,13083
MSC07,-0.04,13083
MSC10,-0.04,13083
MSC01,-0.05,13180
MSC02,-0.06,13180
MSC03,-0.15,13180
MSC04,-0.05,13180
MSC05,-0.04,13180
MSC06,-0.03,13180
MSC07,-0.05,13180
MSC10,-0.06,13180
MSC01,-0.07,13277
MSC02,-0.06,13277
MSC03,-0.14,13277
MSC04,-0.06,13277
MSC05,-0.05,13277
MSC06,-0.01,13277
MSC07,-0.05,13277
MSC10,-0.04,13277
MSC01,-0.05,13376
MSC02,-0.09,13376
MSC03,-0.1,13376
MSC04,-0.08,13376
MSC05,-0.03,13376
MSC06,-0.03,13376
MSC07,-0.09,13376
MSC10,-0.06,13376
MSC01,-0.05,13475
MSC02,-0.09,13475
MSC03,-0.09,13475
MSC04,-0.1,13475
MSC05,-0.04,13475
MSC06,-0.03,13475
MSC07,-0.04,13475
MSC10,-0.09,13475
MSC01,-0.07,13574
MSC02,-0.1,13574
MSC03,-0.15,13574
MSC04,-0.05,13574
MSC05,-0.04,13574
MSC06,-0.03,13574
MSC07,-0.03,13574
MSC10,-0.05,13574
MSC01,-0.06,13675
MSC02,-0.09,13675
MSC03,-0.11,13675
MSC04,-0.08,13675
MSC05,-0.05,13675
MSC06,-0.03,13675
MSC07,-0.05,13675
MSC10,-0.06,13675
MSC01,-0.06,13776
MSC02,-0.09,13776
MSC03,-0.1,13776
MSC04,-0.08,13776
MSC05,-0.03,13776
MSC06,-0.05,13776
MSC07,-0.05,13776
MSC10,-0.07,13776
MSC01,-0.06,13878
MSC02,-0.1,13878
MSC03,-0.11,13878
MSC04,-0.1,13878
MSC05,-0.04,13878
MSC06,-0.03,13878
MSC07,-0.04,13878
MSC10,-0.04,13878
MSC01,-0.09,13981
MSC02,-0.09,13981
MSC03,-0.15,13981
MSC04,-0.1,13981
MSC05,-0.04,13981
MSC06,-0.04,13981
MSC07,-0.06,13981
MSC10,-0.05,13981
MSC01,-0.06,14084
MSC02,-0.09,14084
MSC03,-0.16,14084
MSC04,-0.09,14084
MSC05,-0.04,14084
MSC06,-0.04,14084
MSC07,-0.03,14084
MSC10,-0.06,14084
MSC01,-0.06,14189
MSC02,-0.09,14189
MSC03,-0.12,14189
MSC04,-0.09,14189
MSC05,-0.06,14189
MSC06,-0.04,14189
MSC07,-0.05,14189
MSC10,-0.05,14189
MSC01,-0.07,14294
MSC02,-0.09,14294
MSC03,-0.12,14294
MSC04,-0.1,14294
MSC05,-0.03,14294
MSC06,-0.01,14294
MSC07,-0.04,14294
MSC10,-0.06,14294
MSC01,-0.05,14399
MSC02,-0.09,14399
MSC03,-0.16,14399
MSC04,-0.12,14399
MSC05,-0.05,14399
MSC06,-0.05,14399
MSC07,-0.09,14399
MSC10,-0.05,14399
MSC01,-0.06,14506
MSC02,-0.09,14506
MSC03,-0.14,14506
MSC04,-0.1,14506
MSC05,-0.04,14506
MSC06,-0.01,14506
MSC07,-0.06,14506
MSC10,-0.09,14506
MSC01,-0.07,14613
MSC02,-0.1,14613
MSC03,-0.16,14613
MSC04,-0.1,14613
MSC05,-0.05,14613
MSC06,-0.05,14613
MSC07,-0.05,14613
MSC10,-0.07,14613
MSC01,-0.07,14722
MSC02,-0.09,14722
MSC03,-0.1,14722
MSC04,-0.1,14722
MSC05,-0.03,14722
MSC06,-0.07,14722
MSC07,-0.06,14722
MSC10,-0.07,14722
MSC01,-0.06,14831
MSC02,-0.09,14831
MSC03,-0.14,14831
MSC04,-0.11,14831
MSC05,-0.05,14831
MSC06,-0.01,14831
MSC07,-0.05,14831
MSC10,-0.07,14831
MSC01,-0.07,14940
MSC02,-0.11,14940
MSC03,-0.14,14940
MSC04,-0.11,14940
MSC05,-0.05,14940
MSC06,-0.07,14940
MSC07,-0.04,14940
MSC10,-0.1,14940
MSC01,-0.09,15051
MSC02,-0.09,15051
MSC03,-0.14,15051
MSC04,-0.11,15051
MSC05,-0.05,15051
MSC06,-0.05,15051
MSC07,-0.04,15051
MSC10,-0.1,15051
MSC01,-0.07,15162
MSC02,-0.09,15162
MSC03,-0.16,15162
MSC04,-0.1,15162
MSC05,-0.04,15162
MSC06,-0.04,15162
MSC07,-0.06,15162
MSC10,-0.07,15162
MSC01,-0.06,15275
MSC02,-0.11,15275
MSC03,-0.14,15275
MSC04,-0.1,15275
MSC05,-0.04,15275
MSC06,-0.05,15275
MSC07,-0.08,15275
MSC10,-0.09,15275
MSC01,-0.06,15388
MSC02,-0.09,15388
MSC03,-0.11,15388
MSC04,-0.11,15388
MSC05,-0.05,15388
MSC06,-0.1,15388
MSC07,-0.06,15388
MSC10,-0.06,15388
MSC01,-0.06,15502
MSC02,-0.1,15502
MSC03,-0.15,15502
MSC04,-0.09,15502
MSC05,-0.08,15502
MSC06,-0.05,15502
MSC07,-0.06,15502
MSC10,-0.07,15502
MSC01,-0.09,15616
MSC02,-0.1,15616
MSC03,-0.17,15616
MSC04,-0.11,15616
MSC05,-0.05,15616
MSC06,-0.05,15616
MSC07,-0.05,15616
MSC10,-0.07,15616
MSC01,-0.07,15732
MSC02,-0.12,15732
MSC03,-0.15,15732
MSC04,-0.1,15732
MSC05,-0.03,15732
MSC06,-0.07,15732
MSC07,-0.06,15732
MSC10,-0.06,15732
MSC01,-0.07,15848
MSC02,-0.12,15848
MSC03,-0.11,15848
MSC04,-0.1,15848
MSC05,-0.05,15848
MSC06,-0.05,15848
MSC07,-0.04,15848
MSC10,-0.06,15848
