train_task,test_task,sub,acc,features
glass,semantic,MSC07,1.0,32489
glass,motor,MSC07,0.615,32489
glass,mem,MSC07,0.7150000000000001,32489
motor,semantic,MSC07,0.565,32489
motor,glass,MSC07,0.5549999999999999,32489
motor,mem,MSC07,0.51,32489
mem,semantic,MSC07,0.9800000000000001,32489
mem,glass,MSC07,0.945,32489
mem,motor,MSC07,0.845,32489
semantic,glass,MSC10,0.9299999999999999,32489
semantic,motor,MSC10,0.6849999999999999,32489
semantic,mem,MSC10,0.8350000000000002,32489
glass,semantic,MSC10,0.875,32489
glass,motor,MSC10,0.885,32489
glass,mem,MSC10,0.9000000000000001,32489
motor,semantic,MSC10,0.5999999999999999,32489
motor,glass,MSC10,0.615,32489
motor,mem,MSC10,0.6649999999999999,32489
mem,semantic,MSC10,0.8599999999999998,32489
mem,glass,MSC10,0.9099999999999999,32489
mem,motor,MSC10,0.9550000000000001,32489
semantic,glass,MSC01,0.86,19355
semantic,motor,MSC01,0.7899999999999998,19355
semantic,mem,MSC01,0.7000000000000001,19355
glass,semantic,MSC01,0.945,19355
glass,motor,MSC01,0.9100000000000001,19355
glass,mem,MSC01,0.7999999999999999,19355
motor,semantic,MSC01,0.9200000000000002,19355
motor,glass,MSC01,0.865,19355
motor,mem,MSC01,0.6500000000000001,19355
mem,semantic,MSC01,1.0,19355
mem,glass,MSC01,0.95,19355
mem,motor,MSC01,0.9949999999999999,19355
semantic,glass,MSC02,0.6900000000000001,19355
semantic,motor,MSC02,0.505,19355
semantic,mem,MSC02,0.57,19355
glass,semantic,MSC02,0.905,19355
glass,motor,MSC02,0.6049999999999999,19355
glass,mem,MSC02,0.635,19355
motor,semantic,MSC02,0.53,19355
motor,glass,MSC02,0.6500000000000001,19355
motor,mem,MSC02,0.5,19355
mem,semantic,MSC02,0.8499999999999999,19355
mem,glass,MSC02,0.7949999999999999,19355
mem,motor,MSC02,0.6700000000000002,19355
semantic,glass,MSC03,0.775,19355
semantic,motor,MSC03,0.78,19355
semantic,mem,MSC03,0.755,19355
glass,semantic,MSC03,0.7949999999999999,19355
glass,motor,MSC03,0.96,19355
glass,mem,MSC03,0.705,19355
motor,semantic,MSC03,0.615,19355
motor,glass,MSC03,0.7849999999999999,19355
motor,mem,MSC03,0.645,19355
mem,semantic,MSC03,0.7849999999999999,19355
mem,glass,MSC03,0.64,19355
mem,motor,MSC03,0.9,19355
semantic,glass,MSC04,0.9399999999999998,19355
semantic,motor,MSC04,0.5449999999999999,19355
semantic,mem,MSC04,0.7699999999999999,19355
glass,semantic,MSC04,0.9650000000000001,19355
glass,motor,MSC04,0.95,19355
glass,mem,MSC04,0.95,19355
motor,semantic,MSC04,0.86,19355
motor,glass,MSC04,0.945,19355
motor,mem,MSC04,0.77,19355
mem,semantic,MSC04,0.9099999999999999,19355
mem,glass,MSC04,0.96,19355
mem,motor,MSC04,0.9,19355
semantic,glass,MSC05,0.8950000000000001,19355
semantic,motor,MSC05,0.8249999999999998,19355
semantic,mem,MSC05,0.9600000000000002,19355
glass,semantic,MSC05,0.9800000000000001,19355
glass,motor,MSC05,0.905,19355
glass,mem,MSC05,0.9500000000000002,19355
motor,semantic,MSC05,0.605,19355
motor,glass,MSC05,0.755,19355
motor,mem,MSC05,0.865,19355
mem,semantic,MSC05,0.96,19355
mem,glass,MSC05,0.95,19355
mem,motor,MSC05,1.0,19355
semantic,glass,MSC06,0.7388888888888889,19355
semantic,motor,MSC06,0.7899999999999999,19355
semantic,mem,MSC06,0.85,19355
glass,semantic,MSC06,0.8888888888888888,19355
glass,motor,MSC06,0.9166666666666666,19355
glass,mem,MSC06,0.938888888888889,19355
motor,semantic,MSC06,0.78,19355
motor,glass,MSC06,0.6222222222222221,19355
motor,mem,MSC06,0.745,19355
mem,semantic,MSC06,0.9650000000000001,19355
mem,glass,MSC06,0.8777777777777779,19355
mem,motor,MSC06,0.9750000000000002,19355
semantic,glass,MSC07,0.945,19355
semantic,motor,MSC07,0.5499999999999999,19355
semantic,mem,MSC07,0.7050000000000001,19355
glass,semantic,MSC07,0.9949999999999999,19355
glass,motor,MSC07,0.5700000000000001,19355
glass,mem,MSC07,0.8149999999999998,19355
motor,semantic,MSC07,0.5499999999999999,19355
motor,glass,MSC07,0.53,19355
motor,mem,MSC07,0.515,19355
mem,semantic,MSC07,0.925,19355
mem,glass,MSC07,0.99,19355
mem,motor,MSC07,0.945,19355
semantic,glass,MSC10,0.8800000000000001,19355
semantic,motor,MSC10,0.7000000000000001,19355
semantic,mem,MSC10,0.95,19355
glass,semantic,MSC10,0.8499999999999999,19355
glass,motor,MSC10,0.86,19355
glass,mem,MSC10,0.835,19355
motor,semantic,MSC10,0.6300000000000001,19355
motor,glass,MSC10,0.6149999999999999,19355
motor,mem,MSC10,0.6800000000000002,19355
mem,semantic,MSC10,0.8950000000000001,19355
mem,glass,MSC10,0.875,19355
mem,motor,MSC10,0.9400000000000001,19355
semantic,glass,MSC01,0.89,4134
semantic,motor,MSC01,0.8049999999999999,4134
semantic,mem,MSC01,0.66,4134
glass,semantic,MSC01,0.95,4134
glass,motor,MSC01,0.9400000000000001,4134
glass,mem,MSC01,0.8049999999999999,4134
motor,semantic,MSC01,0.9200000000000002,4134
motor,glass,MSC01,0.8350000000000002,4134
motor,mem,MSC01,0.6500000000000001,4134
mem,semantic,MSC01,1.0,4134
mem,glass,MSC01,0.89,4134
mem,motor,MSC01,1.0,4134
semantic,glass,MSC02,0.6799999999999999,4134
semantic,motor,MSC02,0.5,4134
semantic,mem,MSC02,0.51,4134
glass,semantic,MSC02,0.9199999999999999,4134
glass,motor,MSC02,0.6300000000000001,4134
glass,mem,MSC02,0.755,4134
motor,semantic,MSC02,0.52,4134
motor,glass,MSC02,0.5549999999999999,4134
motor,mem,MSC02,0.5,4134
mem,semantic,MSC02,0.8699999999999999,4134
mem,glass,MSC02,0.7150000000000001,4134
mem,motor,MSC02,0.6900000000000002,4134
semantic,glass,MSC03,0.7200000000000001,4134
semantic,motor,MSC03,0.74,4134
semantic,mem,MSC03,0.7150000000000001,4134
glass,semantic,MSC03,0.8249999999999998,4134
glass,motor,MSC03,0.93,4134
glass,mem,MSC03,0.7050000000000001,4134
motor,semantic,MSC03,0.565,4134
motor,glass,MSC03,0.72,4134
motor,mem,MSC03,0.5850000000000001,4134
mem,semantic,MSC03,0.7649999999999999,4134
mem,glass,MSC03,0.7150000000000001,4134
mem,motor,MSC03,0.8699999999999999,4134
semantic,glass,MSC04,0.885,4134
semantic,motor,MSC04,0.725,4134
semantic,mem,MSC04,0.86,4134
glass,semantic,MSC04,0.9400000000000001,4134
glass,motor,MSC04,0.905,4134
glass,mem,MSC04,0.9199999999999999,4134
motor,semantic,MSC04,0.805,4134
motor,glass,MSC04,0.99,4134
motor,mem,MSC04,0.9100000000000001,4134
mem,semantic,MSC04,0.95,4134
mem,glass,MSC04,0.9549999999999998,4134
mem,motor,MSC04,0.8950000000000001,4134
semantic,glass,MSC05,0.8800000000000001,4134
semantic,motor,MSC05,0.825,4134
semantic,mem,MSC05,0.9800000000000001,4134
glass,semantic,MSC05,0.99,4134
glass,motor,MSC05,0.8549999999999999,4134
glass,mem,MSC05,0.9850000000000001,4134
motor,semantic,MSC05,0.7100000000000001,4134
motor,glass,MSC05,0.7849999999999999,4134
motor,mem,MSC05,0.9250000000000002,4134
mem,semantic,MSC05,0.835,4134
mem,glass,MSC05,0.95,4134
mem,motor,MSC05,1.0,4134
semantic,glass,MSC06,0.7833333333333333,4134
semantic,motor,MSC06,0.765,4134
semantic,mem,MSC06,0.8350000000000002,4134
glass,semantic,MSC06,0.9055555555555556,4134
glass,motor,MSC06,0.7944444444444444,4134
glass,mem,MSC06,0.9055555555555556,4134
motor,semantic,MSC06,0.7749999999999999,4134
motor,glass,MSC06,0.6166666666666666,4134
motor,mem,MSC06,0.8049999999999999,4134
mem,semantic,MSC06,0.99,4134
mem,glass,MSC06,0.8222222222222222,4134
mem,motor,MSC06,0.9400000000000001,4134
semantic,glass,MSC07,0.95,4134
semantic,motor,MSC07,0.5499999999999999,4134
semantic,mem,MSC07,0.625,4134
glass,semantic,MSC07,0.9949999999999999,4134
glass,motor,MSC07,0.6599999999999999,4134
glass,mem,MSC07,0.865,4134
motor,semantic,MSC07,0.5499999999999999,4134
motor,glass,MSC07,0.5499999999999999,4134
motor,mem,MSC07,0.5149999999999999,4134
mem,semantic,MSC07,0.9649999999999999,4134
mem,glass,MSC07,0.96,4134
mem,motor,MSC07,0.8599999999999998,4134
semantic,glass,MSC10,0.915,4134
semantic,motor,MSC10,0.6850000000000002,4134
semantic,mem,MSC10,0.915,4134
glass,semantic,MSC10,0.95,4134
glass,motor,MSC10,0.845,4134
glass,mem,MSC10,0.89,4134
motor,semantic,MSC10,0.6500000000000001,4134
motor,glass,MSC10,0.8099999999999998,4134
motor,mem,MSC10,0.74,4134
mem,semantic,MSC10,0.875,4134
mem,glass,MSC10,0.8399999999999999,4134
mem,motor,MSC10,0.925,4134
semantic,glass,MSC01,0.9000000000000001,39432
semantic,motor,MSC01,0.805,39432
semantic,mem,MSC01,0.6500000000000001,39432
glass,semantic,MSC01,0.95,39432
glass,motor,MSC01,0.9400000000000001,39432
glass,mem,MSC01,0.8399999999999999,39432
motor,semantic,MSC01,0.9099999999999999,39432
motor,glass,MSC01,0.8450000000000001,39432
motor,mem,MSC01,0.6500000000000001,39432
mem,semantic,MSC01,0.9949999999999999,39432
mem,glass,MSC01,0.97,39432
mem,motor,MSC01,1.0,39432
semantic,glass,MSC02,0.685,39432
semantic,motor,MSC02,0.5,39432
semantic,mem,MSC02,0.5,39432
glass,semantic,MSC02,0.8099999999999999,39432
glass,motor,MSC02,0.6100000000000001,39432
glass,mem,MSC02,0.57,39432
motor,semantic,MSC02,0.5349999999999999,39432
motor,glass,MSC02,0.655,39432
motor,mem,MSC02,0.5,39432
mem,semantic,MSC02,0.865,39432
mem,glass,MSC02,0.8150000000000001,39432
mem,motor,MSC02,0.7,39432
semantic,glass,MSC03,0.7450000000000001,39432
semantic,motor,MSC03,0.7999999999999999,39432
semantic,mem,MSC03,0.8600000000000001,39432
glass,semantic,MSC03,0.82,39432
glass,motor,MSC03,0.975,39432
glass,mem,MSC03,0.735,39432
motor,semantic,MSC03,0.505,39432
motor,glass,MSC03,0.675,39432
motor,mem,MSC03,0.6049999999999999,39432
mem,semantic,MSC03,0.7849999999999999,39432
mem,glass,MSC03,0.615,39432
mem,motor,MSC03,0.95,39432
semantic,glass,MSC04,0.8499999999999999,39432
semantic,motor,MSC04,0.52,39432
semantic,mem,MSC04,0.7799999999999999,39432
glass,semantic,MSC04,0.9850000000000001,39432
glass,motor,MSC04,0.9349999999999999,39432
glass,mem,MSC04,0.9000000000000001,39432
motor,semantic,MSC04,0.645,39432
motor,glass,MSC04,0.915,39432
motor,mem,MSC04,0.82,39432
mem,semantic,MSC04,0.95,39432
mem,glass,MSC04,0.9949999999999999,39432
mem,motor,MSC04,0.8800000000000001,39432
semantic,glass,MSC05,0.89,39432
semantic,motor,MSC05,0.775,39432
semantic,mem,MSC05,0.9400000000000001,39432
glass,semantic,MSC05,0.985,39432
glass,motor,MSC05,0.8950000000000001,39432
glass,mem,MSC05,0.9949999999999999,39432
motor,semantic,MSC05,0.7350000000000001,39432
motor,glass,MSC05,0.765,39432
motor,mem,MSC05,0.9700000000000001,39432
mem,semantic,MSC05,0.95,39432
mem,glass,MSC05,0.95,39432
mem,motor,MSC05,0.9949999999999999,39432
semantic,glass,MSC06,0.8166666666666667,39432
semantic,motor,MSC06,0.755,39432
semantic,mem,MSC06,0.9349999999999999,39432
glass,semantic,MSC06,0.9777777777777779,39432
glass,motor,MSC06,0.7611111111111111,39432
glass,mem,MSC06,0.8888888888888888,39432
motor,semantic,MSC06,0.7949999999999999,39432
motor,glass,MSC06,0.5555555555555556,39432
motor,mem,MSC06,0.82,39432
mem,semantic,MSC06,0.8299999999999998,39432
mem,glass,MSC06,0.8777777777777779,39432
mem,motor,MSC06,0.93,39432
semantic,glass,MSC07,0.9400000000000001,39432
semantic,motor,MSC07,0.5499999999999999,39432
semantic,mem,MSC07,0.73,39432
glass,semantic,MSC07,0.985,39432
glass,motor,MSC07,0.6500000000000001,39432
glass,mem,MSC07,0.8349999999999997,39432
motor,semantic,MSC07,0.5499999999999999,39432
motor,glass,MSC07,0.5399999999999999,39432
motor,mem,MSC07,0.5,39432
mem,semantic,MSC07,0.97,39432
mem,glass,MSC07,0.9250000000000002,39432
mem,motor,MSC07,0.76,39432
semantic,glass,MSC10,0.93,39432
semantic,motor,MSC10,0.7200000000000001,39432
semantic,mem,MSC10,0.825,39432
glass,semantic,MSC10,0.8799999999999999,39432
glass,motor,MSC10,0.915,39432
glass,mem,MSC10,0.905,39432
motor,semantic,MSC10,0.615,39432
motor,glass,MSC10,0.8049999999999999,39432
motor,mem,MSC10,0.835,39432
mem,semantic,MSC10,0.8949999999999999,39432
mem,glass,MSC10,0.865,39432
mem,motor,MSC10,0.905,39432
semantic,glass,MSC01,0.89,7546
semantic,motor,MSC01,0.8550000000000001,7546
semantic,mem,MSC01,0.7,7546
glass,semantic,MSC01,0.95,7546
glass,motor,MSC01,0.905,7546
glass,mem,MSC01,0.8099999999999999,7546
motor,semantic,MSC01,0.9400000000000001,7546
motor,glass,MSC01,0.9349999999999999,7546
motor,mem,MSC01,0.66,7546
mem,semantic,MSC01,0.9949999999999999,7546
mem,glass,MSC01,0.99,7546
mem,motor,MSC01,1.0,7546
semantic,glass,MSC02,0.685,7546
semantic,motor,MSC02,0.505,7546
semantic,mem,MSC02,0.5299999999999999,7546
glass,semantic,MSC02,0.8850000000000001,7546
glass,motor,MSC02,0.6900000000000001,7546
glass,mem,MSC02,0.77,7546
motor,semantic,MSC02,0.525,7546
motor,glass,MSC02,0.5799999999999998,7546
motor,mem,MSC02,0.5,7546
mem,semantic,MSC02,0.8699999999999999,7546
mem,glass,MSC02,0.8549999999999999,7546
mem,motor,MSC02,0.8149999999999998,7546
semantic,glass,MSC03,0.7999999999999999,7546
semantic,motor,MSC03,0.7999999999999999,7546
semantic,mem,MSC03,0.7250000000000001,7546
glass,semantic,MSC03,0.905,7546
glass,motor,MSC03,0.9550000000000001,7546
glass,mem,MSC03,0.6350000000000001,7546
motor,semantic,MSC03,0.5,7546
motor,glass,MSC03,0.75,7546
motor,mem,MSC03,0.6500000000000001,7546
mem,semantic,MSC03,0.76,7546
mem,glass,MSC03,0.635,7546
mem,motor,MSC03,0.8550000000000001,7546
semantic,glass,MSC04,0.76,7546
semantic,motor,MSC04,0.6300000000000001,7546
semantic,mem,MSC04,0.7799999999999999,7546
glass,semantic,MSC04,0.905,7546
glass,motor,MSC04,0.9349999999999999,7546
glass,mem,MSC04,0.86,7546
motor,semantic,MSC04,0.615,7546
motor,glass,MSC04,0.9200000000000002,7546
motor,mem,MSC04,0.7300000000000001,7546
mem,semantic,MSC04,0.93,7546
mem,glass,MSC04,0.95,7546
mem,motor,MSC04,0.95,7546
semantic,glass,MSC05,0.8800000000000001,7546
semantic,motor,MSC05,0.78,7546
semantic,mem,MSC05,0.985,7546
glass,semantic,MSC05,0.9200000000000002,7546
glass,motor,MSC05,0.845,7546
glass,mem,MSC05,1.0,7546
motor,semantic,MSC05,0.6250000000000001,7546
motor,glass,MSC05,0.7849999999999999,7546
motor,mem,MSC05,0.9949999999999999,7546
mem,semantic,MSC05,0.9549999999999998,7546
mem,glass,MSC05,0.96,7546
mem,motor,MSC05,1.0,7546
semantic,glass,MSC06,0.7777777777777777,7546
semantic,motor,MSC06,0.7999999999999999,7546
semantic,mem,MSC06,0.9099999999999999,7546
glass,semantic,MSC06,0.8777777777777778,7546
glass,motor,MSC06,0.8666666666666667,7546
glass,mem,MSC06,0.9277777777777779,7546
motor,semantic,MSC06,0.705,7546
motor,glass,MSC06,0.5777777777777777,7546
motor,mem,MSC06,0.7849999999999999,7546
mem,semantic,MSC06,0.945,7546
mem,glass,MSC06,0.8944444444444445,7546
mem,motor,MSC06,1.0,7546
semantic,glass,MSC07,0.9349999999999999,7546
semantic,motor,MSC07,0.5499999999999999,7546
semantic,mem,MSC07,0.675,7546
glass,semantic,MSC07,1.0,7546
glass,motor,MSC07,0.565,7546
glass,mem,MSC07,0.8099999999999999,7546
motor,semantic,MSC07,0.565,7546
motor,glass,MSC07,0.575,7546
motor,mem,MSC07,0.5449999999999999,7546
mem,semantic,MSC07,0.9850000000000001,7546
mem,glass,MSC07,0.9800000000000001,7546
mem,motor,MSC07,0.78,7546
semantic,glass,MSC10,0.99,7546
semantic,motor,MSC10,0.7150000000000001,7546
semantic,mem,MSC10,0.9,7546
glass,semantic,MSC10,0.8950000000000001,7546
glass,motor,MSC10,0.905,7546
glass,mem,MSC10,0.8550000000000001,7546
motor,semantic,MSC10,0.6049999999999999,7546
motor,glass,MSC10,0.605,7546
motor,mem,MSC10,0.8450000000000001,7546
mem,semantic,MSC10,0.8800000000000001,7546
mem,glass,MSC10,0.945,7546
mem,motor,MSC10,0.945,7546
semantic,glass,MSC01,0.8699999999999999,13283
semantic,motor,MSC01,0.8099999999999999,13283
semantic,mem,MSC01,0.735,13283
glass,semantic,MSC01,0.95,13283
glass,motor,MSC01,0.9050000000000002,13283
glass,mem,MSC01,0.8499999999999999,13283
motor,semantic,MSC01,0.9,13283
motor,glass,MSC01,0.925,13283
motor,mem,MSC01,0.6500000000000001,13283
mem,semantic,MSC01,0.9949999999999999,13283
mem,glass,MSC01,0.945,13283
mem,motor,MSC01,0.9550000000000001,13283
semantic,glass,MSC02,0.6950000000000001,13283
semantic,motor,MSC02,0.5,13283
semantic,mem,MSC02,0.525,13283
glass,semantic,MSC02,0.8800000000000001,13283
glass,motor,MSC02,0.66,13283
glass,mem,MSC02,0.72,13283
motor,semantic,MSC02,0.5349999999999999,13283
motor,glass,MSC02,0.6100000000000001,13283
motor,mem,MSC02,0.5,13283
mem,semantic,MSC02,0.8399999999999999,13283
mem,glass,MSC02,0.8549999999999999,13283
mem,motor,MSC02,0.7449999999999999,13283
semantic,glass,MSC03,0.725,13283
semantic,motor,MSC03,0.7000000000000001,13283
semantic,mem,MSC03,0.71,13283
glass,semantic,MSC03,0.7899999999999999,13283
glass,motor,MSC03,0.9600000000000002,13283
glass,mem,MSC03,0.6450000000000001,13283
motor,semantic,MSC03,0.5549999999999999,13283
motor,glass,MSC03,0.7100000000000001,13283
motor,mem,MSC03,0.6500000000000001,13283
mem,semantic,MSC03,0.7350000000000001,13283
mem,glass,MSC03,0.595,13283
mem,motor,MSC03,0.9350000000000002,13283
semantic,glass,MSC04,0.8699999999999999,13283
semantic,motor,MSC04,0.5900000000000001,13283
semantic,mem,MSC04,0.7749999999999999,13283
glass,semantic,MSC04,0.9899999999999999,13283
glass,motor,MSC04,0.9099999999999999,13283
glass,mem,MSC04,0.925,13283
motor,semantic,MSC04,0.6399999999999999,13283
motor,glass,MSC04,0.8350000000000002,13283
motor,mem,MSC04,0.89,13283
mem,semantic,MSC04,0.9200000000000002,13283
mem,glass,MSC04,0.975,13283
mem,motor,MSC04,0.9549999999999998,13283
semantic,glass,MSC05,0.8700000000000001,13283
semantic,motor,MSC05,0.8150000000000001,13283
semantic,mem,MSC05,0.99,13283
glass,semantic,MSC05,0.96,13283
glass,motor,MSC05,0.8950000000000001,13283
glass,mem,MSC05,0.9800000000000001,13283
motor,semantic,MSC05,0.6849999999999999,13283
motor,glass,MSC05,0.7849999999999999,13283
motor,mem,MSC05,0.8699999999999999,13283
mem,semantic,MSC05,0.99,13283
mem,glass,MSC05,0.915,13283
mem,motor,MSC05,0.9799999999999999,13283
semantic,glass,MSC06,0.7222222222222222,13283
semantic,motor,MSC06,0.86,13283
semantic,mem,MSC06,0.9,13283
glass,semantic,MSC06,0.8444444444444442,13283
glass,motor,MSC06,0.8999999999999999,13283
glass,mem,MSC06,0.8888888888888891,13283
motor,semantic,MSC06,0.72,13283
motor,glass,MSC06,0.5944444444444444,13283
motor,mem,MSC06,0.835,13283
mem,semantic,MSC06,0.925,13283
mem,glass,MSC06,0.8666666666666668,13283
mem,motor,MSC06,0.9800000000000001,13283
semantic,glass,MSC07,0.945,13283
semantic,motor,MSC07,0.5499999999999999,13283
semantic,mem,MSC07,0.645,13283
glass,semantic,MSC07,0.9949999999999999,13283
glass,motor,MSC07,0.5900000000000001,13283
glass,mem,MSC07,0.85,13283
motor,semantic,MSC07,0.5449999999999999,13283
motor,glass,MSC07,0.5349999999999999,13283
motor,mem,MSC07,0.5,13283
mem,semantic,MSC07,0.9800000000000001,13283
mem,glass,MSC07,0.99,13283
mem,motor,MSC07,0.845,13283
semantic,glass,MSC10,0.875,13283
semantic,motor,MSC10,0.655,13283
semantic,mem,MSC10,0.7850000000000001,13283
glass,semantic,MSC10,0.905,13283
glass,motor,MSC10,0.85,13283
glass,mem,MSC10,0.9400000000000001,13283
motor,semantic,MSC10,0.6250000000000001,13283
motor,glass,MSC10,0.86,13283
motor,mem,MSC10,0.86,13283
mem,semantic,MSC10,0.9349999999999999,13283
mem,glass,MSC10,0.8850000000000001,13283
mem,motor,MSC10,0.945,13283
semantic,glass,MSC01,0.8950000000000001,1555
semantic,motor,MSC01,0.7649999999999999,1555
semantic,mem,MSC01,0.62,1555
glass,semantic,MSC01,0.945,1555
glass,motor,MSC01,0.95,1555
glass,mem,MSC01,0.8549999999999999,1555
motor,semantic,MSC01,0.95,1555
motor,glass,MSC01,0.8699999999999999,1555
motor,mem,MSC01,0.7100000000000001,1555
mem,semantic,MSC01,0.99,1555
mem,glass,MSC01,0.99,1555
mem,motor,MSC01,1.0,1555
semantic,glass,MSC02,0.6550000000000001,1555
semantic,motor,MSC02,0.585,1555
semantic,mem,MSC02,0.5549999999999999,1555
glass,semantic,MSC02,0.8800000000000001,1555
glass,motor,MSC02,0.745,1555
glass,mem,MSC02,0.655,1555
motor,semantic,MSC02,0.5449999999999999,1555
motor,glass,MSC02,0.51,1555
motor,mem,MSC02,0.5,1555
mem,semantic,MSC02,0.8499999999999999,1555
mem,glass,MSC02,0.86,1555
mem,motor,MSC02,0.8549999999999999,1555
semantic,glass,MSC03,0.76,1555
semantic,motor,MSC03,0.7150000000000001,1555
semantic,mem,MSC03,0.8850000000000001,1555
glass,semantic,MSC03,0.8650000000000002,1555
glass,motor,MSC03,0.8850000000000001,1555
glass,mem,MSC03,0.8299999999999998,1555
motor,semantic,MSC03,0.545,1555
motor,glass,MSC03,0.6449999999999999,1555
motor,mem,MSC03,0.6400000000000001,1555
mem,semantic,MSC03,0.8450000000000001,1555
mem,glass,MSC03,0.665,1555
mem,motor,MSC03,0.9400000000000001,1555
semantic,glass,MSC04,0.925,1555
semantic,motor,MSC04,0.685,1555
semantic,mem,MSC04,0.7899999999999999,1555
glass,semantic,MSC04,0.9200000000000002,1555
glass,motor,MSC04,0.9400000000000001,1555
glass,mem,MSC04,0.905,1555
motor,semantic,MSC04,0.8299999999999998,1555
motor,glass,MSC04,0.945,1555
motor,mem,MSC04,0.8099999999999999,1555
mem,semantic,MSC04,0.9100000000000001,1555
mem,glass,MSC04,0.9549999999999998,1555
mem,motor,MSC04,0.975,1555
semantic,glass,MSC05,0.93,1555
semantic,motor,MSC05,0.9000000000000001,1555
semantic,mem,MSC05,0.9200000000000002,1555
glass,semantic,MSC05,0.9200000000000002,1555
glass,motor,MSC05,0.8700000000000001,1555
glass,mem,MSC05,0.9650000000000001,1555
motor,semantic,MSC05,0.6250000000000001,1555
motor,glass,MSC05,0.7949999999999999,1555
motor,mem,MSC05,0.945,1555
mem,semantic,MSC05,0.95,1555
