train_task,test_task,sub,acc,features
motor,semantic,MSC06,0.875,90
motor,glass,MSC06,0.6166666666666668,90
motor,mem,MSC06,0.835,90
mem,semantic,MSC06,0.8099999999999999,90
mem,glass,MSC06,0.7555555555555555,90
mem,motor,MSC06,0.845,90
semantic,glass,MSC07,0.8950000000000001,90
semantic,motor,MSC07,0.565,90
semantic,mem,MSC07,0.68,90
glass,semantic,MSC07,0.985,90
glass,motor,MSC07,0.6399999999999999,90
glass,mem,MSC07,0.75,90
motor,semantic,MSC07,0.4600000000000001,90
motor,glass,MSC07,0.51,90
motor,mem,MSC07,0.565,90
mem,semantic,MSC07,0.9349999999999999,90
mem,glass,MSC07,0.865,90
mem,motor,MSC07,0.74,90
semantic,glass,MSC10,0.6900000000000001,90
semantic,motor,MSC10,0.505,90
semantic,mem,MSC10,0.695,90
glass,semantic,MSC10,0.8950000000000001,90
glass,motor,MSC10,0.835,90
glass,mem,MSC10,0.8099999999999999,90
motor,semantic,MSC10,0.5850000000000001,90
motor,glass,MSC10,0.7949999999999999,90
motor,mem,MSC10,0.715,90
mem,semantic,MSC10,0.9550000000000001,90
mem,glass,MSC10,0.7949999999999999,90
mem,motor,MSC10,0.82,90
semantic,glass,MSC01,0.5999999999999999,51
semantic,motor,MSC01,0.51,51
semantic,mem,MSC01,0.615,51
glass,semantic,MSC01,0.77,51
glass,motor,MSC01,0.7000000000000001,51
glass,mem,MSC01,0.6950000000000001,51
motor,semantic,MSC01,0.7749999999999999,51
motor,glass,MSC01,0.595,51
motor,mem,MSC01,0.72,51
mem,semantic,MSC01,0.76,51
mem,glass,MSC01,0.555,51
mem,motor,MSC01,0.6450000000000001,51
semantic,glass,MSC02,0.605,51
semantic,motor,MSC02,0.49000000000000005,51
semantic,mem,MSC02,0.6450000000000001,51
glass,semantic,MSC02,0.7949999999999999,51
glass,motor,MSC02,0.595,51
glass,mem,MSC02,0.8149999999999998,51
motor,semantic,MSC02,0.515,51
motor,glass,MSC02,0.5149999999999999,51
motor,mem,MSC02,0.5,51
mem,semantic,MSC02,0.8099999999999999,51
mem,glass,MSC02,0.705,51
mem,motor,MSC02,0.52,51
semantic,glass,MSC03,0.93,51
semantic,motor,MSC03,0.685,51
semantic,mem,MSC03,0.8249999999999998,51
glass,semantic,MSC03,0.8800000000000001,51
glass,motor,MSC03,0.685,51
glass,mem,MSC03,0.6850000000000002,51
motor,semantic,MSC03,0.7899999999999999,51
motor,glass,MSC03,0.8499999999999999,51
motor,mem,MSC03,0.62,51
mem,semantic,MSC03,0.8499999999999999,51
mem,glass,MSC03,0.7300000000000001,51
mem,motor,MSC03,0.505,51
semantic,glass,MSC04,0.53,51
semantic,motor,MSC04,0.5549999999999999,51
semantic,mem,MSC04,0.655,51
glass,semantic,MSC04,0.675,51
glass,motor,MSC04,0.78,51
glass,mem,MSC04,0.68,51
motor,semantic,MSC04,0.63,51
motor,glass,MSC04,0.7549999999999999,51
motor,mem,MSC04,0.7000000000000001,51
mem,semantic,MSC04,0.8950000000000001,51
mem,glass,MSC04,0.625,51
mem,motor,MSC04,0.5799999999999998,51
semantic,glass,MSC05,0.6199999999999999,51
semantic,motor,MSC05,0.6,51
semantic,mem,MSC05,0.9100000000000001,51
glass,semantic,MSC05,0.7,51
glass,motor,MSC05,0.755,51
glass,mem,MSC05,0.7649999999999999,51
motor,semantic,MSC05,0.7899999999999999,51
motor,glass,MSC05,0.765,51
motor,mem,MSC05,0.945,51
mem,semantic,MSC05,0.8499999999999999,51
mem,glass,MSC05,0.655,51
mem,motor,MSC05,0.7949999999999999,51
semantic,glass,MSC06,0.6944444444444444,51
semantic,motor,MSC06,0.565,51
semantic,mem,MSC06,0.655,51
glass,semantic,MSC06,0.85,51
glass,motor,MSC06,0.8722222222222222,51
glass,mem,MSC06,0.8333333333333334,51
motor,semantic,MSC06,0.6700000000000002,51
motor,glass,MSC06,0.7722222222222223,51
motor,mem,MSC06,0.725,51
mem,semantic,MSC06,0.8249999999999998,51
mem,glass,MSC06,0.8722222222222223,51
mem,motor,MSC06,0.57,51
semantic,glass,MSC07,0.9100000000000001,51
semantic,motor,MSC07,0.68,51
semantic,mem,MSC07,0.685,51
glass,semantic,MSC07,0.9350000000000002,51
glass,motor,MSC07,0.735,51
glass,mem,MSC07,0.625,51
motor,semantic,MSC07,0.6700000000000002,51
motor,glass,MSC07,0.7000000000000001,51
motor,mem,MSC07,0.6349999999999999,51
mem,semantic,MSC07,0.8400000000000001,51
mem,glass,MSC07,0.7849999999999999,51
mem,motor,MSC07,0.7999999999999999,51
semantic,glass,MSC10,0.8149999999999998,51
semantic,motor,MSC10,0.51,51
semantic,mem,MSC10,0.7200000000000001,51
glass,semantic,MSC10,0.805,51
glass,motor,MSC10,0.5650000000000001,51
glass,mem,MSC10,0.8049999999999999,51
motor,semantic,MSC10,0.6050000000000001,51
motor,glass,MSC10,0.685,51
motor,mem,MSC10,0.7300000000000001,51
mem,semantic,MSC10,0.8399999999999999,51
mem,glass,MSC10,0.8150000000000001,51
mem,motor,MSC10,0.685,51
semantic,glass,MSC01,0.8599999999999998,143
semantic,motor,MSC01,0.7949999999999999,143
semantic,mem,MSC01,0.7749999999999999,143
glass,semantic,MSC01,0.86,143
glass,motor,MSC01,0.8900000000000002,143
glass,mem,MSC01,0.78,143
motor,semantic,MSC01,0.915,143
motor,glass,MSC01,0.7749999999999999,143
motor,mem,MSC01,0.745,143
mem,semantic,MSC01,0.8399999999999999,143
mem,glass,MSC01,0.8649999999999999,143
mem,motor,MSC01,0.9200000000000002,143
semantic,glass,MSC02,0.6400000000000001,143
semantic,motor,MSC02,0.5,143
semantic,mem,MSC02,0.48500000000000004,143
glass,semantic,MSC02,0.7150000000000001,143
glass,motor,MSC02,0.885,143
glass,mem,MSC02,0.5050000000000001,143
motor,semantic,MSC02,0.5,143
motor,glass,MSC02,0.66,143
motor,mem,MSC02,0.5199999999999999,143
mem,semantic,MSC02,0.845,143
mem,glass,MSC02,0.8149999999999998,143
mem,motor,MSC02,0.825,143
semantic,glass,MSC03,0.8150000000000001,143
semantic,motor,MSC03,0.7,143
semantic,mem,MSC03,0.645,143
glass,semantic,MSC03,0.8750000000000002,143
glass,motor,MSC03,0.86,143
glass,mem,MSC03,0.595,143
motor,semantic,MSC03,0.775,143
motor,glass,MSC03,0.82,143
motor,mem,MSC03,0.7899999999999999,143
mem,semantic,MSC03,0.7000000000000001,143
mem,glass,MSC03,0.5549999999999999,143
mem,motor,MSC03,0.835,143
semantic,glass,MSC04,0.75,143
semantic,motor,MSC04,0.575,143
semantic,mem,MSC04,0.6750000000000002,143
glass,semantic,MSC04,0.9099999999999999,143
glass,motor,MSC04,0.905,143
glass,mem,MSC04,0.96,143
motor,semantic,MSC04,0.8150000000000001,143
motor,glass,MSC04,1.0,143
motor,mem,MSC04,0.8499999999999999,143
mem,semantic,MSC04,0.8649999999999999,143
mem,glass,MSC04,0.8549999999999999,143
mem,motor,MSC04,0.9100000000000001,143
semantic,glass,MSC05,0.9200000000000002,143
semantic,motor,MSC05,0.8499999999999999,143
semantic,mem,MSC05,0.975,143
glass,semantic,MSC05,0.9400000000000001,143
glass,motor,MSC05,0.8449999999999998,143
glass,mem,MSC05,0.8850000000000001,143
motor,semantic,MSC05,0.74,143
motor,glass,MSC05,0.655,143
motor,mem,MSC05,0.9750000000000002,143
mem,semantic,MSC05,0.985,143
mem,glass,MSC05,0.9249999999999998,143
mem,motor,MSC05,1.0,143
semantic,glass,MSC06,0.7388888888888889,143
semantic,motor,MSC06,0.8850000000000001,143
semantic,mem,MSC06,0.8700000000000001,143
glass,semantic,MSC06,0.9222222222222223,143
glass,motor,MSC06,0.9277777777777779,143
glass,mem,MSC06,0.8555555555555555,143
motor,semantic,MSC06,0.95,143
motor,glass,MSC06,0.65,143
motor,mem,MSC06,0.875,143
mem,semantic,MSC06,0.86,143
mem,glass,MSC06,0.7499999999999999,143
mem,motor,MSC06,0.925,143
semantic,glass,MSC07,0.97,143
semantic,motor,MSC07,0.6950000000000001,143
semantic,mem,MSC07,0.7949999999999999,143
glass,semantic,MSC07,0.96,143
glass,motor,MSC07,0.6400000000000001,143
glass,mem,MSC07,0.8249999999999998,143
motor,semantic,MSC07,0.645,143
motor,glass,MSC07,0.7100000000000001,143
motor,mem,MSC07,0.73,143
mem,semantic,MSC07,0.9349999999999999,143
mem,glass,MSC07,0.97,143
mem,motor,MSC07,0.7699999999999999,143
semantic,glass,MSC10,0.875,143
semantic,motor,MSC10,0.7350000000000001,143
semantic,mem,MSC10,0.7899999999999999,143
glass,semantic,MSC10,0.8750000000000002,143
glass,motor,MSC10,0.7699999999999999,143
glass,mem,MSC10,0.7999999999999999,143
motor,semantic,MSC10,0.8099999999999998,143
motor,glass,MSC10,0.7250000000000001,143
motor,mem,MSC10,0.68,143
mem,semantic,MSC10,0.8499999999999999,143
mem,glass,MSC10,0.82,143
mem,motor,MSC10,0.835,143
semantic,glass,MSC01,0.875,136
semantic,motor,MSC01,0.86,136
semantic,mem,MSC01,0.6850000000000002,136
glass,semantic,MSC01,0.9199999999999999,136
glass,motor,MSC01,0.985,136
glass,mem,MSC01,0.7000000000000001,136
motor,semantic,MSC01,0.95,136
motor,glass,MSC01,0.9299999999999999,136
motor,mem,MSC01,0.74,136
mem,semantic,MSC01,0.975,136
mem,glass,MSC01,0.82,136
mem,motor,MSC01,0.9049999999999999,136
semantic,glass,MSC02,0.62,136
semantic,motor,MSC02,0.7499999999999999,136
semantic,mem,MSC02,0.6500000000000001,136
glass,semantic,MSC02,0.8099999999999999,136
glass,motor,MSC02,0.76,136
glass,mem,MSC02,0.635,136
motor,semantic,MSC02,0.745,136
motor,glass,MSC02,0.5549999999999999,136
motor,mem,MSC02,0.54,136
mem,semantic,MSC02,0.755,136
mem,glass,MSC02,0.6149999999999999,136
mem,motor,MSC02,0.8249999999999998,136
semantic,glass,MSC03,0.5799999999999998,136
semantic,motor,MSC03,0.59,136
semantic,mem,MSC03,0.6900000000000001,136
glass,semantic,MSC03,0.7999999999999999,136
glass,motor,MSC03,0.885,136
glass,mem,MSC03,0.76,136
motor,semantic,MSC03,0.68,136
motor,glass,MSC03,0.7649999999999999,136
motor,mem,MSC03,0.665,136
mem,semantic,MSC03,0.8399999999999999,136
mem,glass,MSC03,0.495,136
mem,motor,MSC03,0.7649999999999999,136
semantic,glass,MSC04,0.8700000000000001,136
semantic,motor,MSC04,0.6400000000000001,136
semantic,mem,MSC04,0.7449999999999999,136
glass,semantic,MSC04,0.8699999999999999,136
glass,motor,MSC04,0.8399999999999999,136
glass,mem,MSC04,0.77,136
motor,semantic,MSC04,0.8049999999999999,136
motor,glass,MSC04,0.7849999999999999,136
motor,mem,MSC04,0.8399999999999999,136
mem,semantic,MSC04,0.9250000000000002,136
mem,glass,MSC04,0.8150000000000001,136
mem,motor,MSC04,0.7699999999999999,136
semantic,glass,MSC05,0.78,136
semantic,motor,MSC05,0.785,136
semantic,mem,MSC05,0.7649999999999999,136
glass,semantic,MSC05,0.8499999999999999,136
glass,motor,MSC05,0.7749999999999999,136
glass,mem,MSC05,0.755,136
motor,semantic,MSC05,0.605,136
motor,glass,MSC05,0.6500000000000001,136
motor,mem,MSC05,0.645,136
mem,semantic,MSC05,0.8699999999999999,136
mem,glass,MSC05,0.8800000000000001,136
mem,motor,MSC05,0.9000000000000001,136
semantic,glass,MSC06,0.7055555555555556,136
semantic,motor,MSC06,0.7,136
semantic,mem,MSC06,0.685,136
glass,semantic,MSC06,0.7888888888888889,136
glass,motor,MSC06,0.7333333333333334,136
glass,mem,MSC06,0.8777777777777778,136
motor,semantic,MSC06,0.5650000000000001,136
motor,glass,MSC06,0.6555555555555556,136
motor,mem,MSC06,0.7150000000000001,136
mem,semantic,MSC06,0.86,136
mem,glass,MSC06,0.8888888888888891,136
mem,motor,MSC06,0.9400000000000001,136
semantic,glass,MSC07,0.8450000000000001,136
semantic,motor,MSC07,0.5,136
semantic,mem,MSC07,0.575,136
glass,semantic,MSC07,0.9349999999999999,136
glass,motor,MSC07,0.585,136
glass,mem,MSC07,0.62,136
motor,semantic,MSC07,0.47000000000000003,136
motor,glass,MSC07,0.5349999999999999,136
motor,mem,MSC07,0.5149999999999999,136
mem,semantic,MSC07,0.905,136
mem,glass,MSC07,0.7899999999999999,136
mem,motor,MSC07,0.6900000000000001,136
semantic,glass,MSC10,0.7999999999999999,136
semantic,motor,MSC10,0.7649999999999999,136
semantic,mem,MSC10,0.8200000000000001,136
glass,semantic,MSC10,0.825,136
glass,motor,MSC10,0.8150000000000001,136
glass,mem,MSC10,0.75,136
motor,semantic,MSC10,0.6950000000000001,136
motor,glass,MSC10,0.7100000000000001,136
motor,mem,MSC10,0.615,136
mem,semantic,MSC10,0.86,136
mem,glass,MSC10,0.6250000000000001,136
mem,motor,MSC10,0.7100000000000001,136
semantic,glass,MSC01,0.82,91
semantic,motor,MSC01,0.76,91
semantic,mem,MSC01,0.735,91
glass,semantic,MSC01,0.9100000000000001,91
glass,motor,MSC01,0.8549999999999999,91
glass,mem,MSC01,0.7350000000000001,91
motor,semantic,MSC01,0.86,91
motor,glass,MSC01,0.8149999999999998,91
motor,mem,MSC01,0.755,91
mem,semantic,MSC01,0.905,91
mem,glass,MSC01,0.835,91
mem,motor,MSC01,0.8900000000000002,91
semantic,glass,MSC02,0.6950000000000001,91
semantic,motor,MSC02,0.495,91
semantic,mem,MSC02,0.5,91
glass,semantic,MSC02,0.8099999999999998,91
glass,motor,MSC02,0.635,91
glass,mem,MSC02,0.6199999999999999,91
motor,semantic,MSC02,0.655,91
motor,glass,MSC02,0.63,91
motor,mem,MSC02,0.36000000000000004,91
mem,semantic,MSC02,0.82,91
mem,glass,MSC02,0.7150000000000001,91
mem,motor,MSC02,0.5999999999999999,91
semantic,glass,MSC03,0.615,91
semantic,motor,MSC03,0.565,91
semantic,mem,MSC03,0.6900000000000002,91
glass,semantic,MSC03,0.6950000000000001,91
glass,motor,MSC03,0.7000000000000001,91
glass,mem,MSC03,0.715,91
motor,semantic,MSC03,0.62,91
motor,glass,MSC03,0.7,91
motor,mem,MSC03,0.7649999999999999,91
mem,semantic,MSC03,0.7749999999999999,91
mem,glass,MSC03,0.62,91
mem,motor,MSC03,0.745,91
semantic,glass,MSC04,0.6149999999999999,91
semantic,motor,MSC04,0.5900000000000001,91
semantic,mem,MSC04,0.665,91
glass,semantic,MSC04,0.7899999999999999,91
glass,motor,MSC04,0.85,91
glass,mem,MSC04,0.8149999999999998,91
motor,semantic,MSC04,0.625,91
motor,glass,MSC04,0.78,91
motor,mem,MSC04,0.685,91
mem,semantic,MSC04,0.9450000000000001,91
mem,glass,MSC04,0.8950000000000001,91
mem,motor,MSC04,0.75,91
semantic,glass,MSC05,0.75,91
semantic,motor,MSC05,0.55,91
semantic,mem,MSC05,0.7500000000000001,91
glass,semantic,MSC05,0.775,91
glass,motor,MSC05,0.875,91
glass,mem,MSC05,0.9949999999999999,91
motor,semantic,MSC05,0.6249999999999999,91
motor,glass,MSC05,0.885,91
motor,mem,MSC05,0.925,91
mem,semantic,MSC05,0.8500000000000002,91
mem,glass,MSC05,0.95,91
mem,motor,MSC05,0.93,91
semantic,glass,MSC06,0.561111111111111,91
semantic,motor,MSC06,0.7500000000000001,91
semantic,mem,MSC06,0.86,91
glass,semantic,MSC06,0.8888888888888888,91
glass,motor,MSC06,0.8277777777777776,91
glass,mem,MSC06,0.8555555555555556,91
motor,semantic,MSC06,0.9,91
motor,glass,MSC06,0.6,91
motor,mem,MSC06,0.75,91
mem,semantic,MSC06,0.945,91
mem,glass,MSC06,0.6777777777777778,91
mem,motor,MSC06,0.72,91
semantic,glass,MSC07,0.7999999999999999,91
semantic,motor,MSC07,0.565,91
semantic,mem,MSC07,0.705,91
glass,semantic,MSC07,0.8950000000000001,91
glass,motor,MSC07,0.7000000000000001,91
glass,mem,MSC07,0.7700000000000001,91
motor,semantic,MSC07,0.745,91
motor,glass,MSC07,0.755,91
motor,mem,MSC07,0.5399999999999999,91
mem,semantic,MSC07,0.9199999999999999,91
mem,glass,MSC07,0.95,91
mem,motor,MSC07,0.8299999999999998,91
semantic,glass,MSC10,0.8049999999999999,91
semantic,motor,MSC10,0.62,91
semantic,mem,MSC10,0.6599999999999999,91
glass,semantic,MSC10,0.8750000000000002,91
glass,motor,MSC10,0.685,91
glass,mem,MSC10,0.925,91
motor,semantic,MSC10,0.6500000000000001,91
motor,glass,MSC10,0.6399999999999999,91
motor,mem,MSC10,0.59,91
mem,semantic,MSC10,0.8399999999999999,91
mem,glass,MSC10,0.7200000000000001,91
mem,motor,MSC10,0.6250000000000001,91
semantic,glass,MSC01,0.9299999999999999,62
semantic,motor,MSC01,0.8950000000000001,62
semantic,mem,MSC01,0.745,62
glass,semantic,MSC01,0.7649999999999999,62
glass,motor,MSC01,0.76,62
glass,mem,MSC01,0.705,62
motor,semantic,MSC01,0.8099999999999999,62
motor,glass,MSC01,0.68,62
motor,mem,MSC01,0.5999999999999999,62
mem,semantic,MSC01,0.8800000000000002,62
mem,glass,MSC01,0.875,62
mem,motor,MSC01,0.7350000000000001,62
semantic,glass,MSC02,0.68,62
semantic,motor,MSC02,0.5,62
semantic,mem,MSC02,0.595,62
glass,semantic,MSC02,0.7250000000000001,62
glass,motor,MSC02,0.545,62
glass,mem,MSC02,0.56,62
motor,semantic,MSC02,0.5,62
motor,glass,MSC02,0.64,62
motor,mem,MSC02,0.5999999999999999,62
mem,semantic,MSC02,0.75,62
mem,glass,MSC02,0.625,62
mem,motor,MSC02,0.5899999999999999,62
semantic,glass,MSC03,0.82,62
semantic,motor,MSC03,0.6249999999999999,62
semantic,mem,MSC03,0.615,62
glass,semantic,MSC03,0.7,62
glass,motor,MSC03,0.7749999999999999,62
glass,mem,MSC03,0.5549999999999999,62
motor,semantic,MSC03,0.4700000000000001,62
motor,glass,MSC03,0.7100000000000001,62
motor,mem,MSC03,0.755,62
mem,semantic,MSC03,0.7100000000000001,62
mem,glass,MSC03,0.745,62
mem,motor,MSC03,0.8299999999999998,62
semantic,glass,MSC04,0.8049999999999999,62
semantic,motor,MSC04,0.7100000000000001,62
semantic,mem,MSC04,0.6199999999999999,62
glass,semantic,MSC04,0.8550000000000001,62
glass,motor,MSC04,0.8399999999999999,62
glass,mem,MSC04,0.77,62
motor,semantic,MSC04,0.8049999999999999,62
motor,glass,MSC04,0.875,62
motor,mem,MSC04,0.8150000000000001,62
mem,semantic,MSC04,0.8799999999999999,62
mem,glass,MSC04,0.945,62
mem,motor,MSC04,0.8649999999999999,62
semantic,glass,MSC05,0.7899999999999999,62
semantic,motor,MSC05,0.57,62
semantic,mem,MSC05,0.745,62
glass,semantic,MSC05,0.635,62
glass,motor,MSC05,0.7999999999999999,62
glass,mem,MSC05,0.905,62
motor,semantic,MSC05,0.605,62
motor,glass,MSC05,0.7999999999999999,62
motor,mem,MSC05,0.885,62
mem,semantic,MSC05,0.575,62
mem,glass,MSC05,0.89,62
mem,motor,MSC05,0.845,62
semantic,glass,MSC06,0.8111111111111111,62
semantic,motor,MSC06,0.71,62
semantic,mem,MSC06,0.8149999999999998,62
glass,semantic,MSC06,0.7000000000000001,62
glass,motor,MSC06,0.9166666666666666,62
glass,mem,MSC06,0.8388888888888889,62
motor,semantic,MSC06,0.8299999999999998,62
motor,glass,MSC06,0.8388888888888889,62
motor,mem,MSC06,0.89,62
mem,semantic,MSC06,0.775,62
mem,glass,MSC06,0.9000000000000001,62
mem,motor,MSC06,0.8099999999999999,62
semantic,glass,MSC07,0.755,62
semantic,motor,MSC07,0.5,62
semantic,mem,MSC07,0.595,62
glass,semantic,MSC07,0.8399999999999999,62
glass,motor,MSC07,0.5149999999999999,62
glass,mem,MSC07,0.66,62
motor,semantic,MSC07,0.495,62
motor,glass,MSC07,0.48500000000000004,62
motor,mem,MSC07,0.49000000000000005,62
mem,semantic,MSC07,0.59,62
mem,glass,MSC07,0.615,62
mem,motor,MSC07,0.495,62
semantic,glass,MSC10,0.8749999999999998,62
semantic,motor,MSC10,0.44000000000000006,62
semantic,mem,MSC10,0.685,62
glass,semantic,MSC10,0.8349999999999997,62
glass,motor,MSC10,0.7050000000000001,62
glass,mem,MSC10,0.8,62
motor,semantic,MSC10,0.59,62
motor,glass,MSC10,0.615,62
motor,mem,MSC10,0.7699999999999999,62
mem,semantic,MSC10,0.6049999999999999,62
mem,glass,MSC10,0.7500000000000001,62
mem,motor,MSC10,0.845,62
semantic,glass,MSC01,0.8799999999999999,129
semantic,motor,MSC01,0.86,129
semantic,mem,MSC01,0.72,129
glass,semantic,MSC01,0.8400000000000001,129
glass,motor,MSC01,0.8099999999999998,129
glass,mem,MSC01,0.7050000000000001,129
motor,semantic,MSC01,0.8049999999999999,129
motor,glass,MSC01,0.735,129
motor,mem,MSC01,0.6500000000000001,129
mem,semantic,MSC01,0.835,129
mem,glass,MSC01,0.8700000000000001,129
mem,motor,MSC01,0.8800000000000001,129
semantic,glass,MSC02,0.6250000000000001,129
semantic,motor,MSC02,0.5,129
semantic,mem,MSC02,0.51,129
glass,semantic,MSC02,0.745,129
glass,motor,MSC02,0.6849999999999999,129
glass,mem,MSC02,0.61,129
motor,semantic,MSC02,0.5599999999999998,129
motor,glass,MSC02,0.5499999999999999,129
motor,mem,MSC02,0.61,129
mem,semantic,MSC02,0.8150000000000001,129
mem,glass,MSC02,0.67,129
mem,motor,MSC02,0.64,129
semantic,glass,MSC03,0.5999999999999999,129
semantic,motor,MSC03,0.6749999999999999,129
semantic,mem,MSC03,0.6100000000000001,129
glass,semantic,MSC03,0.8099999999999999,129
glass,motor,MSC03,0.745,129
glass,mem,MSC03,0.615,129
motor,semantic,MSC03,0.6800000000000002,129
motor,glass,MSC03,0.645,129
motor,mem,MSC03,0.655,129
mem,semantic,MSC03,0.53,129
mem,glass,MSC03,0.675,129
mem,motor,MSC03,0.8699999999999999,129
semantic,glass,MSC04,0.8700000000000001,129
semantic,motor,MSC04,0.7249999999999999,129
semantic,mem,MSC04,0.78,129
glass,semantic,MSC04,0.8800000000000001,129
glass,motor,MSC04,0.9099999999999999,129
glass,mem,MSC04,0.7699999999999999,129
motor,semantic,MSC04,0.615,129
motor,glass,MSC04,0.85,129
motor,mem,MSC04,0.925,129
mem,semantic,MSC04,0.7749999999999999,129
mem,glass,MSC04,0.845,129
mem,motor,MSC04,0.8800000000000002,129
semantic,glass,MSC05,0.8150000000000001,129
semantic,motor,MSC05,0.8549999999999999,129
semantic,mem,MSC05,0.945,129
glass,semantic,MSC05,0.755,129
glass,motor,MSC05,0.7699999999999999,129
glass,mem,MSC05,0.8400000000000001,129
motor,semantic,MSC05,0.5599999999999998,129
motor,glass,MSC05,0.6149999999999999,129
motor,mem,MSC05,0.8549999999999999,129
mem,semantic,MSC05,0.8249999999999998,129
mem,glass,MSC05,0.77,129
mem,motor,MSC05,1.0,129
semantic,glass,MSC06,0.6833333333333335,129
semantic,motor,MSC06,0.72,129
semantic,mem,MSC06,0.585,129
glass,semantic,MSC06,0.8722222222222222,129
glass,motor,MSC06,0.75,129
glass,mem,MSC06,0.6944444444444445,129
motor,semantic,MSC06,0.7100000000000001,129
motor,glass,MSC06,0.7000000000000001,129
motor,mem,MSC06,0.79,129
mem,semantic,MSC06,0.805,129
mem,glass,MSC06,0.7777777777777778,129
mem,motor,MSC06,0.8949999999999999,129
semantic,glass,MSC07,0.86,129
semantic,motor,MSC07,0.7050000000000001,129
semantic,mem,MSC07,0.755,129
glass,semantic,MSC07,0.97,129
glass,motor,MSC07,0.6650000000000001,129
glass,mem,MSC07,0.745,129
motor,semantic,MSC07,0.5549999999999999,129
motor,glass,MSC07,0.505,129
motor,mem,MSC07,0.575,129
mem,semantic,MSC07,0.9349999999999999,129
mem,glass,MSC07,0.765,129
mem,motor,MSC07,0.7899999999999998,129
semantic,glass,MSC10,0.755,129
semantic,motor,MSC10,0.78,129
semantic,mem,MSC10,0.8799999999999999,129
glass,semantic,MSC10,0.89,129
glass,motor,MSC10,0.745,129
glass,mem,MSC10,0.75,129
motor,semantic,MSC10,0.6249999999999999,129
motor,glass,MSC10,0.595,129
motor,mem,MSC10,0.53,129
mem,semantic,MSC10,0.9049999999999999,129
mem,glass,MSC10,0.78,129
mem,motor,MSC10,0.845,129
semantic,glass,MSC01,0.82,125
