sub,task,acc,features
MSC07,motor,1.0,17259
MSC07,mem,1.0,17259
MSC10,semantic,0.9,17259
MSC10,glass,0.85,17259
MSC10,motor,0.95,17259
MSC10,mem,0.95,17259
MSC01,semantic,0.95,17407
MSC01,glass,0.9,17407
MSC01,motor,1.0,17407
MSC01,mem,1.0,17407
MSC02,semantic,0.9,17407
MSC02,glass,0.85,17407
MSC02,motor,0.95,17407
MSC02,mem,1.0,17407
MSC03,semantic,0.9,17407
MSC03,glass,0.85,17407
MSC03,motor,1.0,17407
MSC03,mem,1.0,17407
MSC04,semantic,0.95,17407
MSC04,glass,0.95,17407
MSC04,motor,1.0,17407
MSC04,mem,1.0,17407
MSC05,semantic,0.95,17407
MSC05,glass,0.95,17407
MSC05,motor,1.0,17407
MSC05,mem,1.0,17407
MSC06,semantic,0.95,17407
MSC06,glass,0.7777777777777778,17407
MSC06,motor,1.0,17407
MSC06,mem,1.0,17407
MSC07,semantic,1.0,17407
MSC07,glass,0.9,17407
MSC07,motor,1.0,17407
MSC07,mem,1.0,17407
MSC10,semantic,0.9,17407
MSC10,glass,0.85,17407
MSC10,motor,0.95,17407
MSC10,mem,0.95,17407
MSC01,semantic,0.95,17556
MSC01,glass,0.9,17556
MSC01,motor,1.0,17556
MSC01,mem,1.0,17556
MSC02,semantic,0.95,17556
MSC02,glass,0.8,17556
MSC02,motor,0.95,17556
MSC02,mem,1.0,17556
MSC03,semantic,0.9,17556
MSC03,glass,0.9,17556
MSC03,motor,0.95,17556
MSC03,mem,0.9375,17556
MSC04,semantic,0.95,17556
MSC04,glass,0.95,17556
MSC04,motor,1.0,17556
MSC04,mem,1.0,17556
MSC05,semantic,0.95,17556
MSC05,glass,0.95,17556
MSC05,motor,1.0,17556
MSC05,mem,1.0,17556
MSC06,semantic,0.95,17556
MSC06,glass,0.7777777777777778,17556
MSC06,motor,1.0,17556
MSC06,mem,1.0,17556
MSC07,semantic,1.0,17556
MSC07,glass,0.9,17556
MSC07,motor,0.9444444444444444,17556
MSC07,mem,1.0,17556
MSC10,semantic,0.9,17556
MSC10,glass,0.85,17556
MSC10,motor,0.95,17556
MSC10,mem,0.95,17556
MSC01,semantic,0.95,17707
MSC01,glass,0.9,17707
MSC01,motor,1.0,17707
MSC01,mem,1.0,17707
MSC02,semantic,0.95,17707
MSC02,glass,0.85,17707
MSC02,motor,0.95,17707
MSC02,mem,1.0,17707
MSC03,semantic,0.9,17707
MSC03,glass,0.85,17707
MSC03,motor,0.95,17707
MSC03,mem,1.0,17707
MSC04,semantic,0.95,17707
MSC04,glass,0.95,17707
MSC04,motor,1.0,17707
MSC04,mem,1.0,17707
MSC05,semantic,0.95,17707
MSC05,glass,0.95,17707
MSC05,motor,1.0,17707
MSC05,mem,1.0,17707
MSC06,semantic,0.95,17707
MSC06,glass,0.7777777777777778,17707
MSC06,motor,1.0,17707
MSC06,mem,1.0,17707
MSC07,semantic,1.0,17707
MSC07,glass,0.9,17707
MSC07,motor,1.0,17707
MSC07,mem,1.0,17707
MSC10,semantic,0.9,17707
MSC10,glass,0.85,17707
MSC10,motor,0.95,17707
MSC10,mem,0.95,17707
MSC01,semantic,0.95,17858
MSC01,glass,0.9,17858
MSC01,motor,1.0,17858
MSC01,mem,1.0,17858
MSC02,semantic,0.9,17858
MSC02,glass,0.8,17858
MSC02,motor,0.95,17858
MSC02,mem,1.0,17858
MSC03,semantic,0.9,17858
MSC03,glass,0.9,17858
MSC03,motor,0.95,17858
MSC03,mem,1.0,17858
MSC04,semantic,0.95,17858
MSC04,glass,0.95,17858
MSC04,motor,1.0,17858
MSC04,mem,1.0,17858
MSC05,semantic,0.95,17858
MSC05,glass,0.95,17858
MSC05,motor,1.0,17858
MSC05,mem,1.0,17858
MSC06,semantic,0.95,17858
MSC06,glass,0.7777777777777778,17858
MSC06,motor,1.0,17858
MSC06,mem,1.0,17858
MSC07,semantic,1.0,17858
MSC07,glass,0.9,17858
MSC07,motor,0.9444444444444444,17858
MSC07,mem,1.0,17858
MSC10,semantic,0.9,17858
MSC10,glass,0.85,17858
MSC10,motor,0.95,17858
MSC10,mem,0.95,17858
MSC01,semantic,0.95,18011
MSC01,glass,0.9,18011
MSC01,motor,1.0,18011
MSC01,mem,1.0,18011
MSC02,semantic,0.95,18011
MSC02,glass,0.85,18011
MSC02,motor,0.95,18011
MSC02,mem,1.0,18011
MSC03,semantic,0.9,18011
MSC03,glass,0.85,18011
MSC03,motor,0.95,18011
MSC03,mem,1.0,18011
MSC04,semantic,0.95,18011
MSC04,glass,0.95,18011
MSC04,motor,1.0,18011
MSC04,mem,1.0,18011
MSC05,semantic,0.95,18011
MSC05,glass,0.95,18011
MSC05,motor,1.0,18011
MSC05,mem,1.0,18011
MSC06,semantic,0.9,18011
MSC06,glass,0.8333333333333334,18011
MSC06,motor,1.0,18011
MSC06,mem,1.0,18011
MSC07,semantic,1.0,18011
MSC07,glass,0.9,18011
MSC07,motor,1.0,18011
MSC07,mem,1.0,18011
MSC10,semantic,0.9,18011
MSC10,glass,0.85,18011
MSC10,motor,0.95,18011
MSC10,mem,0.95,18011
MSC01,semantic,0.95,18165
MSC01,glass,0.9,18165
MSC01,motor,1.0,18165
MSC01,mem,1.0,18165
MSC02,semantic,0.95,18165
MSC02,glass,0.85,18165
MSC02,motor,0.95,18165
MSC02,mem,1.0,18165
MSC03,semantic,0.9,18165
MSC03,glass,0.9,18165
MSC03,motor,0.95,18165
MSC03,mem,0.9375,18165
MSC04,semantic,0.95,18165
MSC04,glass,0.95,18165
MSC04,motor,1.0,18165
MSC04,mem,1.0,18165
MSC05,semantic,0.95,18165
MSC05,glass,0.95,18165
MSC05,motor,1.0,18165
MSC05,mem,1.0,18165
MSC06,semantic,0.9,18165
MSC06,glass,0.7777777777777778,18165
MSC06,motor,1.0,18165
MSC06,mem,1.0,18165
MSC07,semantic,1.0,18165
MSC07,glass,0.85,18165
MSC07,motor,0.9444444444444444,18165
MSC07,mem,1.0,18165
MSC10,semantic,0.9,18165
MSC10,glass,0.85,18165
MSC10,motor,0.95,18165
MSC10,mem,1.0,18165
MSC01,semantic,0.95,18321
MSC01,glass,0.9,18321
MSC01,motor,1.0,18321
MSC01,mem,1.0,18321
MSC02,semantic,0.95,18321
MSC02,glass,0.8,18321
MSC02,motor,0.95,18321
MSC02,mem,1.0,18321
MSC03,semantic,0.9,18321
MSC03,glass,0.9,18321
MSC03,motor,0.95,18321
MSC03,mem,0.9375,18321
MSC04,semantic,0.95,18321
MSC04,glass,0.95,18321
MSC04,motor,1.0,18321
MSC04,mem,1.0,18321
MSC05,semantic,0.95,18321
MSC05,glass,0.95,18321
MSC05,motor,1.0,18321
MSC05,mem,1.0,18321
MSC06,semantic,0.95,18321
MSC06,glass,0.7777777777777778,18321
MSC06,motor,1.0,18321
MSC06,mem,1.0,18321
MSC07,semantic,1.0,18321
MSC07,glass,0.9,18321
MSC07,motor,1.0,18321
MSC07,mem,1.0,18321
MSC10,semantic,0.9,18321
MSC10,glass,0.85,18321
MSC10,motor,0.95,18321
MSC10,mem,1.0,18321
MSC01,semantic,0.95,18478
MSC01,glass,0.9,18478
MSC01,motor,1.0,18478
MSC01,mem,1.0,18478
MSC02,semantic,0.95,18478
MSC02,glass,0.8,18478
MSC02,motor,0.95,18478
MSC02,mem,1.0,18478
MSC03,semantic,0.9,18478
MSC03,glass,0.9,18478
MSC03,motor,0.95,18478
MSC03,mem,1.0,18478
MSC04,semantic,0.95,18478
MSC04,glass,0.95,18478
MSC04,motor,1.0,18478
MSC04,mem,1.0,18478
MSC05,semantic,0.95,18478
MSC05,glass,0.9,18478
MSC05,motor,1.0,18478
MSC05,mem,1.0,18478
MSC06,semantic,0.95,18478
MSC06,glass,0.7777777777777778,18478
MSC06,motor,1.0,18478
MSC06,mem,1.0,18478
MSC07,semantic,1.0,18478
MSC07,glass,0.85,18478
MSC07,motor,1.0,18478
MSC07,mem,1.0,18478
MSC10,semantic,0.9,18478
MSC10,glass,0.85,18478
MSC10,motor,0.95,18478
MSC10,mem,0.95,18478
MSC01,semantic,0.95,18636
MSC01,glass,0.9,18636
MSC01,motor,1.0,18636
MSC01,mem,1.0,18636
MSC02,semantic,0.95,18636
MSC02,glass,0.8,18636
MSC02,motor,0.95,18636
MSC02,mem,1.0,18636
MSC03,semantic,0.9,18636
MSC03,glass,0.85,18636
MSC03,motor,0.95,18636
MSC03,mem,0.9375,18636
MSC04,semantic,0.95,18636
MSC04,glass,0.95,18636
MSC04,motor,1.0,18636
MSC04,mem,1.0,18636
MSC05,semantic,0.95,18636
MSC05,glass,0.95,18636
MSC05,motor,1.0,18636
MSC05,mem,1.0,18636
MSC06,semantic,1.0,18636
MSC06,glass,0.7777777777777778,18636
MSC06,motor,1.0,18636
MSC06,mem,1.0,18636
MSC07,semantic,1.0,18636
MSC07,glass,0.9,18636
MSC07,motor,1.0,18636
MSC07,mem,1.0,18636
MSC10,semantic,0.9,18636
MSC10,glass,0.85,18636
MSC10,motor,0.95,18636
MSC10,mem,0.95,18636
MSC01,semantic,0.95,18796
MSC01,glass,0.9,18796
MSC01,motor,1.0,18796
MSC01,mem,1.0,18796
MSC02,semantic,0.95,18796
MSC02,glass,0.8,18796
MSC02,motor,0.95,18796
MSC02,mem,1.0,18796
MSC03,semantic,0.9,18796
MSC03,glass,0.85,18796
MSC03,motor,0.95,18796
MSC03,mem,0.9375,18796
MSC04,semantic,0.95,18796
MSC04,glass,1.0,18796
MSC04,motor,1.0,18796
MSC04,mem,1.0,18796
MSC05,semantic,0.95,18796
MSC05,glass,0.95,18796
MSC05,motor,1.0,18796
MSC05,mem,1.0,18796
MSC06,semantic,1.0,18796
MSC06,glass,0.7777777777777778,18796
MSC06,motor,1.0,18796
MSC06,mem,1.0,18796
MSC07,semantic,1.0,18796
MSC07,glass,0.9,18796
MSC07,motor,1.0,18796
MSC07,mem,1.0,18796
MSC10,semantic,0.85,18796
MSC10,glass,0.85,18796
MSC10,motor,0.95,18796
MSC10,mem,0.95,18796
MSC01,semantic,0.95,18957
MSC01,glass,0.9,18957
MSC01,motor,1.0,18957
MSC01,mem,1.0,18957
MSC02,semantic,0.95,18957
MSC02,glass,0.85,18957
MSC02,motor,0.95,18957
MSC02,mem,1.0,18957
MSC03,semantic,0.9,18957
MSC03,glass,0.95,18957
MSC03,motor,1.0,18957
MSC03,mem,0.9375,18957
MSC04,semantic,0.95,18957
MSC04,glass,0.95,18957
MSC04,motor,1.0,18957
MSC04,mem,1.0,18957
MSC05,semantic,0.95,18957
MSC05,glass,0.95,18957
MSC05,motor,1.0,18957
MSC05,mem,1.0,18957
MSC06,semantic,1.0,18957
MSC06,glass,0.7777777777777778,18957
MSC06,motor,1.0,18957
MSC06,mem,1.0,18957
MSC07,semantic,1.0,18957
MSC07,glass,0.9,18957
MSC07,motor,1.0,18957
MSC07,mem,1.0,18957
MSC10,semantic,0.9,18957
MSC10,glass,0.85,18957
MSC10,motor,0.95,18957
MSC10,mem,0.95,18957
MSC01,semantic,0.95,19119
MSC01,glass,0.9,19119
MSC01,motor,1.0,19119
MSC01,mem,1.0,19119
MSC02,semantic,0.95,19119
MSC02,glass,0.8,19119
MSC02,motor,0.95,19119
MSC02,mem,1.0,19119
MSC03,semantic,0.9,19119
MSC03,glass,0.85,19119
MSC03,motor,1.0,19119
MSC03,mem,0.9375,19119
MSC04,semantic,0.95,19119
MSC04,glass,0.95,19119
MSC04,motor,1.0,19119
MSC04,mem,1.0,19119
MSC05,semantic,0.95,19119
MSC05,glass,0.95,19119
MSC05,motor,1.0,19119
MSC05,mem,1.0,19119
MSC06,semantic,1.0,19119
MSC06,glass,0.7777777777777778,19119
MSC06,motor,1.0,19119
MSC06,mem,1.0,19119
MSC07,semantic,1.0,19119
MSC07,glass,0.9,19119
MSC07,motor,1.0,19119
MSC07,mem,1.0,19119
MSC10,semantic,0.9,19119
MSC10,glass,0.85,19119
MSC10,motor,0.95,19119
MSC10,mem,0.95,19119
MSC01,semantic,0.95,19283
MSC01,glass,0.9,19283
MSC01,motor,1.0,19283
MSC01,mem,1.0,19283
MSC02,semantic,0.95,19283
MSC02,glass,0.8,19283
MSC02,motor,0.95,19283
MSC02,mem,1.0,19283
MSC03,semantic,0.9,19283
MSC03,glass,0.9,19283
MSC03,motor,0.95,19283
MSC03,mem,0.9375,19283
MSC04,semantic,0.95,19283
MSC04,glass,1.0,19283
MSC04,motor,1.0,19283
MSC04,mem,1.0,19283
MSC05,semantic,0.95,19283
MSC05,glass,0.9,19283
MSC05,motor,1.0,19283
MSC05,mem,1.0,19283
MSC06,semantic,0.95,19283
MSC06,glass,0.7777777777777778,19283
MSC06,motor,1.0,19283
MSC06,mem,1.0,19283
MSC07,semantic,1.0,19283
MSC07,glass,0.9,19283
MSC07,motor,0.9444444444444444,19283
MSC07,mem,1.0,19283
MSC10,semantic,0.9,19283
MSC10,glass,0.8,19283
MSC10,motor,0.95,19283
MSC10,mem,0.95,19283
MSC01,semantic,0.95,19448
MSC01,glass,0.9,19448
MSC01,motor,1.0,19448
MSC01,mem,1.0,19448
MSC02,semantic,0.95,19448
MSC02,glass,0.85,19448
MSC02,motor,0.95,19448
MSC02,mem,1.0,19448
MSC03,semantic,0.9,19448
MSC03,glass,0.9,19448
MSC03,motor,0.95,19448
MSC03,mem,1.0,19448
MSC04,semantic,0.95,19448
MSC04,glass,0.95,19448
MSC04,motor,1.0,19448
MSC04,mem,1.0,19448
MSC05,semantic,0.95,19448
MSC05,glass,0.9,19448
MSC05,motor,1.0,19448
MSC05,mem,1.0,19448
MSC06,semantic,0.95,19448
MSC06,glass,0.7777777777777778,19448
MSC06,motor,1.0,19448
MSC06,mem,1.0,19448
MSC07,semantic,1.0,19448
MSC07,glass,0.9,19448
MSC07,motor,0.9444444444444444,19448
MSC07,mem,1.0,19448
MSC10,semantic,0.9,19448
MSC10,glass,0.85,19448
MSC10,motor,0.95,19448
MSC10,mem,0.95,19448
MSC01,semantic,0.95,19615
MSC01,glass,0.9,19615
MSC01,motor,1.0,19615
MSC01,mem,1.0,19615
MSC02,semantic,0.95,19615
MSC02,glass,0.85,19615
MSC02,motor,0.95,19615
MSC02,mem,1.0,19615
MSC03,semantic,0.9,19615
MSC03,glass,0.95,19615
MSC03,motor,1.0,19615
MSC03,mem,0.9375,19615
MSC04,semantic,0.95,19615
MSC04,glass,0.95,19615
MSC04,motor,1.0,19615
MSC04,mem,1.0,19615
MSC05,semantic,0.95,19615
MSC05,glass,0.95,19615
MSC05,motor,1.0,19615
MSC05,mem,1.0,19615
MSC06,semantic,0.95,19615
MSC06,glass,0.8333333333333334,19615
MSC06,motor,1.0,19615
MSC06,mem,1.0,19615
MSC07,semantic,1.0,19615
MSC07,glass,0.9,19615
MSC07,motor,0.9444444444444444,19615
MSC07,mem,1.0,19615
MSC10,semantic,0.9,19615
MSC10,glass,0.85,19615
MSC10,motor,0.95,19615
MSC10,mem,1.0,19615
MSC01,semantic,0.95,19783
MSC01,glass,0.85,19783
MSC01,motor,1.0,19783
MSC01,mem,1.0,19783
MSC02,semantic,0.9,19783
MSC02,glass,0.8,19783
MSC02,motor,0.95,19783
MSC02,mem,1.0,19783
MSC03,semantic,0.9,19783
MSC03,glass,0.85,19783
MSC03,motor,0.95,19783
MSC03,mem,0.9375,19783
MSC04,semantic,0.95,19783
MSC04,glass,0.95,19783
MSC04,motor,1.0,19783
MSC04,mem,1.0,19783
MSC05,semantic,0.95,19783
MSC05,glass,0.95,19783
MSC05,motor,1.0,19783
MSC05,mem,1.0,19783
MSC06,semantic,0.95,19783
MSC06,glass,0.7777777777777778,19783
MSC06,motor,1.0,19783
MSC06,mem,1.0,19783
MSC07,semantic,1.0,19783
MSC07,glass,0.9,19783
MSC07,motor,0.9444444444444444,19783
MSC07,mem,1.0,19783
MSC10,semantic,0.9,19783
MSC10,glass,0.85,19783
MSC10,motor,0.95,19783
MSC10,mem,0.95,19783
MSC01,semantic,0.95,19952
MSC01,glass,0.9,19952
MSC01,motor,1.0,19952
MSC01,mem,1.0,19952
MSC02,semantic,0.95,19952
MSC02,glass,0.85,19952
MSC02,motor,0.95,19952
MSC02,mem,1.0,19952
MSC03,semantic,0.9,19952
MSC03,glass,0.85,19952
MSC03,motor,0.95,19952
MSC03,mem,0.9375,19952
MSC04,semantic,0.95,19952
MSC04,glass,0.95,19952
MSC04,motor,1.0,19952
MSC04,mem,1.0,19952
MSC05,semantic,0.95,19952
MSC05,glass,0.95,19952
MSC05,motor,1.0,19952
MSC05,mem,1.0,19952
MSC06,semantic,0.95,19952
MSC06,glass,0.7777777777777778,19952
MSC06,motor,1.0,19952
MSC06,mem,1.0,19952
MSC07,semantic,1.0,19952
MSC07,glass,0.9,19952
MSC07,motor,1.0,19952
MSC07,mem,1.0,19952
MSC10,semantic,0.9,19952
MSC10,glass,0.85,19952
MSC10,motor,0.95,19952
MSC10,mem,1.0,19952
MSC01,semantic,0.95,20123
MSC01,glass,0.9,20123
MSC01,motor,1.0,20123
MSC01,mem,1.0,20123
MSC02,semantic,0.95,20123
MSC02,glass,0.8,20123
MSC02,motor,0.95,20123
MSC02,mem,1.0,20123
MSC03,semantic,0.9,20123
MSC03,glass,0.85,20123
MSC03,motor,0.95,20123
MSC03,mem,0.9375,20123
MSC04,semantic,0.95,20123
MSC04,glass,0.95,20123
MSC04,motor,1.0,20123
MSC04,mem,1.0,20123
MSC05,semantic,0.95,20123
MSC05,glass,0.95,20123
MSC05,motor,1.0,20123
MSC05,mem,1.0,20123
MSC06,semantic,1.0,20123
MSC06,glass,0.7777777777777778,20123
MSC06,motor,1.0,20123
MSC06,mem,1.0,20123
MSC07,semantic,1.0,20123
MSC07,glass,0.95,20123
MSC07,motor,0.9444444444444444,20123
MSC07,mem,1.0,20123
MSC10,semantic,0.9,20123
MSC10,glass,0.85,20123
MSC10,motor,0.95,20123
MSC10,mem,0.95,20123
MSC01,semantic,0.95,20295
MSC01,glass,0.9,20295
MSC01,motor,1.0,20295
MSC01,mem,1.0,20295
MSC02,semantic,0.9,20295
MSC02,glass,0.8,20295
MSC02,motor,0.95,20295
MSC02,mem,1.0,20295
MSC03,semantic,0.9,20295
MSC03,glass,0.9,20295
MSC03,motor,0.95,20295
MSC03,mem,0.9375,20295
MSC04,semantic,0.95,20295
MSC04,glass,0.95,20295
MSC04,motor,1.0,20295
MSC04,mem,1.0,20295
MSC05,semantic,0.95,20295
MSC05,glass,0.95,20295
MSC05,motor,1.0,20295
MSC05,mem,1.0,20295
MSC06,semantic,0.95,20295
MSC06,glass,0.7777777777777778,20295
MSC06,motor,1.0,20295
MSC06,mem,1.0,20295
MSC07,semantic,1.0,20295
MSC07,glass,0.9,20295
MSC07,motor,1.0,20295
MSC07,mem,1.0,20295
MSC10,semantic,0.9,20295
MSC10,glass,0.85,20295
MSC10,motor,0.95,20295
MSC10,mem,1.0,20295
MSC01,semantic,0.95,20469
MSC01,glass,0.9,20469
MSC01,motor,1.0,20469
MSC01,mem,1.0,20469
MSC02,semantic,0.95,20469
MSC02,glass,0.8,20469
MSC02,motor,0.95,20469
MSC02,mem,1.0,20469
MSC03,semantic,0.9,20469
MSC03,glass,0.85,20469
MSC03,motor,0.95,20469
MSC03,mem,0.9375,20469
MSC04,semantic,0.95,20469
MSC04,glass,1.0,20469
MSC04,motor,1.0,20469
MSC04,mem,1.0,20469
MSC05,semantic,0.95,20469
MSC05,glass,0.95,20469
MSC05,motor,1.0,20469
MSC05,mem,1.0,20469
MSC06,semantic,1.0,20469
MSC06,glass,0.7777777777777778,20469
MSC06,motor,1.0,20469
MSC06,mem,1.0,20469
MSC07,semantic,1.0,20469
MSC07,glass,0.9,20469
MSC07,motor,1.0,20469
MSC07,mem,1.0,20469
MSC10,semantic,0.9,20469
MSC10,glass,0.85,20469
MSC10,motor,0.95,20469
MSC10,mem,1.0,20469
MSC01,semantic,0.95,20644
MSC01,glass,0.9,20644
MSC01,motor,1.0,20644
MSC01,mem,1.0,20644
MSC02,semantic,0.95,20644
MSC02,glass,0.8,20644
MSC02,motor,0.95,20644
MSC02,mem,1.0,20644
MSC03,semantic,0.9,20644
MSC03,glass,0.9,20644
MSC03,motor,0.95,20644
MSC03,mem,0.9375,20644
MSC04,semantic,0.95,20644
MSC04,glass,0.95,20644
MSC04,motor,1.0,20644
MSC04,mem,1.0,20644
MSC05,semantic,0.95,20644
MSC05,glass,0.95,20644
MSC05,motor,1.0,20644
MSC05,mem,1.0,20644
MSC06,semantic,0.95,20644
MSC06,glass,0.7777777777777778,20644
MSC06,motor,1.0,20644
MSC06,mem,1.0,20644
MSC07,semantic,1.0,20644
MSC07,glass,0.9,20644
MSC07,motor,1.0,20644
MSC07,mem,1.0,20644
MSC10,semantic,0.85,20644
MSC10,glass,0.85,20644
MSC10,motor,0.95,20644
MSC10,mem,0.95,20644
MSC01,semantic,0.95,20821
MSC01,glass,0.9,20821
MSC01,motor,1.0,20821
MSC01,mem,1.0,20821
MSC02,semantic,0.9,20821
MSC02,glass,0.85,20821
MSC02,motor,0.95,20821
MSC02,mem,1.0,20821
MSC03,semantic,0.9,20821
MSC03,glass,0.95,20821
MSC03,motor,0.95,20821
MSC03,mem,0.9375,20821
MSC04,semantic,0.95,20821
MSC04,glass,0.95,20821
MSC04,motor,1.0,20821
MSC04,mem,1.0,20821
MSC05,semantic,0.95,20821
MSC05,glass,0.95,20821
MSC05,motor,1.0,20821
MSC05,mem,1.0,20821
MSC06,semantic,0.95,20821
MSC06,glass,0.7777777777777778,20821
MSC06,motor,1.0,20821
MSC06,mem,1.0,20821
MSC07,semantic,1.0,20821
MSC07,glass,0.95,20821
MSC07,motor,1.0,20821
MSC07,mem,1.0,20821
MSC10,semantic,0.9,20821
MSC10,glass,0.85,20821
MSC10,motor,0.95,20821
MSC10,mem,0.95,20821
MSC01,semantic,0.95,21000
MSC01,glass,0.9,21000
MSC01,motor,1.0,21000
MSC01,mem,1.0,21000
MSC02,semantic,0.9,21000
MSC02,glass,0.8,21000
MSC02,motor,0.95,21000
MSC02,mem,1.0,21000
MSC03,semantic,0.9,21000
MSC03,glass,0.9,21000
MSC03,motor,0.95,21000
MSC03,mem,0.9375,21000
MSC04,semantic,0.95,21000
MSC04,glass,0.95,21000
MSC04,motor,1.0,21000
MSC04,mem,1.0,21000
MSC05,semantic,0.95,21000
MSC05,glass,0.95,21000
MSC05,motor,1.0,21000
MSC05,mem,1.0,21000
MSC06,semantic,0.95,21000
MSC06,glass,0.7777777777777778,21000
MSC06,motor,1.0,21000
MSC06,mem,1.0,21000
MSC07,semantic,1.0,21000
MSC07,glass,0.85,21000
MSC07,motor,1.0,21000
MSC07,mem,1.0,21000
MSC10,semantic,0.9,21000
MSC10,glass,0.85,21000
MSC10,motor,0.95,21000
MSC10,mem,1.0,21000
MSC01,semantic,0.95,21179
MSC01,glass,0.9,21179
MSC01,motor,1.0,21179
MSC01,mem,1.0,21179
MSC02,semantic,0.95,21179
MSC02,glass,0.85,21179
MSC02,motor,0.95,21179
MSC02,mem,1.0,21179
MSC03,semantic,0.9,21179
MSC03,glass,0.9,21179
MSC03,motor,0.95,21179
MSC03,mem,0.9375,21179
MSC04,semantic,0.95,21179
MSC04,glass,0.95,21179
MSC04,motor,1.0,21179
MSC04,mem,1.0,21179
MSC05,semantic,0.95,21179
MSC05,glass,0.95,21179
MSC05,motor,1.0,21179
MSC05,mem,1.0,21179
MSC06,semantic,0.95,21179
MSC06,glass,0.7777777777777778,21179
MSC06,motor,1.0,21179
MSC06,mem,1.0,21179
MSC07,semantic,1.0,21179
MSC07,glass,0.85,21179
MSC07,motor,0.9444444444444444,21179
MSC07,mem,1.0,21179
MSC10,semantic,0.9,21179
MSC10,glass,0.85,21179
MSC10,motor,0.95,21179
MSC10,mem,0.95,21179
MSC01,semantic,0.95,21361
MSC01,glass,0.9,21361
MSC01,motor,1.0,21361
MSC01,mem,1.0,21361
MSC02,semantic,0.95,21361
MSC02,glass,0.8,21361
MSC02,motor,0.95,21361
MSC02,mem,1.0,21361
MSC03,semantic,0.9,21361
MSC03,glass,0.95,21361
MSC03,motor,0.95,21361
MSC03,mem,1.0,21361
MSC04,semantic,0.95,21361
MSC04,glass,0.95,21361
MSC04,motor,1.0,21361
MSC04,mem,1.0,21361
MSC05,semantic,0.95,21361
MSC05,glass,0.9,21361
MSC05,motor,1.0,21361
MSC05,mem,1.0,21361
MSC06,semantic,0.95,21361
MSC06,glass,0.7777777777777778,21361
MSC06,motor,1.0,21361
MSC06,mem,1.0,21361
MSC07,semantic,1.0,21361
MSC07,glass,0.85,21361
MSC07,motor,0.9444444444444444,21361
MSC07,mem,1.0,21361
MSC10,semantic,0.9,21361
MSC10,glass,0.85,21361
MSC10,motor,0.95,21361
MSC10,mem,0.95,21361
MSC01,semantic,0.95,21544
MSC01,glass,0.9,21544
MSC01,motor,1.0,21544
MSC01,mem,1.0,21544
MSC02,semantic,0.9,21544
MSC02,glass,0.8,21544
MSC02,motor,0.95,21544
MSC02,mem,1.0,21544
MSC03,semantic,0.9,21544
MSC03,glass,0.9,21544
MSC03,motor,0.95,21544
MSC03,mem,0.9375,21544
MSC04,semantic,0.95,21544
MSC04,glass,0.95,21544
MSC04,motor,1.0,21544
MSC04,mem,1.0,21544
MSC05,semantic,0.95,21544
MSC05,glass,0.95,21544
MSC05,motor,1.0,21544
MSC05,mem,1.0,21544
MSC06,semantic,1.0,21544
MSC06,glass,0.7777777777777778,21544
MSC06,motor,1.0,21544
MSC06,mem,1.0,21544
MSC07,semantic,1.0,21544
MSC07,glass,0.9,21544
MSC07,motor,1.0,21544
MSC07,mem,1.0,21544
MSC10,semantic,0.9,21544
MSC10,glass,0.85,21544
MSC10,motor,0.95,21544
MSC10,mem,0.95,21544
MSC01,semantic,0.95,21728
MSC01,glass,0.9,21728
MSC01,motor,1.0,21728
MSC01,mem,1.0,21728
MSC02,semantic,0.95,21728
MSC02,glass,0.8,21728
MSC02,motor,0.95,21728
MSC02,mem,1.0,21728
MSC03,semantic,0.9,21728
MSC03,glass,0.9,21728
MSC03,motor,1.0,21728
MSC03,mem,0.9375,21728
MSC04,semantic,0.95,21728
MSC04,glass,0.95,21728
MSC04,motor,1.0,21728
MSC04,mem,1.0,21728
MSC05,semantic,0.95,21728
MSC05,glass,0.95,21728
MSC05,motor,1.0,21728
MSC05,mem,1.0,21728
MSC06,semantic,1.0,21728
MSC06,glass,0.7777777777777778,21728
MSC06,motor,1.0,21728
MSC06,mem,1.0,21728
MSC07,semantic,1.0,21728
MSC07,glass,0.9,21728
MSC07,motor,1.0,21728
MSC07,mem,1.0,21728
MSC10,semantic,0.9,21728
MSC10,glass,0.85,21728
MSC10,motor,0.95,21728
MSC10,mem,0.95,21728
MSC01,semantic,0.95,21914
MSC01,glass,0.9,21914
MSC01,motor,1.0,21914
MSC01,mem,1.0,21914
MSC02,semantic,0.95,21914
MSC02,glass,0.8,21914
MSC02,motor,0.95,21914
MSC02,mem,1.0,21914
MSC03,semantic,0.9,21914
MSC03,glass,0.9,21914
MSC03,motor,0.95,21914
MSC03,mem,0.9375,21914
MSC04,semantic,0.95,21914
MSC04,glass,0.95,21914
MSC04,motor,1.0,21914
MSC04,mem,1.0,21914
MSC05,semantic,0.95,21914
MSC05,glass,0.9,21914
MSC05,motor,1.0,21914
MSC05,mem,1.0,21914
MSC06,semantic,0.95,21914
MSC06,glass,0.7777777777777778,21914
MSC06,motor,1.0,21914
MSC06,mem,1.0,21914
MSC07,semantic,1.0,21914
MSC07,glass,0.9,21914
MSC07,motor,0.9444444444444444,21914
MSC07,mem,1.0,21914
MSC10,semantic,0.9,21914
MSC10,glass,0.8,21914
MSC10,motor,0.95,21914
MSC10,mem,0.95,21914
MSC01,semantic,0.95,22102
